"","playerid","Name","R","HR","RBI","RC","AVG","OPS","pr","bpr","count_pos","pos_SS","pos_CF","pos_RF","pos_1B","pos_C","pos_3B","pos_LF","pos_2B","pos_DH","adp"
"256","9218","Paul Goldschmidt",1.87062108362701,1.61767712430311,1.61275087940903,2.1476039509333,1.66186981534315,2.37866265230038,9.61941261120372,9.70274594453706,1,0,0,0,1,0,0,0,0,0,45
"257","9241","Starling Marte",1.45284383242432,-0.0861951788559239,0.374429955248148,0.882641596593923,1.66376386197221,0.400434320882355,5.20942589636827,5.27609256303494,1,0,1,0,0,0,0,0,0,0,99
"258","9256","AJ Pollock",-0.113820859585769,0.522330643700874,0.477623365594888,0.150994844697653,0.790743058024711,0.985757071558877,2.99768304727815,3.04768304727815,1,0,0,0,0,0,0,1,0,0,236
"259","9368","Evan Longoria",-0.270487328786778,0.0355099856554356,0.0132530190345578,-0.24945187182031,-0.116162278691852,-0.103904021082746,-0.2484219205041,-0.0484219205041,1,0,0,0,0,0,1,0,0,0,348
"260","9627","Yan Gomes",-1.15826398759249,-0.573015836901362,-0.863890968912733,-1.06929080313606,-0.227069445611395,-0.456696816605427,-1.38372255707686,-1.33372255707686,1,0,0,0,0,1,0,0,0,0,NA
"261","9774","Christian Vázquez",-0.531598110788459,-0.816426165924081,-0.451117327525772,-0.545018559751166,0.0453569516127533,-1.30716914715078,-0.641467057844892,-0.591467057844892,1,0,0,0,0,1,0,0,0,0,241
"262","9847","Andrew McCutchen",0.199512078816248,0.400625479189514,0.219639839728038,0.270042482360006,-0.705421015645966,0.430679074707059,0.999132862441814,1.04913286244181,1,0,0,0,0,0,0,1,0,0,262
"263","9874","DJ LeMahieu",0.982844424821291,-0.573015836901362,0.116446429381298,0.737542499885346,1.81371757808467,-0.20848925336756,3.31186641709128,4.31186641709128,3,0,0,0,1,0,1,0,1,0,64
"264","9927","Brett Gardner",-1.15826398759249,-1.0598364949468,-1.37985802064643,-1.22780390437755,-0.737046322395175,-0.600372042460216,-5.64167326431542,-5.40833993098209,2,0,1,0,0,0,0,1,0,0,NA
"265","9929","Darin Ruf",-1.00159751839148,-0.329605507878643,-0.812294263739363,-0.73585488554674,-0.153234416072883,0.551667677206814,-2.29686399113538,-2.03019732446872,2,0,0,0,1,0,0,1,0,0,NA
"266","sa3004138","Nick Pratto",-1.26270830039317,-0.694721001412721,-1.07027778960621,-1.24614270346593,-0.836990071072374,-0.292221772619649,-7.0728345332823,-6.98950119994897,1,0,0,0,1,0,0,0,0,0,NA
"267","sa3004139","MJ Melendez",-1.8893741771972,-1.18154165945816,-1.63784154651328,-1.83314656361205,-0.419386542742741,-0.132456027854151,-4.12924121569497,-4.07924121569497,1,0,0,0,0,1,0,0,0,0,NA
"268","sa3004259","Royce Lewis",-2.82937299240325,-1.91177264652632,-2.66977564998068,-2.69346016150505,-0.16776894157968,-0.256808635906673,-10.0898372423786,-10.0231705757119,1,1,0,0,0,0,0,0,0,0,NA
"269","sa3004378","Drew Waters",-2.88159514880359,-1.91177264652632,-2.77296906032742,-2.74145288146936,-0.15990858377696,-0.237358298956252,-10.521001696573,-10.471001696573,1,0,0,0,0,0,0,1,0,0,NA
"270","sa3004615","Jeter Downs",-2.88159514880359,-1.91177264652632,-2.72137235515405,-2.74908746958445,-0.245361847067555,-0.250033680575848,-10.3201013621887,-10.253434695522,1,1,0,0,0,0,0,0,0,0,NA
"271","sa3005720","Julio Rodríguez",-1.00159751839148,-0.816426165924081,-1.01868108443284,-0.900158159997162,0.744729168940732,0.256566579624784,-3.70033787002459,-3.63367120335793,1,0,0,1,0,0,0,0,0,0,285
"272","sa3006892","Alek Thomas",-1.36715261319384,-1.30324682396952,-1.53464813616654,-1.35249472058449,0.296932119959277,-0.188388529521197,-4.92749119537306,-4.8608245287064,1,0,1,0,0,0,0,0,0,0,NA
"273","sa3007634","Triston Casas",-1.8893741771972,-1.30324682396952,-1.79263166203339,-1.80555542415692,-0.191789451807584,-0.0775775673019285,-8.7299480011788,-8.64661466784546,1,0,0,0,1,0,0,0,0,0,NA
"274","sa3007876","Brennen Davis",-1.8893741771972,-1.30324682396952,-1.89582507238013,-1.91682606149929,-0.440871692182568,-0.252881189452694,-7.17751750857816,-7.11085084191149,1,0,1,0,0,0,0,0,0,0,NA
"275","sa3010152","CJ Abrams",-2.30715142839989,-1.79006748201496,-2.30859871376709,-2.3440563324125,-0.387830028590039,-0.777361248813003,-9.47594344847438,-9.40927678180771,1,1,0,0,0,0,0,0,0,0,NA
"276","sa3010694","Riley Greene",-0.322709485187114,-0.451310672390002,-0.399520622352402,-0.325075291160222,-0.0109272863768002,-0.301188450243492,-1.28922429960679,-1.22255763294012,1,0,1,0,0,0,0,0,0,0,305
"277","sa3011225","Bobby Witt Jr.",0.512845017218265,0.400625479189514,0.684010186288368,0.365590295612372,-0.0534150726987124,-0.184550233016188,2.16422745811672,2.23089412478339,1,1,0,0,0,0,0,0,0,0,158
"278","sa3011468","Josh Jung",-2.77715083600292,-1.79006748201496,-2.56658223963394,-2.58461670207002,-0.0971565558728496,-0.164797293148747,-9.53755053355584,-9.33755053355584,1,0,0,0,0,0,1,0,0,0,NA
"279","sa3011643","Adley Rutschman",-0.897153205590812,-0.573015836901362,-0.760697558565993,-0.641733660266866,-0.156353228088342,-0.0651241238742041,-0.129572311604965,-0.0795723116049645,1,0,0,0,0,1,0,0,0,0,261
"280","sa876320","Jeremy Peña",-0.531598110788459,-0.207900343367283,-0.502714032699142,-0.587966917405194,-0.58309234894192,-0.919163884948589,-2.89331385262748,-2.82664718596082,1,1,0,0,0,0,0,0,0,0,NA
"281","sa917952","Jose Miranda",-1.36715261319384,-0.93813133043544,-1.22506790512632,-1.18407189497518,0.657083864923131,0.0664089670891264,-3.54811033653093,-3.34811033653093,1,0,0,0,0,0,1,0,0,0,NA
