"","playerid","Name","pr","adp","R","HR","RBI","RC","AVG","OPS","IP","SO","QS","ERA","WHIP","SVHD","Year","ESPNID","ESPNNAME"
"254","20391","Luis García",-0.0592490595225088,NA,-0.30269828369242,-0.502325865030738,-0.0424815072014828,-0.126192701557146,0.689358905248292,0.225090392710985,NA,NA,NA,NA,NA,NA,2023,40459,"Luis Garcia"
"255","18564","Trent Grisham",-0.141862794035134,370,0.274602956661847,0.161540916948209,-0.0424815072014828,-0.174666715691281,-0.319409565236113,-0.0414488795163128,NA,NA,NA,NA,NA,NA,2023,34995,"Trent Grisham"
"256","14527","Jorge López",-0.145619962919949,261,NA,NA,NA,NA,NA,NA,-0.877486195018144,-0.824994668572578,-0.999542415133376,0.623331325925241,0.124207243327206,1.8088647465517,2023,33833,"Jorge Lopez"
"257","17897","Garrett Cleavinger",-0.145776054184112,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.657864829408724,-0.999542415133376,1.36787555382018,0.591522135335404,0.59282121945812,2023,NA,"Garrett Cleavinger"
"258","13273","Ross Stripling",-0.152363283012896,256,NA,NA,NA,NA,NA,NA,0.712753656548193,0.240458056096991,0.448370305967599,-0.702077767201227,-0.12730826619786,-0.724559268226594,2023,32789,"Ross Stripling"
"259","17859","Adbert Alzolay",-0.172223110018662,NA,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.866777128363541,-0.999542415133376,0.583059225476835,0.889618872038136,1.20084298300491,2023,39802,"Adbert Alzolay"
"260","10078","Caleb Thielbar",-0.181915645121228,NA,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.74142974899065,-0.999542415133376,0.931104835228517,1.13627976235362,0.491484258866988,2023,32440,"Caleb Thielbar"
"261","20126","Dylan Carlson",-0.183167721565634,308,0.101412584555567,-0.502325865030738,-0.217063043645937,0.0945771576173352,0.189189718113989,0.151041726824149,NA,NA,NA,NA,NA,NA,2023,39226,"Dylan Carlson"
"262","19479","Aaron Civale",-0.237930359119161,351,NA,NA,NA,NA,NA,NA,0.427325990882441,0.156893136515064,0.593161578077697,-0.623349279039929,0.0339344432632912,-0.825896228817725,2023,40934,"Aaron Civale"
"263","17968","Brock Burke",-0.247469845931275,NA,NA,NA,NA,NA,NA,NA,-0.89787388542284,-0.74142974899065,-0.999542415133376,0.748431893275612,0.543438287926201,1.09950602241378,2023,NA,"Brock Burke"
"264","14221","Jorge Soler",-0.250597703363666,419,-0.30269828369242,0.692634342531366,0.190293874724456,-0.117800726053683,-0.548024126345639,-0.165002784527745,NA,NA,NA,NA,NA,NA,2023,32558,"Jorge Soler"
"265","19388","Tony Gonsolin",-0.266172922914771,137,NA,NA,NA,NA,NA,NA,0.814692108571677,0.741847573588553,0.737952850187794,-1.0207455529176,-0.714023673527472,-0.825896228817725,2023,38958,"Tony Gonsolin"
"266","19853","Michael King",-0.268617878652095,350,NA,NA,NA,NA,NA,NA,-1.1221384798745,-0.929450818049986,-0.999542415133376,1.27458056124137,1.11778597488854,0.390147298275856,2023,40429,"Michael King"
"267","13621","Jeimer Candelario",-0.269918986475237,NA,-0.187238035621567,-0.10400579584337,-0.0424815072014828,-0.0690060932120272,0.0643028819087729,0.0685095634944366,NA,NA,NA,NA,NA,NA,2023,32531,"Jeimer Candelario"
"268","17734","Evan Phillips",-0.313144670995067,238,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.699647289199687,-0.999542415133376,0.67119269758277,0.473046309387245,1.20084298300491,2023,37911,"Evan Phillips"
"269","22810","Roansy Contreras",-0.31393933503506,385,NA,NA,NA,NA,NA,NA,0.814692108571677,0.679173883902108,0.737952850187794,-0.889443000493107,-0.830418948385807,-0.825896228817725,2023,NA,"Roansy Contreras"
"270","16258","Aaron Bummer",-0.316210472070375,NA,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.845885898468059,-0.999542415133376,1.79399681119904,0.101436767510828,0.59282121945812,2023,36131,"Aaron Bummer"
"271","14078","Michael Wacha",-0.320233877720471,300,NA,NA,NA,NA,NA,NA,0.937018250999856,0.449370355051809,0.737952850187794,-1.12854584611384,-0.490133259028366,-0.825896228817725,2023,32640,"Michael Wacha"
"272","14986","Giovanny Gallegos",-0.336528145227271,237,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.804103438677096,-0.999542415133376,0.606235064438025,1.12576142073285,0.694158180049252,2023,36050,"Giovanny Gallegos"
"273","14993","Scott Barlow",-0.354808135973658,163,NA,NA,NA,NA,NA,NA,-0.83671081420875,-0.783212208781614,-0.999542415133376,0.246642337739129,-0.196197624505276,2.21421258891623,2023,32156,"Scott Barlow"
"274","7146","Daniel Hudson",-0.356872912385285,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.804103438677096,-0.999542415133376,0.27016499823407,0.813678757259658,1.40351690418717,2023,30376,"Daniel Hudson"
"275","25880","Hunter Brown",-0.368050374382245,273,NA,NA,NA,NA,NA,NA,-0.265855482877245,-0.0729103923352347,-0.275586054582888,0.97645685108303,-0.00559602744331351,-0.724559268226594,2023,NA,"Hunter Brown"
"276","16207","Spencer Turnbull",-0.385441217111263,NA,NA,NA,NA,NA,NA,NA,0.345775229263654,0.0733282169331375,0.303579033857502,-0.0717806327769464,-0.311783796162016,-0.724559268226594,2023,33732,"Spencer Turnbull"
"277","17988","Tyler Stephenson",-0.399100257151119,188,-0.187238035621567,-0.369552508634949,0.0739061837614865,0.0323528250774369,0.123022636759014,-0.0715913584925409,NA,NA,NA,NA,NA,NA,2023,34975,"Tyler Stephenson"
"278","16609","Bryan Abreu",-0.404499778040679,NA,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.678756059304205,-0.999542415133376,1.12542690046209,0.251352032149619,0.896832101231515,2023,41208,"Bryan Abreu"
"279","18413","José Urquidy",-0.405301376653044,246,NA,NA,NA,NA,NA,NA,0.896242870190463,0.407587895260845,0.737952850187794,-1.46949181505699,-0.151696948417432,-0.825896228817725,2023,35759,"Jose Urquidy"
"280","22207","DL Hall",-0.419989907808931,NA,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.532517450035833,-0.709959870913181,1.5092971345235,0.692775621706709,-0.420548386453198,2023,NA,"DL Hall"
"281","6984","Luis García",-0.422433792345521,329,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.950342047945468,-0.999542415133376,1.08331868601148,0.79056152292831,0.694158180049252,2023,33089,"Luis Garcia"
"282","13757","Chris Taylor",-0.422980076026702,310,0.101412584555567,-0.236779152239159,-0.0424815072014828,-0.145518304274983,-0.108762209716336,0.00914851284969195,NA,NA,NA,NA,NA,NA,2023,32900,"Chris Taylor"
"283","11847","Chris Martin",-0.46455486176227,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.97123327784095,-0.999542415133376,0.704201947089114,1.24978538292054,0.59282121945812,2023,32903,"Chris Martin"
"284","26031","Vaughn Grissom",-0.469476743530711,159,-0.12950791158614,-0.369552508634949,-0.449838425571875,0.0561506569337494,0.363557067852567,0.0597143774759369,NA,NA,NA,NA,NA,NA,2023,42503,"Vaughn Grissom"
"285","25756","Matt Brash",-0.473774495862183,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.720538519095169,-0.999542415133376,1.45908961719649,0.214595629562776,0.59282121945812,2023,NA,"Matt Brash"
"286","14739","Paul Blackburn",-0.478548043953357,NA,NA,NA,NA,NA,NA,NA,0.957405941404553,0.136001906619583,0.882744122297892,-0.758160849335306,-0.870642936122354,-0.825896228817725,2023,32776,"Paul Blackburn"
"287","16400","Reynaldo López",-0.491571723040056,NA,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.929450818049986,-0.999542415133376,0.416605290543424,1.12379645581469,0.896832101231515,2023,33860,"Reynaldo Lopez"
"288","15454","Nick Pivetta",-0.493187476944345,281,NA,NA,NA,NA,NA,NA,1.32438436868909,1.20145463128915,0.882744122297892,-1.69202883212448,-1.38384553827828,-0.825896228817725,2023,36071,"Nick Pivetta"
"289","2233","Adam Wainwright",-0.523379723319252,218,NA,NA,NA,NA,NA,NA,1.10011977423743,0.198675596306028,1.02753539440799,-0.97239455085948,-1.05141970859349,-0.825896228817725,2023,5403,"Adam Wainwright"
"290","25007","Alex Vesia",-0.526258510995964,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.595191139722278,-0.999542415133376,0.713974153834194,0.376531856053869,0.998169061822647,2023,NA,"Alex Vesia"
"291","21690","Edward Cabrera",-0.527518802369902,260,NA,NA,NA,NA,NA,NA,0.386550610073047,0.553826504529218,0.593161578077697,-0.401505905039942,-0.833655361192196,-0.825896228817725,2023,40944,"Edward Cabrera"
"292","19244","Cole Irvin",-0.542106345764855,NA,NA,NA,NA,NA,NA,NA,1.14089515504682,0.156893136515064,0.882744122297892,-1.38484695955525,-0.613232531842794,-0.724559268226594,2023,39869,"Cole Irvin"
"293","6398","Trevor May",-0.546103820293325,484,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.929450818049986,-0.999542415133376,0.295809390464895,0.52147691531142,1.60619082536944,2023,31263,"Trevor May"
"294","15009","Kyle Finnegan",-0.563237196005178,389,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.887668358259023,-0.999542415133376,0.296319422132175,-0.227521477024252,2.21421258891623,2023,NA,"Kyle Finnegan"
"295","19955","Gavin Lux",-0.570197771019698,225,0.159142708590993,-0.767872577822317,-0.333450734608906,0.00409233080321586,0.293625325481537,0.074265176535778,NA,NA,NA,NA,NA,NA,2023,40423,"Gavin Lux"
"296","18548","Sam Hentges",-0.589530194656722,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.866777128363541,-0.999542415133376,1.23991880913304,0.58597399909588,0.491484258866988,2023,41225,"Sam Hentges"
"297","11265","Jonathan Schoop",-0.592076122227353,392,-0.244968159656994,-0.236779152239159,-0.100675352682967,-0.382415918037909,0.336143683354877,0.0366187770347994,NA,NA,NA,NA,NA,NA,2023,31988,"Jonathan Schoop"
"298","22514","Triston Casas",-0.619948502852711,184,-0.244968159656994,0.161540916948209,-0.100675352682967,0.154222207756694,-0.45980694013848,-0.130261175079174,NA,NA,NA,NA,NA,NA,2023,41180,"Triston Casas"
"299","27465","Spencer Torkelson",-0.630756664614683,270,-0.244968159656994,0.0287675605524194,-0.100675352682967,-0.0805176121476237,-0.202191774383196,-0.0311713262963213,NA,NA,NA,NA,NA,NA,2023,4424286,"Spencer Torkelson"
"300","9323","Patrick Corbin",-0.638278202886324,NA,NA,NA,NA,NA,NA,NA,1.01856901261864,0.428479125156327,0.737952850187794,-1.03149702046385,-0.965885941567507,-0.825896228817725,2023,31313,"Patrick Corbin"
"301","19932","Trevor Stephan",-0.639650569515838,NA,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.804103438677096,-0.999542415133376,0.630920597134363,0.737391883966211,0.795495140640384,2023,NA,"Trevor Stephan"
"302","5827","Wilmer Flores",-0.64259951580486,233,-0.12950791158614,-0.10400579584337,-0.100675352682967,-0.103411520057876,-0.0986368651643853,-0.106362070470121,NA,NA,NA,NA,NA,NA,2023,30627,"Wilmer Flores"
"303","26299","Josh Jung",-0.662864936849955,241,-0.4758886557987,0.294314273343998,0.132100029242971,-0.343768181002071,-0.147525834283214,-0.12209656835294,NA,NA,NA,NA,NA,NA,2023,42437,"Josh Jung"
"304","18030","Harrison Bader",-0.678452554648414,220,-0.0140476635152867,-0.236779152239159,-0.275256889127421,-0.239587712282256,0.0917115967060246,-0.0044927341903149,NA,NA,NA,NA,NA,NA,2023,35062,"Harrison Bader"
"305","7531","Collin McHugh",-0.691937083698754,364,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.866777128363541,-0.999542415133376,0.4937628811695,0.742824434034077,0.896832101231515,2023,32569,"Collin McHugh"
"306","20167","Kyle Muller",-0.712727951934505,NA,NA,NA,NA,NA,NA,NA,0.0195721827885081,-0.0311279325442713,0.158787761747404,0.153959383161058,-0.28936007886061,-0.724559268226594,2023,41041,"Kyle Muller"
"307","1246","Matt Bush",-0.713451571604001,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.74142974899065,-0.999542415133376,0.712158441098678,0.84407792040538,0.491484258866988,2023,30074,"Matt Bush"
"308","17594","Mitch Keller",-0.725929703848236,NA,NA,NA,NA,NA,NA,NA,1.03895670302334,0.637391424111145,0.882744122297892,-1.0117077917734,-1.44741793268949,-0.825896228817725,2023,33722,"Mitch Keller"
"309","24580","Josiah Gray",-0.728746847038754,NA,NA,NA,NA,NA,NA,NA,1.16128284545152,1.24323709108012,0.737952850187794,-1.90432441331299,-1.14099899162747,-0.825896228817725,2023,41165,"Josiah Gray"
"310","12447","Seth Lugo",-0.781219365451755,NA,NA,NA,NA,NA,NA,NA,0.529264442905924,0.3449142055744,0.303579033857502,-0.575528709915782,-0.658889069647205,-0.724559268226594,2023,34873,"Seth Lugo"
"311","2429","Corey Kluber",-0.782611301129852,267,NA,NA,NA,NA,NA,NA,1.05934439342804,0.428479125156327,0.737952850187794,-1.63364040685429,-0.548851034229989,-0.825896228817725,2023,30981,"Corey Kluber"
"312","24064","Ezequiel Tovar",-0.785645800711026,275,-0.30269828369242,-0.369552508634949,-0.275256889127421,-0.122779890218828,0.292991900840243,-0.00835012987765055,NA,NA,NA,NA,NA,NA,2023,NA,"Ezequiel Tovar"
"313","20633","Yusei Kikuchi",-0.804297485780866,NA,NA,NA,NA,NA,NA,NA,0.0807352540025979,0.198675596306028,0.0139964896373066,-0.09534409580527,-0.277801461694935,-0.724559268226594,2023,41415,"Yusei Kikuchi"
"314","15761","Joe Jiménez",-0.806091727566288,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.720538519095169,-0.999542415133376,0.485153546625819,0.856214468429337,0.59282121945812,2023,33760,"Joe Jimenez"
"315","5760","Avisaíl García",-0.826419445286289,NA,-0.418158531763274,-0.10400579584337,0.0157123382800019,-0.319068648485944,0.0907394533211531,-0.0916382607948563,NA,NA,NA,NA,NA,NA,2023,30729,"Avisail Garcia"
"316","21318","Tylor Megill",-0.829416628274604,NA,NA,NA,NA,NA,NA,NA,-0.877486195018144,-0.699647289199687,-0.420377326692986,0.712913287966252,1.17974016289655,-0.724559268226594,2023,NA,"Tylor Megill"
"317","11836","Taijuan Walker",-0.838197235091083,284,NA,NA,NA,NA,NA,NA,0.97779363180925,0.407587895260845,0.737952850187794,-1.20627467220727,-0.929360711323977,-0.825896228817725,2023,31864,"Taijuan Walker"
"318","15491","J.P. Crawford",-0.843914947989728,285,-0.0140476635152867,-1.29896600340547,-0.624419962016329,0.0639300445229084,0.720851879771887,0.308736756652566,NA,NA,NA,NA,NA,NA,2023,33210,"J.P. Crawford"
"319","12144","Max Kepler",-0.864911060112833,NA,-0.0140476635152867,-0.10400579584337,-0.100675352682967,-0.171537425848605,-0.329789684231643,-0.144855137990962,NA,NA,NA,NA,NA,NA,2023,31870,"Max Kepler"
"320","19343","A.J. Puk",-0.87755624925577,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.929450818049986,-0.999542415133376,0.727989824051041,0.264528855718488,1.09950602241378,2023,36201,"A.J. Puk"
"321","11445","Mark Canha",-0.890744175412795,293,0.159142708590993,-0.502325865030738,-0.275256889127421,-0.0381697391380914,-0.12437555536171,-0.109758835345828,NA,NA,NA,NA,NA,NA,2023,31670,"Mark Canha"
"322","19883","Alex Lange",-0.893211701340812,318,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.824994668572578,-0.999542415133376,0.524201571072754,-0.523653248808819,1.91020170714283,2023,40976,"Alex Lange"
"323","30115","Robert Suarez",-0.894359579613817,368,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.824994668572578,-0.999542415133376,0.815184837889182,0.501596093786462,0.59282121945812,2023,NA,"Robert Suarez"
"324","3096","Kenley Jansen",-0.895964790568442,123,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.845885898468059,-0.999542415133376,-0.481356462869255,-0.0672034569363564,2.51822347068962,2023,29630,"Kenley Jansen"
"325","19249","Seranthony Domínguez",-0.928076824242777,279,NA,NA,NA,NA,NA,NA,-0.938649266232234,-0.720538519095169,-0.999542415133376,0.672722792584609,-0.142912399371519,1.20084298300491,2023,37793,"Seranthony Dominguez"
"326","19312","Cal Quantrill",-0.966892074305783,222,NA,NA,NA,NA,NA,NA,1.14089515504682,0.324022975678918,0.882744122297892,-1.51745519304797,-0.971202905463716,-0.825896228817725,2023,39875,"Cal Quantrill"
"327","15998","Cody Bellinger",-0.967672240401754,215,-0.0717777875507134,0.161540916948209,0.0157123382800019,-0.47451016829173,-0.377127687727064,-0.221509852060457,NA,NA,NA,NA,NA,NA,2023,33912,"Cody Bellinger"
"328","9847","Andrew McCutchen",-1.00873240971235,251,-0.12950791158614,-0.10400579584337,-0.0424815072014828,-0.184167786414968,-0.329882085469442,-0.218687323196949,NA,NA,NA,NA,NA,NA,2023,28701,"Andrew McCutchen"
"329","14524","José Leclerc",-1.01253737704445,247,NA,NA,NA,NA,NA,NA,-0.938649266232234,-0.762320978886132,-0.999542415133376,-0.0337730729312617,-0.188453351004275,1.91020170714283,2023,33926,"Jose Leclerc"
"330","23920","Brayan Bello",-1.01437078547082,384,NA,NA,NA,NA,NA,NA,0.0807352540025979,0.0524369870376557,0.303579033857502,0.0790051293376301,-0.805567921479609,-0.724559268226594,2023,4720856,"Brayan Bello"
"331","17586","Tanner Scott",-1.02160223564393,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.678756059304205,-0.999542415133376,1.32486968363515,-0.544805518222003,0.896832101231515,2023,35135,"Tanner Scott"
"332","9761","Joe Kelly",-1.02914918079415,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.783212208781614,-0.999542415133376,1.29369654813102,-0.0113753360261499,0.491484258866988,2023,31992,"Joe Kelly"
"333","15038","Germán Márquez",-1.03386983877329,328,NA,NA,NA,NA,NA,NA,1.63019972475954,1.18056340139367,1.02753539440799,-2.01479727244578,-2.03147485807099,-0.825896228817725,2023,34874,"German Marquez"
"334","19879","Tanner Houck",-1.04331129576517,398,NA,NA,NA,NA,NA,NA,-0.673609290971177,-0.49073499024487,-0.709959870913181,0.530607568813788,0.214248871047806,0.0861364165024609,2023,41009,"Tanner Houck"
"335","21534","Cal Raleigh",-1.04958823552176,235,-0.533618779834127,0.958181055322945,0.190293874724456,-0.47623221282588,-0.816338274420845,-0.371873898488314,NA,NA,NA,NA,NA,NA,2023,41292,"Cal Raleigh"
"336","20367","Brusdar Graterol",-1.08466543106339,415,NA,NA,NA,NA,NA,NA,-1.04058771825572,-1.03390696752739,-0.999542415133376,0.866963252751419,0.225576315870166,0.896832101231515,2023,40965,"Brusdar Graterol"
"337","11760","Drew Smyly",-1.09852307397291,NA,NA,NA,NA,NA,NA,NA,0.366162919668351,0.177784366410546,0.0139964896373066,-0.795699180047093,-0.136208401415428,-0.724559268226594,2023,31816,"Drew Smyly"
"338","16587","Erik Swanson",-1.13635165789613,NA,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.908559588154504,-0.999542415133376,0.0227996396034052,1.03421717278072,0.694158180049252,2023,36013,"Erik Swanson"
"339","20039","Adrian Morejon",-1.1453293040822,NA,NA,NA,NA,NA,NA,NA,-0.367793934900728,-0.302713921185534,-0.275586054582888,0.228893235717796,0.296430639095747,-0.724559268226594,2023,40917,"Adrian Morejon"
"340","17496","Diego Castillo",-1.14692307514792,NA,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.950342047945468,-0.999542415133376,0.6945113454108,0.23181796913963,0.896832101231515,2023,39103,"Diego Castillo"
"341","11384","Tommy Kahnle",-1.15183922749223,NA,NA,NA,NA,NA,NA,NA,-1.08136309906511,-0.950342047945468,-0.999542415133376,0.768629147299889,0.720631889075981,0.390147298275856,2023,31867,"Tommy Kahnle"
"342","15672","Austin Meadows",-1.15413137237502,277,-0.187238035621567,-0.10400579584337,-0.158869198164452,-0.165752998215588,-0.339708127961827,-0.198557216568221,NA,NA,NA,NA,NA,NA,2023,33197,"Austin Meadows"
"343","13675","Tyrone Taylor",-1.15420300503188,NA,-0.360428407727847,0.294314273343998,-0.0424815072014828,-0.39685852912096,-0.403373279422321,-0.245375554903262,NA,NA,NA,NA,NA,NA,2023,NA,""
"344","14128","Joey Gallo",-1.17875423279403,352,-0.12950791158614,0.958181055322945,0.0157123382800019,-0.318296865143631,-1.25741530728731,-0.447427542379903,NA,NA,NA,NA,NA,NA,2023,32818,"Joey Gallo"
"345","15514","Kendall Graveman",-1.18653377108359,207,NA,NA,NA,NA,NA,NA,-0.918261575827537,-0.887668358259023,-0.999542415133376,0.37345661149156,-0.462045819315779,1.70752778596057,2023,33636,"Kendall Graveman"
"346","23460","Brandon Hughes",-1.21606169809654,410,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.866777128363541,-0.999542415133376,0.0263902625410544,-0.0838478656549256,1.70752778596057,2023,5001301,"Brandon Hughes"
"347","27506","Ha-Seong Kim",-1.22581354475771,283,0.101412584555567,-0.635099221426528,-0.275256889127421,-0.320776153678679,0.0254980389624386,-0.121591904043085,NA,NA,NA,NA,NA,NA,2023,4089862,"Ha-Seong Kim"
"348","2396","Carlos Santana",-1.25616435564041,NA,-0.30269828369242,0.0287675605524194,-0.0424815072014828,-0.118072177803871,-0.568842827515409,-0.252837119979648,NA,NA,NA,NA,NA,NA,2023,30280,"Carlos Santana"
"349","6153","Eduardo Escobar",-1.2665589865471,312,-0.30269828369242,0.0287675605524194,0.0739061837614865,-0.46602343069344,-0.320903354606127,-0.279607661869016,NA,NA,NA,NA,NA,NA,2023,30272,"Eduardo Escobar"
"350","19618","Jordan Hicks",-1.26711583278472,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.845885898468059,-0.999542415133376,1.37181299829158,-0.244397058086137,0.491484258866988,2023,37909,"Jordan Hicks"
"351","19753","Jonathan Loáisiga",-1.26939008428738,383,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.992124507736431,-0.999542415133376,0.800679537271746,0.0851391173072287,0.795495140640384,2023,39807,"Jonathan Loaisiga"
"352","11804","Héctor Neris",-1.27121098874687,337,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.783212208781614,-0.999542415133376,0.328920646304694,0.447501765451108,0.694158180049252,2023,32377,"Hector Neris"
"353","4314","Joey Votto",-1.2730004544789,315,-0.418158531763274,0.161540916948209,0.0739061837614865,-0.140559492490392,-0.635662710930032,-0.314066820004902,NA,NA,NA,NA,NA,NA,2023,28670,"Joey Votto"
"354","12808","Mike Clevinger",-1.27636002243201,348,NA,NA,NA,NA,NA,NA,0.590427514120014,0.261349285992473,0.448370305967599,-1.35514271525288,-0.395468184441497,-0.825896228817725,2023,32769,"Mike Clevinger"
"355","31839","Shintaro Fujinami",-1.30344887851085,NA,NA,NA,NA,NA,NA,NA,0.814692108571677,0.720956343693071,0.448370305967599,-0.936100697415856,-1.62680767110075,-0.724559268226594,2023,NA,NA
"356","20151","James Karinchak",-1.32881350570413,346,NA,NA,NA,NA,NA,NA,-0.95903695663693,-0.553408679931315,-0.999542415133376,0.529057072545257,-0.0400407065970217,0.694158180049252,2023,40715,"James Karinchak"
"357","19911","José Suarez",-1.34317922704669,NA,NA,NA,NA,NA,NA,NA,0.570039823715317,0.261349285992473,0.448370305967599,-0.942812714157257,-0.854229699747097,-0.825896228817725,2023,40981,"Jose Suarez"
"358","12730","Nick Martinez",-1.34727459350997,NA,NA,NA,NA,NA,NA,NA,0.508876752501227,0.21956682620151,0.303579033857502,-0.694631304858944,-0.960106632984669,-0.724559268226594,2023,33372,"Nick Martinez"
"359","16939","Lane Thomas",-1.34858279178582,NA,0.04368246052014,-0.236779152239159,-0.449838425571875,-0.323814682057482,-0.214492500722626,-0.167340491714815,NA,NA,NA,NA,NA,NA,2023,36409,"Lane Thomas"
"360","15149","Trey Mancini",-1.36198770168604,287,-0.418158531763274,-0.236779152239159,-0.217063043645937,-0.151136489875323,-0.161296670566815,-0.177553813595529,NA,NA,NA,NA,NA,NA,2023,33351,"Trey Mancini"
"361","15507","Hunter Harvey",-1.45517870995726,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.908559588154504,-0.999542415133376,0.375578343227443,0.322437527718515,0.795495140640384,2023,33191,"Hunter Harvey"
"362","26294","Bryson Stott",-1.47408410479664,253,-0.12950791158614,-0.502325865030738,-0.449838425571875,-0.308933017026087,0.040506970940105,-0.123985856521908,NA,NA,NA,NA,NA,NA,2023,42417,"Bryson Stott"
"363","15279","Garrett Cooper",-1.47505247771721,NA,-0.4758886557987,-0.502325865030738,-0.217063043645937,-0.0452592013062523,-0.0586951156232399,-0.175820596312347,NA,NA,NA,NA,NA,NA,2023,33398,"Garrett Cooper"
"364","11281","Whit Merrifield",-1.49610925180147,202,0.101412584555567,-0.900645934218106,-0.50803227105336,-0.410599461558872,0.340955055885631,-0.119199225412333,NA,NA,NA,NA,NA,NA,2023,32422,"Whit Merrifield"
"365","12760","Rafael Montero",-1.52964727929142,286,NA,NA,NA,NA,NA,NA,-0.979424647041627,-0.950342047945468,-0.999542415133376,0.450369386917342,0.15379730327133,0.795495140640384,2023,32631,"Rafael Montero"
"366","1247","Adam Ottavino",-1.53113028119214,421,NA,NA,NA,NA,NA,NA,-0.999812337446323,-0.824994668572578,-0.999542415133376,0.463262987466173,0.237134933035841,0.59282121945812,2023,29705,"Adam Ottavino"
"367","12857","Shawn Armstrong",-1.54739273044887,NA,NA,NA,NA,NA,NA,NA,-1.10175078946981,-1.05479819742288,-0.999542415133376,0.591627757487134,0.728260576405327,0.288810337684725,2023,33499,"Shawn Armstrong"
"368","10061","Brooks Raley",-1.54907495180605,NA,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.97123327784095,-0.999542415133376,0.589995656151838,0.380808544405168,0.491484258866988,2023,NA,"Brooks Raley"
"369","15467","Marco Gonzales",-1.55222652558621,NA,NA,NA,NA,NA,NA,NA,1.10011977423743,-0.0102367026487895,0.737952850187794,-1.50621409510113,-1.04795212344379,-0.825896228817725,2023,33158,"Marco Gonzales"
"370","6655","Craig Kimbrel",-1.56820331556727,216,NA,NA,NA,NA,NA,NA,-1.04058771825572,-0.762320978886132,-0.999542415133376,0.148859066488261,0.0872196683970483,0.998169061822647,2023,30653,"Craig Kimbrel"
"371","19362","Keegan Akin",-1.57512695136383,NA,NA,NA,NA,NA,NA,NA,-1.1221384798745,-1.07568942731836,-0.999542415133376,0.755633540417602,0.679136453451212,0.187473377093593,2023,36724,"Keegan Akin"
"372","21224","Bailey Ober",-1.59859134008277,NA,NA,NA,NA,NA,NA,NA,-0.265855482877245,-0.365387610871979,-0.130794782472791,-0.574059818714018,0.462065623079855,-0.724559268226594,2023,3107919,"Bailey Ober"
"373","23429","JP Sears",-1.60093311036637,NA,NA,NA,NA,NA,NA,NA,-0.449344696519514,-0.574299909826797,-0.420377326692986,0.299767236202985,0.267880854696533,-0.724559268226594,2023,NA,"JP Sears"
"374","10233","Aroldis Chapman",-1.65887217144344,244,NA,NA,NA,NA,NA,NA,-1.02020002785102,-0.699647289199687,-0.999542415133376,0.857333854873178,-0.592311434772923,0.795495140640384,2023,30442,"Aroldis Chapman"
"375","17282","Michael Kopech",-1.67693397620067,250,NA,NA,NA,NA,NA,NA,0.651590585334104,0.679173883902108,0.303579033857502,-1.45496611317286,-1.13175209789493,-0.724559268226594,2023,33763,"Michael Kopech"
"376","14857","Joe Mantiply",-1.67788843479732,NA,NA,NA,NA,NA,NA,NA,-0.999812337446323,-1.09658065721384,-0.999542415133376,0.553048962174096,-0.0318340884093934,0.896832101231515,2023,NA,"Joe Mantiply"
