"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"7dd55427-9b68-41e5-94a5-5905ab0a6126","Garrett","Cleavinger",,"0.1",,"P","Tampa Bay Rays",,
"34eb7adc-e000-4338-9f3f-cf7d2d4d7ffc","Danny","Coulombe",,"0.1",,"P","Baltimore Orioles",,
"4bb99436-662e-4401-9220-b8c0424a818a","Adrián","Martínez",,"0.1",,"P","Oakland Athletics",,
"9f104ccf-b9ca-4932-b8c6-e7cd87b8b2bf","Dany","Jiménez",,"0.1",,"P","Oakland Athletics",,
"9d71eb46-3ee8-4142-9f84-d43ef13301e4","Richard","Bleier",,"0.1",,"P","Boston Red Sox",,
"f62215e6-b7df-4f34-a0ee-cdabc2c9f5e7","Ryan","Brasier",,"0.1",,"P","Boston Red Sox",,
"ecd40151-3dd0-4ab2-82eb-cbf23a428215","Calvin","Faucher",,"0.0",,"P","Tampa Bay Rays",,
"8c7c0148-83a2-419c-8c41-b0b736b10564","Logan","Gillaspie",,"0.0",,"P","Baltimore Orioles",,
"c81fc070-31c8-42bd-9687-73baf7cf47ec","Mike","Baumann",,"0.0",,"P","Baltimore Orioles",,
"a8e2a444-e4e1-4e0c-94b5-d2183a1e8706","Josh","Winckowski",,"0.0",,"P","Boston Red Sox",,
"ebebebd5-e51e-4909-9c4c-26636025a82f","Kaleb","Ort",,"0.0",,"P","Boston Red Sox",,
"fdf533d1-14f5-4002-a437-f43bf9b0c449","Jose","Siri",,"0.0",,"OF","Tampa Bay Rays","OUT",
"071eadf1-a7a9-47fe-ac6c-adbb4bf58686","Kirby","Snead",,"0.0",,"P","Oakland Athletics","OUT",
"096e57c4-cded-4805-88c6-ef1b4f86f115","Shintaro","Fujinami",,"0.0",,"P","Oakland Athletics",,
"12582bbc-abb7-4657-90dc-96f208003029","Drew","Rasmussen",,"0.0",,"P","Tampa Bay Rays",,
"146138c5-3d14-4221-bb1b-e2b8e1432496","Wyatt","Mills",,"0.0",,"P","Boston Red Sox","OUT",
"14ae064c-72a8-48cb-bbd1-030509bebc60","James","Kaprielian",,"0.0",,"P","Oakland Athletics",,
"1998bede-829f-458d-ad38-a6775886b7f5","John","Means",,"0.0",,"P","Baltimore Orioles","OUT",
"1c5eecf6-a087-468a-ac69-654e0cfbb151","Anthony","Santander",,"0.0",,"OF","Baltimore Orioles","OUT",
"1c8ccefc-fdf2-4c01-8aab-040461624168","Zach","Eflin",,"0.0",,"P","Tampa Bay Rays","OUT",
"243aaaae-235f-417d-8e9a-14c1fe99328c","Brayan","Bello",,"0.0",,"P","Boston Red Sox","OUT",
"2526c88b-2b1d-4919-befa-769f56b2caca","DL","Hall",,"0.0",,"P","Baltimore Orioles",,
"2943de60-d132-4b27-b810-077f7a397aab","JP","Sears",,"0.0",,"P","Oakland Athletics",,
"2b0f6d36-b451-4ac8-91ab-a02eca9220ca","Kyle","Muller",,"0.0",,"P","Oakland Athletics",,
"3097f825-c674-473a-8a75-1ccff6e10697","Josh","Fleming",,"0.0",,"P","Tampa Bay Rays",,
"38a0820d-d5bc-46bb-b66b-b66302eb52f0","Luis","Patiño",,"0.0",,"P","Tampa Bay Rays",,
"3c3a8ac7-e5fc-40cd-b43a-3ef6bcf41083","Kyle","Bradish",,"0.0",,"P","Baltimore Orioles","OUT",
"3ca14465-edb0-44b6-b796-b2de7b7d1aa9","Zack","Kelly",,"0.0",,"P","Boston Red Sox","OUT",
"3df7157d-2135-4c85-a428-8debab3ce727","Adam","Duvall",,"0.0",,"OF","Boston Red Sox","OUT",
"3f4d5951-f75e-437e-a86b-dcea4d04bad1","Shane","Baz",,"0.0",,"P","Tampa Bay Rays","OUT",
"424a72cb-a3e1-435a-8933-ff16496f982c","Grayson","Rodriguez",,"0.0",,"P","Baltimore Orioles",,
"4e6b423c-8128-4d9c-b396-5d5f68b1f4e7","Nick","Pivetta",,"0.0",,"P","Boston Red Sox",,
"4fcef0d3-2cde-4ff8-bcff-afc201f0ff22","Yonny","Chirinos",,"0.0",,"P","Tampa Bay Rays",,
"5203e296-82ef-4803-8c42-af04280c3bbb","Shawn","Armstrong",,"0.0",,"P","Tampa Bay Rays","OUT",
"5d525c6e-6566-4519-a648-786f3f4046df","Adalberto","Mondesi",,"0.0",,"IF","Boston Red Sox","OUT",
"68d9c442-f5f4-4f5b-a3ad-393cf80f24a5","Chris","Sale",,"0.0",,"P","Boston Red Sox",,
"6ad4440e-290d-4b5d-9d31-076ca24fa30c","Joey","Krehbiel",,"0.0",,"P","Baltimore Orioles",,
