"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"7832ebd4-c7a0-4c34-994f-e96bf6a27074","Ryan","Yarbrough",,"0.9",,"P","Kansas City Royals",,
"5f6e1f81-9938-476b-8598-d449612200d6","Jordan","Romano",,"0.8",,"P","Toronto Blue Jays",,
"dc034a4a-29db-42b8-89e0-ea1e391fda15","Scott","Barlow",,"0.7",,"P","Kansas City Royals",,
"42bfc604-fa58-4185-8076-d729c768480b","Anthony","Bass",,"0.7",,"P","Toronto Blue Jays",,
"ac10aed7-f819-472b-a910-65fc7bdfa591","Trevor","Richards",,"0.7",,"P","Toronto Blue Jays",,
"c63980c1-593d-4c06-8c3b-392e06c60402","Diego","Castillo",,"0.7",,"P","Seattle Mariners",,
"2ecbc1bc-e01c-41e8-8a03-12209d1e8d7d","Yimi","García",,"0.6",,"P","Toronto Blue Jays",,
"ecfe6349-6062-41d0-9c36-1047f08beeea","Ryan","Tepera",,"0.6",,"P","Los Angeles Angels",,
"15aae1e4-ce1d-483a-837e-b5d7214803b1","Adam","Cimber",,"0.6",,"P","Toronto Blue Jays",,
"a1582270-1459-4a14-8712-585d0eb8d2ec","Matt","Moore",,"0.6",,"P","Los Angeles Angels",,
"c34bd819-7573-411b-ab6e-cb9dfa8fbbef","Aaron","Loup",,"0.5",,"P","Los Angeles Angels",,
"301acde1-27f5-4ede-a63e-c746ab4fdb88","Jaime","Barría",,"0.5",,"P","Los Angeles Angels",,
"dff10b33-92a4-4d60-80f8-ca813e3b6379","Carlos","Estévez",,"0.5",,"P","Los Angeles Angels",,
"43ded0f3-1a92-4a86-ae57-c216248ecf72","Taylor","Clarke",,"0.5",,"P","Kansas City Royals",,
"d4a43f5c-ad57-418b-8bbe-d5a2a359c823","Andrés","Muñoz",,"0.4",,"P","Seattle Mariners",,
"51056eb7-c7df-4964-b125-f453b89c8684","Carlos","Hernández",,"0.4",,"P","Kansas City Royals",,
"49bfed0c-6948-4ca3-8262-8148ce4e38b5","Paul","Sewald",,"0.3",,"P","Seattle Mariners",,
"ed4504de-1ad0-4372-a694-819d87f13cdc","Erik","Swanson",,"0.3",,"P","Toronto Blue Jays",,
"b7160396-2db5-4e96-bd26-2dada1c6244a","Aroldis","Chapman",,"0.3",,"P","Kansas City Royals",,
"3361d977-868e-4805-95f7-ec3132516b80","Tim","Mayza",,"0.3",,"P","Toronto Blue Jays",,
"7d6d85e7-57f3-4a9d-8fb4-fed498ab0f64","Jimmy","Herget",,"0.2",,"P","Los Angeles Angels",,
"ac3cb1be-2727-44ae-aeba-fe9ef4dbc7ae","Penn","Murfee",,"0.2",,"P","Seattle Mariners",,
"0a7c3d41-8693-4a0c-9fe9-ee43349fec42","Andrew","Wantz",,"0.2",,"P","Los Angeles Angels",,
"4174490b-0623-441d-b0fb-48d126cb1f06","Amir","Garrett",,"0.2",,"P","Kansas City Royals",,
"14b1c01c-18d7-4cdf-a776-417fb22245a0","Dylan","Coleman",,"0.2",,"P","Kansas City Royals",,
"b1b4aac2-b425-4d1f-afd0-b0e648c62a15","José","Quijada",,"0.2",,"P","Los Angeles Angels",,
"bb784b53-4d2f-4b8a-856e-ad7a382bf3df","Matt","Brash",,"0.1",,"P","Seattle Mariners",,
"4d15ad33-a7b3-4b8e-8b4b-f4630d12b138","Matt","Festa",,"0.1",,"P","Seattle Mariners",,
"6fbf083c-2e46-4bb1-8f01-88e79e817652","Zach","Pop",,"0.1",,"P","Toronto Blue Jays",,
"90695e46-e29f-4d35-8ec8-b02f2c6f728d","Trevor","Gott",,"0.1",,"P","Seattle Mariners",,
"bf041687-edcf-4d29-9bde-9017d314a33a","Jose","Cuas",,"0.1",,"P","Kansas City Royals",,
"833b7f29-0b3d-426a-8b52-3216eadb3478","Gabe","Speier",,"0.0",,"P","Seattle Mariners",,
"fa26ef04-db2d-49fb-b3ea-1372752e4783","Drew","Waters",,"0.0",,"OF","Kansas City Royals","OUT",
"05153c90-07ac-480f-b867-85337230205f","José","Berríos",,"0.0",,"P","Toronto Blue Jays",,
"0608d2db-1188-4319-97ac-dcdd3abf7078","Jonathan","Heasley",,"0.0",,"P","Kansas City Royals",,
"08e7ef8d-3aab-42a4-a239-8f690bb4132a","Luis","Castillo",,"0.0",,"P","Seattle Mariners",,
"097e00b6-7632-4ce1-b9ef-c5d4b3d21ae7","Tyler","Anderson",,"0.0",,"P","Los Angeles Angels",,
"13aa968b-aff6-4497-b8ce-1ff7eabef63d","Brennan","Bernardino",,"0.0",,"P","Seattle Mariners",,
"1acb886e-d1bc-41ef-8058-e0f61a2588ea","Justin","Garza",,"0.0",,"P","Los Angeles Angels",,
"24994339-8de4-4a00-bcfd-28f1d348da41","Max","Castillo",,"0.0",,"P","Kansas City Royals",,
"27d785f5-1447-43a2-a0ac-10ccaa54a84e","Anthony","Rendon",,"0.0",,"IF",,"OUT",
"2bcb4258-7259-4632-91f6-9fd0cb9d52d2","Brady","Singer",,"0.0",,"P","Kansas City Royals",,
"2c37c353-c798-42c6-bb71-0e5389431e48","Tucker","Davidson",,"0.0",,"P","Los Angeles Angels",,
"301e8e17-28de-4681-a099-dfa36a94b9a3","Patrick","Sandoval",,"0.0",,"P","Los Angeles Angels",,
"31390a6b-8b2f-4e06-a4b1-12e79975a5ef","Zack","Weiss",,"0.0",,"P","Los Angeles Angels",,
"324c031f-4a13-42f9-8277-a06fa7944707","Taylor","Trammell",,"0.0",,"OF","Seattle Mariners","OUT",
"37dbf186-3dce-43d5-8e6a-d974d496ca6c","Jake","Brentz",,"0.0",,"P","Kansas City Royals","OUT",
"400cdf1c-f71f-4803-a40a-9a16536d7bc2","Jared","Walsh",,"0.0",,"IF","Los Angeles Angels","OUT",
"407d4ba4-dcd1-4c13-b670-8715b5f61751","Dylan","Moore",,"0.0",,"OF","Seattle Mariners","OUT",
"484a0654-0a98-48f1-81b7-0ba42a7f4148","Justin","Topa",,"0.0",,"P","Seattle Mariners",,
"525cf289-5e4e-495d-9f28-f2f6a3f8df0b","Max","Stassi",,"0.0",,"IF","Los Angeles Angels","OUT",
"55ea1b55-7608-42d4-9fa8-62cc54c1c7a3","José","Suarez",,"0.0",,"P","Los Angeles Angels",,
"589d7f0d-fe1a-4fda-afd1-5ee5253a6c20","Daniel","Lynch",,"0.0",,"P","Kansas City Royals","OUT",
"5db35fa5-b5d2-4ecd-908d-30e707b8e53f","Jay","Jackson",,"0.0",,"P","Toronto Blue Jays",,
"635a7099-35ef-494b-922b-408e2bd5d0f0","Chase","Silseth",,"0.0",,"P","Los Angeles Angels",,
"63c12d57-a83f-44a0-b66d-add1bdf41c18","Griffin","Canning",,"0.0",,"P","Los Angeles Angels","OUT",
"6ea77766-a646-4259-96bf-71b29c513d30","José","Marte",,"0.0",,"P","Los Angeles Angels","OUT",
"70319243-2ec2-4970-a130-9de9c6e0b7aa","Robbie","Ray",,"0.0",,"P","Seattle Mariners","OUT",
"75d08019-c06d-4758-a203-5b3078a38bd5","Chad","Green",,"0.0",,"P","Toronto Blue Jays","OUT",
"7fc19f7e-589c-45fa-afe0-14b8acfc89b1","Easton","McGee",,"0.0",,"P","Seattle Mariners",,
"8213e629-b6ef-4f54-a463-ecdc49b36985","Chris","Rodriguez",,"0.0",,"P","Los Angeles Angels","OUT",
"8246f6fb-4a6a-48ea-ac12-5aa841305849","Marco","Gonzales",,"0.0",,"P","Seattle Mariners",,
"824d65d8-102b-4e28-8029-a1075d80d4d3","Jordan","Lyles",,"0.0",,"P","Kansas City Royals",,
"8309ac1f-a3db-4274-9ca8-b4cc94549dfa","Hyun Jin","Ryu",,"0.0",,"P","Toronto Blue Jays","OUT",
"838eff03-df89-4ca1-88df-80f2b830bc05","Logan","Gilbert",,"0.0",,"P","Seattle Mariners",,
"8608c82c-0c7a-495a-8a69-38a4da1c3a81","Nate","Pearson",,"0.0",,"P","Toronto Blue Jays",,
"87c90f7a-63c9-4877-ade0-c497a23ff2f4","Brad","Keller",,"0.0",,"P","Kansas City Royals",,
"9aac8f0e-b66e-4e52-8bf3-f8d5d0abdd42","Yusei","Kikuchi",,"0.0",,"P","Toronto Blue Jays",,
"9f54cc7a-a958-45f8-b0ef-45869b69b5cf","Kris","Bubic",,"0.0",,"P","Kansas City Royals",,
"a9c5f5fc-1f30-4eed-867b-59d8459c7089","Josh","Taylor",,"0.0",,"P","Kansas City Royals",,
"bb34daa5-ae2a-4054-89c0-e335189b1065","Chris","Bassitt",,"0.0",,"P","Toronto Blue Jays",,
"c1a84e24-4cc1-4efa-92e1-0b6b1cf4c3c0","Thomas","Hatch",,"0.0",,"P","Toronto Blue Jays",,
"c4d8c07d-ed7d-4115-99b6-a322f250c2df","Nathan","Lukes",,"0.0",,"OF","Toronto Blue Jays",,
"c53f31ef-44fc-4ea6-bfd4-9c82f364a963","Kevin","Gausman",,"0.0",,"P","Toronto Blue Jays",,
"c6c71fca-82ac-464d-a537-518ef2dee35e","Zach","Thompson",,"0.0",,"P","Toronto Blue Jays",,
"c8c88e77-039d-4642-81b7-b5cf221ea46a","George","Kirby",,"0.0",,"P","Seattle Mariners",,
"d19d2487-9edf-48b9-9a81-c4cbe8e688ab","Mitch","White",,"0.0",,"P","Toronto Blue Jays","OUT",
"db3af2eb-2c9c-41d1-8af6-bae60e61e8c7","Collin","Snider",,"0.0",,"P","Kansas City Royals",,
"dbeef9e1-6885-477c-a138-5b00799daef8","Tayler","Saucedo",,"0.0",,"P","Seattle Mariners",,
"e2c107ed-ac32-4ef3-89aa-44f6489ee3d0","Reid","Detmers",,"0.0",,"P","Los Angeles Angels",,
"e50ca201-a8d8-4b56-b5d3-221a096b5730","Josh","Staumont",,"0.0",,"P","Kansas City Royals",,
"ecb21197-e1f9-45a5-b274-2a36823ae016","Trent","Thornton",,"0.0",,"P","Toronto Blue Jays",,
"effc942c-4dd4-4fa1-8285-f99d579f840b","Jackson","Kowar",,"0.0",,"P","Kansas City Royals",,
"f7cb3150-0100-49d7-a27e-819bc2c6c7f7","Angel","Zerpa",,"0.0",,"P","Kansas City Royals","OUT",
