"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"246a4990-56fe-4d11-a510-7b74b2212603","Patrick","Wisdom",,"2.5",,"IF","Chicago Cubs",,
"b696e687-fdd0-40d9-ab29-b813ebcd041c","Yasmani","Grandal",,"2.4",,"IF","Chicago White Sox",,
"b4891b20-2972-4b15-834a-f03d9e9f58fd","Santiago","Espinal",,"2.3",,"IF","Toronto Blue Jays",,
"85a90793-d290-4160-87dd-7826ee88e176","Dylan","Carlson",,"2.3",,"OF","St. Louis Cardinals",,
"1ff8bdc8-6c91-47b6-a817-2f9c4c449ed8","Victor","Caratini",,"2.2",,"IF","Milwaukee Brewers",,
"f8f8cda7-11fc-465d-8806-ea4cffef2881","Romy","González",,"2.2",,"IF","Chicago White Sox",,
"70665fb2-0e64-41d8-83d9-639072cc5a60","Martín","Maldonado",,"2.2",,"IF","Houston Astros",,
"ccf51cb5-d05b-4712-a060-6011bac24a08","Miles","Mastrobuoni",,"2.1",,"IF","Chicago Cubs",,
"7e3237de-9b5e-451e-a2e7-57d31bb7754e","Yan","Gomes",,"2.1",,"IF","Chicago Cubs",,
"ef14fe41-db27-4241-8d45-999c46477253","Mauricio","Dubón",,"2.1",,"IF","Houston Astros",,
"29e37e9b-459e-4095-a71a-1259a261ac27","Hanser","Alberto",,"2.1",,"IF","Chicago White Sox",,
"979b4914-65bc-4263-b334-c9781d180d5f","Luis","Torrens",,"2.0",,"IF","Chicago Cubs",,
"8ead8abe-c860-4978-ad63-b3dfa3401978","Taylor","Motter",,"1.3",,"IF","St. Louis Cardinals",,
"bdda4752-7a98-42f0-8231-1352ff24e043","Keegan","Thompson",,"0.7",,"P","Chicago Cubs",,
"5c2f1600-552c-4e04-8438-9bed8a15cb89","Brad","Boxberger",,"0.7",,"P","Chicago Cubs",,
"ee9e2bc3-4856-4a10-a195-242c635cf387","Hector","Neris",,"0.7",,"P","Houston Astros",,
"4e5ce3ed-e785-4b35-97f8-80f714e73c70","Ryan","Pressly",,"0.7",,"P","Houston Astros",,
"ab277be6-8867-411c-a8f4-336d1ad97725","Adbert","Alzolay",,"0.7",,"P","Chicago Cubs",,
"3e70244b-3e7c-407b-8ded-8b38a864463d","Ryan","Helsley",,"0.7",,"P","St. Louis Cardinals",,
"d7281131-f2b8-4cd5-beff-30866e1e5ac2","Ryne","Stanek",,"0.6",,"P","Houston Astros",,
"b064ee55-5e72-4af0-a39c-c8dc344847a9","Giovanny","Gallegos",,"0.6",,"P","St. Louis Cardinals","QUESTIONABLE",
"c39dd155-067e-413f-9ea3-225d0d78ae63","Peter","Strzelecki",,"0.6",,"P","Milwaukee Brewers",,
"c56e21a7-c1c0-4ccc-b4a5-49611c8ed667","Phil","Maton",,"0.6",,"P","Houston Astros",,
"1dacfd0c-cc21-4af8-92df-0459f99b0d15","Gus","Varland",,"0.6",,"P","Milwaukee Brewers",,
"1b9e4685-1254-4916-a891-69ef3e8d1d9f","Matt","Bush",,"0.6",,"P","Milwaukee Brewers",,
"9182d182-f6bf-4c34-a4db-0aa08625a4ae","Michael","Fulmer",,"0.6",,"P","Chicago Cubs",,
"42de3dcb-5ea8-4311-8375-fb82611c7138","Jake","Diekman",,"0.6",,"P","Chicago White Sox",,
"b51c83ee-6bf1-45c5-b8af-66f56ae3ee55","Anthony","Bass",,"0.6",,"P","Toronto Blue Jays",,
"b5e19f7d-0406-4e0f-a7b0-cc84d063fe79","Chris","Stratton",,"0.6",,"P","St. Louis Cardinals",,
"6eb9cd73-a8d9-4093-9f9a-637682bba7d1","Rafael","Montero",,"0.6",,"P","Houston Astros",,
"91db03c4-3eca-4bec-8bcd-9b415eb1b1fe","Yimi","García",,"0.6",,"P","Toronto Blue Jays",,
"be0af83b-bbb3-47d3-b093-3981c64845bb","Trevor","Richards",,"0.6",,"P","Toronto Blue Jays",,
"2a317566-fc21-4e97-87fe-1ec8bb4b1725","Reynaldo","López",,"0.5",,"P","Chicago White Sox",,
"4fdedd15-aa64-4a78-a416-8a988560e26e","Kendall","Graveman",,"0.5",,"P","Chicago White Sox",,
"511bc728-3b1a-4167-aba2-24b75d99afb4","Adam","Cimber",,"0.5",,"P","Toronto Blue Jays",,
"76887933-c9b9-466e-bfef-d754d6b8855c","José","Ruiz",,"0.5",,"P","Chicago White Sox",,
"dfbe36c0-1c08-4419-b6cb-21f5539589ae","Andre","Pallante",,"0.5",,"P","St. Louis Cardinals",,
"d2abca7e-7bd9-457c-8ca9-c416563ffdf5","Bryan","Abreu",,"0.3",,"P","Houston Astros",,
"43b4ccd9-6036-4253-a6e6-98fb95ed0c34","Erik","Swanson",,"0.2",,"P","Toronto Blue Jays",,
"463a9a2f-f54a-4086-b4ad-38b48a7a43b4","Tim","Mayza",,"0.2",,"P","Toronto Blue Jays",,
"5b81fd9a-946f-4dd3-9fdd-d29c7cd87b2a","Hoby","Milner",,"0.2",,"P","Milwaukee Brewers",,
"038ff038-8294-4fba-af18-4628367ebb69","Aaron","Bummer",,"0.2",,"P","Chicago White Sox",,
"f90a99b1-a80c-4e8a-ab57-b2b716d9607d","Julian","Merryweather",,"0.2",,"P","Chicago Cubs",,
"b20779cf-3e5f-4de9-97d0-2c5b9d7ce424","Mark","Leiter Jr.",,"0.2",,"P","Chicago Cubs",,
"c461a3af-f6ee-4f2a-857e-0272a19e6fc6","Joe","Kelly",,"0.1",,"P","Chicago White Sox",,
"473a3b10-0f8d-4cf4-b9e3-c8975426f2f0","Michael","Rucker",,"0.1",,"P","Chicago Cubs",,
"601dfb10-c023-4eff-b0ff-bc258ea6d341","Joel","Payamps",,"0.1",,"P","Milwaukee Brewers",,
"196a74b8-0bd5-4185-9c40-51304e02b320","Seth","Martinez",,"0.1",,"P","Houston Astros",,
"ca8581e4-394b-4324-8127-850bbdd4dcda","Bryse","Wilson",,"0.1",,"P","Milwaukee Brewers",,
"841ffd25-0ed3-4159-a605-aa2852d515af","Javier","Assad",,"0.1",,"P","Chicago Cubs",,
"74943de0-aeda-4d4a-bb03-2f13060e4206","Jimmy","Lambert",,"0.1",,"P","Chicago White Sox",,
"cefe10eb-3623-46f3-a45a-ebd849418d58","Zach","Pop",,"0.1",,"P","Toronto Blue Jays",,
"332a9ea1-0b10-4e59-a698-61c8a7907066","Jordan","Hicks",,"0.1",,"P","St. Louis Cardinals",,
"bc53d7b7-1d69-461e-b5eb-a6b0008b0480","Zack","Thompson",,"0.1",,"P","St. Louis Cardinals",,
"e1fb662f-d2b0-4e04-8c0f-661fe0ae556e","Drew","VerHagen",,"0.0",,"P","St. Louis Cardinals",,
"c33e1446-b21a-4936-b10b-d23a6a1d1e73","Corbin","Burnes",,"0.0",,"P","Milwaukee Brewers",,
"00ceffff-6d13-49e9-8547-ac54a7c1d1e2","Seiya","Suzuki",,"0.0",,"OF","Chicago Cubs","OUT",
"0352d321-5e3b-4a27-882c-e3d541633c2b","Elvis","Peguero",,"0.0",,"P","Milwaukee Brewers",,
"09a70b39-1743-499f-9906-d6a48c7188c4","Jameson","Taillon",,"0.0",,"P","Chicago Cubs",,
"0a796fe1-3342-4cfe-b84a-b86697dc3716","Génesis","Cabrera",,"0.0",,"P","St. Louis Cardinals",,
"1365af7a-14a2-4608-af9f-150fd9984c09","Adam","Wainwright",,"0.0",,"P","St. Louis Cardinals","OUT",
"16362e41-5194-4ee2-9292-0bf480a7793a","Hyun Jin","Ryu",,"0.0",,"P","Toronto Blue Jays","OUT",
"1c315cea-70aa-493c-b0dc-2322a1171488","Nick","Padilla",,"0.0",,"P","Chicago White Sox",,
"1e09ec39-55ba-42f5-a99f-fd6b9d1b4628","Steven","Matz",,"0.0",,"P","St. Louis Cardinals",,
"2729281c-8f48-4b93-85aa-7d072a49e878","Hunter","Brown",,"0.0",,"P","Houston Astros",,
"2e138543-3d7b-4269-a2fe-5bea4440af13","Nathan","Lukes",,"0.0",,"OF","Toronto Blue Jays",,
"366a1335-cb06-4732-bd5b-aa2a36727679","Hayden","Wesneski",,"0.0",,"P","Chicago Cubs",,
"367f786e-6018-4a5f-926f-c9b56bd15930","Matt","Foster",,"0.0",,"P","Chicago White Sox","OUT",
"37959c6c-eee0-4d3a-a1c8-4e03c25a5b65","Marcus","Stroman",,"0.0",,"P","Chicago Cubs",,
"3b48a7fd-d278-4d11-babf-323c8f8ccd45","Eric","Lauer",,"0.0",,"P","Milwaukee Brewers",,
"3d401b27-413d-44bb-a135-85f146bcc16f","Adrian","Sampson",,"0.0",,"P","Chicago Cubs",,
"3fef2d44-2674-4fe5-953d-2502371ca9ef","Liam","Hendriks",,"0.0",,"P","Chicago White Sox","OUT",
"418a94ed-0bf5-4917-a55f-85e24a24da41","Blake","Taylor",,"0.0",,"P","Houston Astros","OUT",
"483a3854-c8af-475f-96c9-4b1e099e8d03","Lance","McCullers Jr.",,"0.0",,"P","Houston Astros","OUT",
"48cf7986-a3ff-4019-b099-9eaa232522e2","Parker","Mushinski",,"0.0",,"P","Houston Astros","OUT",
"4b78ad19-e596-4c36-abd1-023d9da9a91b","Enoli","Paredes",,"0.0",,"P","Houston Astros",,
"4c9b669d-e050-4143-9504-5becb9a9d91d","Jeremiah","Estrada",,"0.0",,"P","Chicago Cubs",,
"53fd4b28-8b85-4425-a0d6-f6020a79f4d4","Freddy","Peralta",,"0.0",,"P","Milwaukee Brewers",,
"5412c5f0-4f19-4245-a35a-7b3065943512","Lars","Nootbaar",,"0.0",,"OF","St. Louis Cardinals","OUT",
"59a11fa8-a91e-48ca-9d5c-773f40027628","Adrian","Houser",,"0.0",,"P","Milwaukee Brewers","OUT",
"5b9260d1-fe0b-44bf-aadc-fd9c31f22255","Codi","Heuer",,"0.0",,"P","Chicago Cubs","OUT",
"62a7189e-6cb6-428b-a91c-d412a21222a2","Jake","Burger",,"0.0",,"IF","Chicago White Sox",,
"62e729a9-38e7-4481-9532-9bbc626f383e","Michael","Brantley",,"0.0",,"OF","Houston Astros","OUT",
"63679d22-72bd-45f6-b547-117a9970508b","Framber","Valdez",,"0.0",,"P","Houston Astros",,
"6458db7b-e171-468f-a6c6-eb4d2be2b01c","Ronel","Blanco",,"0.0",,"P","Houston Astros",,
"6676e7e4-93ed-4c0a-941d-37848c75eecf","Mitch","White",,"0.0",,"P","Toronto Blue Jays","OUT",
"6d4dcdb8-586b-4232-b4ce-0ed88a8d76cc","Garrett","Crochet",,"0.0",,"P","Chicago White Sox","OUT",
"6e991aa5-54dc-4792-bf2a-13953b15955a","Matthew","Liberatore",,"0.0",,"P","St. Louis Cardinals",,
"6f247fe4-2a90-49a6-a2eb-84f5f8e360f6","Yusei","Kikuchi",,"0.0",,"P","Toronto Blue Jays",,
"71659e38-410e-42ef-937c-3649bec5b561","Matt","Gage",,"0.0",,"P","Houston Astros",,
"726e3a61-fc1d-41c0-b49a-3342c6da23dc","Jay","Jackson",,"0.0",,"P","Toronto Blue Jays",,
"744567e0-aa0d-452a-8dcc-c12c3d10feb1","J.J.","Matijevic",,"0.0",,"IF",,,
"7d6cb1a4-34f9-4fd0-a3d1-f2197fc58013","Cristian","Javier",,"0.0",,"P","Houston Astros",,
"7e9ea316-1827-4251-ac29-e4d10870b923","Jason","Alexander",,"0.0",,"P","Milwaukee Brewers","OUT",
"82588582-120b-4298-9c95-344a554d9eea","Nate","Pearson",,"0.0",,"P","Toronto Blue Jays",,
"83116ae2-06f6-4098-9243-8d30aa130140","Ethan","Roberts",,"0.0",,"P","Chicago Cubs","OUT",
"8825abcf-24d8-44f0-9bbf-47cac9e48e5d","Tanner","Banks",,"0.0",,"P","Chicago White Sox",,
"8a0d3f54-2aab-4dcc-9eca-b19d95e82754","JoJo","Romero",,"0.0",,"P","St. Louis Cardinals",,
"8c1acb1c-682e-4f2c-afe4-137e292a83da","Chris","Bassitt",,"0.0",,"P","Toronto Blue Jays",,
"8d046943-fb05-4565-8835-600054895701","Brandon","Bielak",,"0.0",,"P","Houston Astros",,
"8fed83ff-8c08-483f-8492-af5aafb47982","Zach","Thompson",,"0.0",,"P","Toronto Blue Jays",,
"9029b5dc-e1f0-43e4-8f32-804ff023e0a1","Anthony","Misiewicz",,"0.0",,"P",,,
"92acf655-7dae-4665-af90-d0f2ea6d7d11","Miles","Mikolas",,"0.0",,"P","St. Louis Cardinals",,
"9402c7ff-c302-4458-83bc-49d8954674a3","Caleb","Kilian",,"0.0",,"P","Chicago Cubs",,
"9afc5c30-007b-4e81-a211-846710dcedd9","Chad","Green",,"0.0",,"P","Toronto Blue Jays","OUT",
"a0b1357d-7034-42b2-b484-d4d67137ad5f","Paul","DeJong",,"0.0",,"IF","St. Louis Cardinals","OUT",
"a28484c6-8274-4577-b16d-3864db93f53e","Justin","Wilson",,"0.0",,"P","Milwaukee Brewers","OUT",
"a35fb5f5-db04-469f-ab50-5b923c4f2b6c","Thomas","Hatch",,"0.0",,"P","Toronto Blue Jays",,
"a74e49b1-b7f6-4981-ba63-70d3ddd04ca3","Willson","Contreras",,"0.0",,"IF","St. Louis Cardinals","OUT",
"a850453b-0db5-4aa1-927a-da66cd4fdb30","Trent","Thornton",,"0.0",,"P","Toronto Blue Jays",,
"a88e0700-d4ce-468a-b72a-523e337538eb","Tyson","Miller",,"0.0",,"P","Milwaukee Brewers",,
"ae51fe88-9d3f-4691-90bc-af9220a0b995","A.J.","Alexy",,"0.0",,"P","Chicago White Sox",,
"b023874d-ce3c-4ba7-8ef1-6135815e2771","Janson","Junk",,"0.0",,"P","Milwaukee Brewers",,
"b024857c-480c-4528-ba8a-8e4c042c8fe7","Jordan","Montgomery",,"0.0",,"P","St. Louis Cardinals",,
"b05bf95e-746d-4ec1-868a-b23b859a5d56","Tyrone","Taylor",,"0.0",,"OF","Milwaukee Brewers","OUT",
"b24a2523-9c09-43ea-b303-9417c83de902","José","Berríos",,"0.0",,"P","Toronto Blue Jays",,
"bcfe108d-8ec2-4c0e-9c9a-9e254a1caada","Luis","Garcia",,"0.0",,"P","Houston Astros",,
"bfd32126-4a35-4dc0-a3d5-39dd173a589e","Wade","Miley",,"0.0",,"P","Milwaukee Brewers",,
"c5e25e7b-458d-4dbc-a7a7-940e22f57588","Ethan","Small",,"0.0",,"P","Milwaukee Brewers",,
"c7ba8960-ae8c-4a74-8244-1a164b826861","Jake","Woodford",,"0.0",,"P","St. Louis Cardinals",,
"c7bff2aa-56d7-41d2-8377-fee90ffc5a94","Michael","Kopech",,"0.0",,"P","Chicago White Sox",,
"cb697b24-8f72-4c96-827a-b34ffe2eade3","Lance","Lynn",,"0.0",,"P","Chicago White Sox",,
"d25e3599-049f-4c81-b559-1d834b737cb1","Davis","Martin",,"0.0",,"P","Chicago White Sox",,
"d4abf1f1-e16c-4421-8820-f9ba2077f093","Brandon","Hughes",,"0.0",,"P","Chicago Cubs","OUT",
"dac3f902-4abc-4a72-a607-43afbeb7c363","Drew","Smyly",,"0.0",,"P","Chicago Cubs",,
"dcba2232-9c85-4bba-9384-b5235717e82d","Jose","Altuve",,"0.0",,"IF","Houston Astros","OUT",
"dfce9430-264f-4961-afb1-ffdd9adf78c3","Jonathan","Stiever",,"0.0",,"P","Chicago White Sox",,
"dfeef214-58ac-40a7-a01f-f34794f9fd6c","Luis","Urías",,"0.0",,"IF","Milwaukee Brewers","OUT",
"e7f0c6c7-28fb-4a37-8755-0ef69984606c","Frank","German",,"0.0",,"P","Chicago White Sox",,
"e9d5bf1a-84cf-4373-b479-86cf08d1642e","Javy","Guerra",,"0.0",,"P","Milwaukee Brewers",,
"eba43062-ada4-4bd0-81c9-9089bebc6b0d","Mike","Clevinger",,"0.0",,"P","Chicago White Sox",,
"ed2c8ad1-78d8-4b0b-ad20-6028326dfb6d","Kyle","Hendricks",,"0.0",,"P","Chicago Cubs","OUT",
"ee8dd95d-a4d0-490f-b626-08eebdcbfb52","Aaron","Ashby",,"0.0",,"P","Milwaukee Brewers","OUT",
"ef992407-23a8-403c-90a8-eeb72a179a9b","Alek","Manoah",,"0.0",,"P","Toronto Blue Jays",,
"f2a7ff57-23ec-467e-952c-29cbecfe3179","Dylan","Cease",,"0.0",,"P","Chicago White Sox",,
"f6695827-48f0-4bdc-b512-89cee3c43231","Dakota","Hudson",,"0.0",,"P","St. Louis Cardinals",,
"f8994f83-411e-4816-b91b-51a1a401e516","Packy","Naughton",,"0.0",,"P","St. Louis Cardinals",,
"f97e23bf-0b83-452d-9998-57101f9d771b","Jake","Walsh",,"0.0",,"P","St. Louis Cardinals",,
"ff1c8f10-fbea-4bb4-a791-1a07a2830bd6","Jake","Cousins",,"0.0",,"P","Milwaukee Brewers",,
"ff58aec9-aa52-48a3-9fe3-bcb315b40120","Wilking","Rodríguez",,"0.0",,"P","St. Louis Cardinals","OUT",
"ff6254b9-5192-4569-abc9-a5c1a6356a59","Gregory","Santos",,"0.0",,"P","Chicago White Sox",,
