"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"153c910e-6683-4070-bb45-92e3f6a42a2d","David","Peterson",,"0.0",,"P","New York Mets",,
"4764f56f-8517-4481-a3e1-8fa1e20425b9","Jon","Gray",,"0.0",,"P","Texas Rangers",,
"960bc24d-7795-4690-a564-a92bba9d19d5","Martín","Pérez",,"0.0",,"P","Texas Rangers",,
"ca5d4d5c-cd2a-467e-9c81-23d259281ffe","Jeff","Brigham",,"0.0",,"P","New York Mets","OUT",
"cad0a6e8-64ff-48a3-ae4b-ecc2500f8a9e","Codi","Heuer",,"0.0",,"P","Chicago Cubs","OUT",
"cb408f68-34ed-4aaf-8782-637a50512437","Carlos","Carrasco",,"0.0",,"P","New York Mets",,
"12ae63e0-38ff-4192-94af-a46b748cc367","Joe","Barlow",,"0.0",,"P","Texas Rangers",,
"0eda70ab-649b-4456-a9dd-76b4b30b8ac8","Yerry","Rodríguez",,"0.0",,"P","Texas Rangers",,
"4791c332-6e9c-47a3-bd39-25fda147513b","Omar","Narváez",,"0.0",,"IF","New York Mets","OUT",
"663d2bdb-1096-46cd-9005-d234bba78295","Brett","Martin",,"0.0",,"P","Texas Rangers","OUT",
"d2530ae4-5072-493f-8b5e-7bf0555e01aa","Kyle","Hendricks",,"0.0",,"P","Chicago Cubs","OUT",
"d4d0a325-bdf5-4494-a1a0-93c537557768","José","Quintana",,"0.0",,"P","New York Mets","OUT",
"d6c25b56-7b6d-402f-8705-28821e24396a","Braxton","Garrett",,"0.0",,"P","Miami Marlins",,
"d713276b-844d-44f2-9c03-7f906d2a64c5","Denyi","Reyes",,"0.0",,"P","New York Mets",,
"0e8c5bdf-1fd0-4d41-8682-67962bc4bd86","Max","Meyer",,"0.0",,"P","Miami Marlins","OUT",
"d82cf3b6-0d40-4a03-bb76-f1a92b15355f","Brandon","Hughes",,"0.0",,"P","Chicago Cubs","OUT",
"94e8c166-1003-4165-8fa3-f52a118de909","Glenn","Otto",,"0.0",,"P","Texas Rangers","OUT",
"d8a2f4ad-4438-4d4f-a226-48d927f4fdbb","Steven","Okert",,"0.0",,"P","Miami Marlins","OUT",
"9392ecee-a4e1-4d93-85bc-ae7c3f890013","Joey","Wendle",,"0.0",,"IF","Miami Marlins","OUT",
"0da5697a-5f0e-414d-8c4e-de3f70cdca6f","Justin","Verlander",,"0.0",,"P","New York Mets","OUT",
"4cab5636-34ab-4399-9497-395418759aaa","Jacob","deGrom",,"0.0",,"P","Texas Rangers",,
"dfb016e0-11a7-4a90-9028-61d91fad08f5","Spencer","Howard",,"0.0",,"P","Texas Rangers","OUT",
"6e81bc01-99db-4948-981d-4a6eab623801","Jameson","Taillon",,"0.0",,"P","Chicago Cubs",,
"e4684623-03ec-4c25-af0d-86fdc2f42569","Jeremiah","Estrada",,"0.0",,"P","Chicago Cubs",,
"6b16c108-207d-429d-80c1-4d407bf522ed","Kodai","Senga",,"0.0",,"P","New York Mets",,
"5e527e24-c4b8-4d9e-96c8-b4c1dca6b466","Bryce","Montes de Oca",,"0.0",,"P","New York Mets","OUT",
"01d2f240-85f6-499d-91de-6927efdf01f3","Caleb","Kilian",,"0.0",,"P","Chicago Cubs",,
"6091635d-1626-4a1f-9d8a-ae5f9e008108","Tommy","Nance",,"0.0",,"P","Miami Marlins","OUT",
"ea5b09c6-cd5f-403c-a60b-033dc7c3a72c","Andrew","Heaney",,"0.0",,"P","Texas Rangers",,
"ee53d460-58b9-4434-8d36-af00a1e5eb68","Sam","Coonrod",,"0.0",,"P","New York Mets","OUT",
"6707a210-311d-44df-9c0d-7b2ec6521aad","Justin","Steele",,"0.0",,"P","Chicago Cubs",,
"f127269a-d259-4e12-a2f8-d54e2a4c13f3","Johnny","Cueto",,"0.0",,"P","Miami Marlins","OUT",
"f15140a2-1852-4b09-a4ff-ea3a0ac6a24e","Jeff","Lindgren",,"0.0",,"P",,,
"f3786bb8-2f88-4083-8958-0f21b9bfc532","Ethan","Roberts",,"0.0",,"P","Chicago Cubs","OUT",
"f89e599f-5019-4882-9841-8bb39884aa82","John","King",,"0.0",,"P","Texas Rangers",,
"fad5b142-d30d-439f-b58e-7bebd9bfe591","Leody","Taveras",,"0.0",,"OF","Texas Rangers","OUT",
"fcbe7ae8-9c32-49cd-b1b4-51c722645285","Tommy","Hunter",,"0.0",,"P","New York Mets","OUT",
"fe3d6a7d-2ce9-4f53-a087-6c63916576cf","Nic","Enright",,"0.0",,"P","Miami Marlins","OUT",
