"","Name","Team","PlayerId","AB","AVG","OPS","R","HR","RBI","RC","wAVG","wOPS","pr","rank"
"153","Anthony Volpe","NYY","27647",498,0.22826,0.714995,0.179512159624681,0.131243391748099,0.135462736565776,-0.316845288005017,-0.196713911395315,-0.0318174392839227,-0.0991583507456991,154
"151","Tyler O'Neill","BOS","15711",460,0.247188,0.769175,-0.139148478762335,0.263367611628736,0.0800209617093874,-0.0703415815453849,-0.195585084418935,-0.0575027679380993,-0.119189339326631,155
"161","Sal Frelick","MIL","29622",515,0.265136,0.739219,-0.0329282659666632,-1.05787458717764,-0.0308625880033889,0.100882211488386,0.585650752843836,0.249728574404379,-0.185403902411089,156
"157","Jarren Duran","BOS","24617",504,0.256581,0.743352,0.498172798011698,-0.661501927535726,-0.474396786854494,-0.0828113010968422,0.338396049452897,0.180590230084878,-0.201550937937589,157
"156","Zach Neto","LAA","31347",484,0.25031,0.737393,0.0201818404311729,-0.133005048013176,-0.141746137716165,-0.159505102931867,0.0590358649235654,-0.0223217744298805,-0.377360357736351,158
"154","Willson Contreras","STL","11609",426,0.25187,0.796195,-0.0860383723644993,0.263367611628736,0.0800209617093874,-0.0222402402216114,-0.414846383898288,-0.224867373132168,-0.404603796278443,159
"163","Brendan Donovan","STL","24679",465,0.27858,0.783298,0.391952585216026,-0.925750367297,-0.696163886280047,0.236864434996273,0.346019941610099,0.0615279107188485,-0.585549381035801,160
"159","C.J. Cron","","12546",456,0.236335,0.734556,-0.35158890435368,0.395491831509374,0.190904511422164,-0.342255885344545,-0.398695948485317,-0.273123272400431,-0.779267667652436,161
"158","Hunter Goodman","COL","29715",425,0.25438,0.792983,-0.510919223547188,0.527616051390011,0.0800209617093874,-0.245936204983226,-0.386971883094879,-0.249572902877754,-0.785763201403649,162
"160","Mitch Haniger","SEA","14274",470,0.234812,0.726564,-0.404699010751516,0.395491831509374,0.0245791868529992,-0.351144568784454,-0.310001618469682,-0.198507621849433,-0.844281801492712,163
"165","Michael Conforto","SFG","16376",461,0.249819,0.754174,-0.245368691558008,-0.265129267893813,-0.141746137716165,-0.0137260044953087,-0.145640340090274,-0.127760299463356,-0.939370741216924,164
"169","Gabriel Moreno","ARI","22664",465,0.284867,0.771918,-0.35158890435368,-0.925750367297,-0.197187912572553,0.0120266383510406,0.446022210344425,0.00103905947238841,-1.01543927605538,165
"172","Alek Thomas","ARI","23792",487,0.260745,0.734557,-0.35158890435368,-0.661501927535726,-0.197187912572553,-0.249043043890875,0.258556888170669,-0.0128221659180947,-1.21358706610026,166
"170","Leody Taveras","TEX","18900",478,0.25863,0.733606,-0.245368691558008,-0.529377707655088,-0.197187912572553,-0.310611599930207,0.143701308839868,-0.0935881736221077,-1.2324327764981,167
"173","Parker Meadows","DET","23800",510,0.234208,0.699788,0.232622266022517,-0.529377707655088,-0.696163886280047,-0.292258445522471,0.000748712963797933,-0.0223941548380849,-1.30682321530938,168
"164","Francisco Alvarez","NYM","26121",407,0.231705,0.774134,-0.457809117149352,0.791864491151286,0.0245791868529992,-0.407411707151628,-0.859285575522735,-0.50042653714676,-1.40848925896619,169
"167","Ryan Noda","OAK","23312",470,0.211152,0.721675,0.285732372420353,-0.000880828132538659,-0.640722111423659,-0.13786586730299,-0.690388944007258,-0.22477386843553,-1.40889924688162,170
"171","Edouard Julien","MIN","27534",450,0.238916,0.755204,0.391952585216026,-0.397253487774451,-0.807047435992823,-0.0112161661966439,-0.4074720651235,-0.217291778070739,-1.44832834794213,171
"175","Orlando Arcia","ATL","13185",459,0.250921,0.728803,-0.192258585160171,-0.265129267893813,-0.197187912572553,-0.375509858889896,-0.145428941583788,-0.278118103541993,-1.45363266964222,172
"166","Giancarlo Stanton","NYY","4949",387,0.230612,0.784676,-0.457809117149352,0.923988711031923,0.135462736565776,-0.480135973402776,-1.03227287075934,-0.630772152844623,-1.5415386665584,173
"174","James Outman","LAD","24770",449,0.229857,0.737315,-0.245368691558008,-0.000880828132538659,-0.141746137716165,-0.342757124322892,-0.554780804301419,-0.317739198433447,-1.60327278446447,174
"180","Jackson Chourio","MIL","sa3015704",481,0.253192,0.720046,-0.564029329945024,-0.265129267893813,-0.252629687428941,-0.47756913600066,0.0807679050453194,-0.142987253538453,-1.62157676976157,175
"178","J.T. Realmuto","PHI","11739",441,0.25167,0.753235,-0.404699010751516,-0.133005048013176,-0.141746137716165,-0.367422934327259,-0.28862813484388,-0.304911451420431,-1.64041271707243,176
"179","Jarred Kelenic","ATL","22558",431,0.244739,0.756035,-0.192258585160171,-0.133005048013176,-0.141746137716165,-0.396951362300534,-0.476901457684577,-0.37721813037087,-1.71808072124549,177
"168","Adam Duvall","","10950",452,0.216593,0.700492,-0.510919223547188,0.659740271270648,0.0800209617093874,-0.733359070069723,-0.73627418708071,-0.482710414889466,-1.72350166260705,178
"185","Tommy Edman","STL","19470",474,0.264799,0.728935,-0.0860383723644993,-0.925750367297,-0.418955011998106,-0.372323405069573,0.20833814674865,-0.152439869653188,-1.74716887963372,179
"177","Seth Brown","OAK","18171",439,0.235679,0.739791,-0.564029329945024,0.263367611628736,-0.0308625880033889,-0.49316436207862,-0.545979785056,-0.389595911750827,-1.76026436520512,180
"183","Ramón Laureano","CLE","17128",481,0.229788,0.702284,-0.298478797955844,-0.397253487774451,-0.141746137716165,-0.471853148733179,-0.304310004441018,-0.240647330900899,-1.85428890752156,181
"176","Jack Suwinski","PIT","22244",406,0.226221,0.770821,-0.35158890435368,0.395491831509374,-0.086304362859777,-0.371493254332949,-0.94337323106152,-0.524651020663911,-1.88191894176246,182
"182","Jonah Heim","TEX","16930",452,0.245511,0.727971,-0.510919223547188,-0.133005048013176,-0.197187912572553,-0.443689920750664,-0.289158273040241,-0.340732929238832,-1.91469330716265,183
"181","Yainer Diaz","HOU","23003",393,0.272859,0.800631,-0.670249542740696,0.263367611628736,-0.141746137716165,-0.475715128293,-0.417002546043807,-0.505279579503836,-1.94662532266877,184
"187","Mark Canha","DET","11445",445,0.258226,0.759793,-0.35158890435368,-0.793626147416363,-0.474396786854494,-0.0541431540352143,-0.154396924601078,-0.237111973189321,-2.06526389045015,185
"184","Chas McCormick","HOU","19599",434,0.24391,0.740981,-0.404699010751516,-0.133005048013176,-0.252629687428941,-0.462238268719818,-0.464093342121156,-0.425974668416472,-2.14264002545108,186
"188","J.D. Davis","SFG","16219",447,0.245137,0.738062,-0.510919223547188,-0.397253487774451,-0.418955011998106,-0.278150648946683,-0.336867734714402,-0.33077865699737,-2.2729247639782,187
"191","Alex Verdugo","NYY","17027",448,0.26727,0.744071,-0.404699010751516,-0.793626147416363,-0.474396786854494,-0.335948527010195,0.0106988096574164,-0.291569622901073,-2.28954128527622,188
"190","Noelvi Marte","CIN","26517",434,0.268974,0.763759,-0.564029329945024,-0.661501927535726,-0.363513237141718,-0.338879727321731,-0.0919985847933347,-0.31297284796137,-2.3328956546989,189
"189","Luis Campusano","SDP","22217",428,0.26456,0.759651,-0.723359649138532,-0.265129267893813,-0.418955011998106,-0.387664208615085,-0.211826510127577,-0.38545359653533,-2.39238824430844,190
"186","Christian Encarnacion-Strand","CIN","30011",368,0.270532,0.82614,-0.723359649138532,0.263367611628736,-0.252629687428941,-0.382106696365684,-0.67963649078158,-0.626772392283377,-2.40113730436938,191
"193","Eddie Rosario","","12155",445,0.249066,0.720582,-0.670249542740696,-0.265129267893813,-0.30807146228533,-0.614552569216663,-0.293831000998649,-0.436568407618728,-2.58840225075388,192
"194","Mike Yastrzemski","SFG","14854",428,0.234332,0.74537,-0.510919223547188,-0.265129267893813,-0.418955011998106,-0.418961015786979,-0.654380868563373,-0.455322271976208,-2.72366765976567,193
"195","Mickey Moniak","LAA","19956",461,0.233326,0.691621,-0.670249542740696,-0.133005048013176,-0.30807146228533,-0.805527525899584,-0.405724572550307,-0.457392166470389,-2.77997031795948,194
"192","Danny Jansen","TOR","16535",383,0.234947,0.765239,-0.61713943634286,0.263367611628736,-0.141746137716165,-0.639048661676689,-1.00703308632569,-0.751746140297639,-2.8933458507303,195
"196","Andrew McCutchen","PIT","9847",422,0.245528,0.745722,-0.404699010751516,-0.661501927535726,-0.418955011998106,-0.378883433415268,-0.540857818167871,-0.504745745416102,-2.90964294728459,196
"200","Vaughn Grissom","BOS","26031",424,0.284547,0.777878,-0.510919223547188,-1.32212302693891,-0.640722111423659,-0.185879858841183,0.0418601809610178,-0.331846782408518,-2.94963082219844,197
"201","Luis García","WSN","20391",436,0.278493,0.755308,-0.776469755536369,-0.925750367297,-0.696163886280047,-0.442875688813461,0.0683711956044713,-0.337630630871033,-3.11051913319344,198
"202","Brandon Marsh","PHI","20202",439,0.246741,0.729825,-0.457809117149352,-0.925750367297,-0.58528033656727,-0.472594070060649,-0.379863728038371,-0.439606910178223,-3.26090452929086,199
"197","Jose Siri","TBR","17452",436,0.221605,0.687685,-0.670249542740696,0.131243391748099,-0.30807146228533,-0.980941392137707,-0.780067747973809,-0.674654798586124,-3.28274155197557,200
"198","Jake Fraley","CIN","19260",380,0.248973,0.778815,-0.457809117149352,-0.265129267893813,-0.474396786854494,-0.550701818032228,-0.848824941173891,-0.719017633239158,-3.31587956434294,201
"199","Jesús Sánchez","MIA","19913",393,0.252023,0.770538,-0.776469755536369,-0.265129267893813,-0.529838561710882,-0.522375560683099,-0.6971072090675,-0.640467583967424,-3.43138793885909,202
"210","Whit Merrifield","","11281",476,0.257523,0.680103,-0.457809117149352,-1.18999880705828,-0.862489210849211,-0.749901712637691,0.107982760411985,-0.401475134775789,-3.55369122205833,203
"203","Ryan O'Hearn","BAL","16442",393,0.256648,0.748031,-0.829579861934205,-0.265129267893813,-0.30807146228533,-0.777961669723275,-0.634931932311665,-0.741576692944991,-3.55725088709328,204
"204","Randal Grichuk","","10243",428,0.245294,0.707959,-0.776469755536369,-0.397253487774451,-0.474396786854494,-0.781735780347068,-0.493891227264803,-0.638352663189617,-3.5620997009668,205
"205","Chris Taylor","LAD","13757",437,0.22556,0.695978,-0.510919223547188,-0.529377707655088,-0.474396786854494,-0.717872253087704,-0.713366388145861,-0.625367924305743,-3.57130028359608,206
"209","Gavin Lux","LAD","19955",404,0.267002,0.759669,-0.457809117149352,-1.05787458717764,-0.696163886280047,-0.481222773389388,-0.395273618747958,-0.593774196189717,-3.6821181789341,207
"207","Brenton Doyle","COL","25479",466,0.229704,0.65953,-0.564029329945024,-0.529377707655088,-0.58528033656727,-1.00550010259941,-0.423553949952814,-0.588805141709636,-3.69654656842924,208
"211","Michael Massey","KCR","27684",428,0.253124,0.718856,-0.829579861934205,-0.661501927535726,-0.640722111423659,-0.743066111721605,-0.379255769194395,-0.585039943052424,-3.83916572486201,209
"208","Henry Davis","PIT","29617",402,0.243812,0.749543,-0.723359649138532,-0.529377707655088,-0.696163886280047,-0.539640910720872,-0.732429744467941,-0.657672768213678,-3.87864466647616,210
"212","Garrett Cooper","","15279",403,0.247567,0.731803,-0.723359649138532,-0.529377707655088,-0.640722111423659,-0.684307269458982,-0.672325625765616,-0.730826784896103,-3.98091914833798,211
"206","Logan O'Hoppe","LAA","24729",353,0.251088,0.791662,-0.882689968332041,-0.000880828132538659,-0.529838561710882,-0.659010274145899,-1.05323416150438,-0.90754749518367,-4.03320128900941,212
"215","Javier Báez","DET","12979",440,0.241214,0.685016,-0.829579861934205,-0.661501927535726,-0.58528033656727,-0.921248262530948,-0.454610511382002,-0.656635369040251,-4.1088562689904,213
"214","Jonathan India","CIN","21523",376,0.256539,0.772106,-0.564029329945024,-0.661501927535726,-0.807047435992823,-0.533653706955861,-0.785579023341276,-0.78346321916934,-4.13527464294005,214
"219","Masyn Winn","STL","27479",440,0.247085,0.689686,-0.564029329945024,-1.05787458717764,-0.751605661136435,-0.796453125377947,-0.366245935670982,-0.633147172139213,-4.16935581144724,215
"213","Sean Murphy","ATL","19352",349,0.24851,0.793146,-0.723359649138532,-0.265129267893813,-0.58528033656727,-0.575261261155791,-1.11836658866267,-0.937824864637671,-4.20522196805575,216
"224","Maikel Garcia","KCR","22715",444,0.268972,0.714136,-0.510919223547188,-1.58637146670019,-1.08425631027476,-0.649045795991218,-2.13522753618156e-05,-0.477520789917171,-4.30813493870589,217
"217","Matt Wallner","MIN","26466",377,0.234783,0.76089,-0.776469755536369,-0.397253487774451,-0.696163886280047,-0.592854312737153,-1.05736884947759,-0.822972108424829,-4.34308240023044,218
"216","Hunter Renfroe","KCR","15464",369,0.250652,0.763326,-0.935800074729877,-0.265129267893813,-0.58528033656727,-0.769723982850415,-0.921314515254178,-0.882278273860422,-4.35952645115598,219
"221","Jackson Holliday","BAL","sa3020241",418,0.255069,0.732544,-0.61713943634286,-1.32212302693891,-0.917930985705599,-0.490657197798781,-0.438031053304252,-0.601808787288894,-4.3876904873793,220
"218","JJ Bleday","OAK","26368",411,0.21588,0.708213,-0.776469755536369,-0.397253487774451,-0.807047435992823,-0.712598785608125,-1.05006605728485,-0.774733595543312,-4.51816911773993,221
"222","Nolan Schanuel","LAA","33189",375,0.25815,0.769184,-0.670249542740696,-0.925750367297,-0.973372760561987,-0.470884811148188,-0.773689191419701,-0.804814479394562,-4.61876115256213,222
"220","Nelson Velázquez","KCR","23359",367,0.237564,0.747279,-0.988910181127713,-0.133005048013176,-0.640722111423659,-0.94747401734003,-1.10276832067554,-0.967048637344268,-4.77992831592438,223
"227","Brice Turang","MIL","22186",429,0.246104,0.690799,-0.670249542740696,-1.18999880705828,-0.917930985705599,-0.873924860447023,-0.4736139372537,-0.714410172166013,-4.84012830537131,224
"223","Brandon Belt","","10264",359,0.225278,0.748124,-0.776469755536369,-0.265129267893813,-0.807047435992823,-0.777997794106882,-1.318654290668,-1.03191754349824,-4.97721608769613,225
"225","Joey Votto","","4314",391,0.218129,0.704071,-0.829579861934205,-0.529377707655088,-0.751605661136435,-0.860851362412545,-1.16767754795441,-0.95515630308617,-5.09424844417885,226
"228","Wyatt Langford","TEX","sa3022654",329,0.261921,0.808512,-0.829579861934205,-0.529377707655088,-0.917930985705599,-0.749367526696543,-1.13745337669623,-1.06136429861526,-5.22507375730293,227
"230","Davis Schneider","TOR","23565",356,0.231834,0.759606,-0.882689968332041,-0.529377707655088,-0.917930985705599,-0.76122425949497,-1.26193579772287,-1.01084789472856,-5.36400661363912,228
"240","Esteury Ruiz","OAK","21780",430,0.248605,0.686837,-0.723359649138532,-1.32212302693891,-1.13969808513115,-1.02572868123006,-0.42840838484754,-0.725988076877606,-5.3653059041638,229
"234","Avisaíl García","MIA","5760",404,0.238063,0.685486,-1.09513039392339,-0.661501927535726,-0.862489210849211,-1.04683932149451,-0.795198407937693,-0.936357252412576,-5.3975165141531,230
"238","Aaron Hicks","","5297",402,0.232927,0.703096,-0.776469755536369,-1.05787458717764,-1.02881453541838,-0.789548328107401,-0.882111175329577,-0.87110688596136,-5.40592526753072,231
"229","Luke Raley","SEA","19354",364,0.230821,0.725616,-1.04202028752555,-0.265129267893813,-0.807047435992823,-0.998386421521347,-1.21110642932038,-1.08281121254482,-5.40650105479873,232
"233","Brett Baty","NYM","26123",360,0.247817,0.739527,-1.04202028752555,-0.529377707655088,-0.862489210849211,-0.926572853584678,-1.03339225663738,-1.05874351514247,-5.45259583139437,233
"235","Wilyer Abreu","BOS","23772",360,0.243921,0.757762,-0.935800074729877,-0.793626147416363,-0.917930985705599,-0.751661877940312,-1.08136945554621,-0.983704281457167,-5.46409282279553,234
"231","Matt Mervis","CHC","27845",341,0.245801,0.768725,-1.04202028752555,-0.397253487774451,-0.862489210849211,-0.861247204816477,-1.21797185237009,-1.10554724532074,-5.48652928865652,235
"226","Patrick Wisdom","CHC","13602",343,0.207862,0.726383,-1.04202028752555,0.263367611628736,-0.696163886280047,-1.16515591845973,-1.64629242097818,-1.25398716290714,-5.54025206452191,236
"237","Alex Kirilloff","MIN","20325",344,0.260377,0.770129,-0.988910181127713,-0.661501927535726,-0.973372760561987,-0.842777135335443,-1.02122938541503,-1.07366476144167,-5.56145615141756,237
"236","Will Benson","CIN","21853",358,0.225121,0.746584,-0.723359649138532,-0.661501927535726,-0.973372760561987,-0.831056793352295,-1.32828297953526,-1.04677134753458,-5.56434545765837,238
"232","Rowdy Tellez","PIT","15679",328,0.247109,0.780578,-1.09513039392339,-0.265129267893813,-0.807047435992823,-0.913931959999742,-1.31260138359314,-1.17534016824027,-5.56918060964318,239
"239","Stone Garrett","WSN","19273",364,0.236672,0.720482,-1.14824050032122,-0.397253487774451,-0.807047435992823,-1.10358493316069,-1.13825385184999,-1.10417298919069,-5.69855319828987,240
"243","Willi Castro","MIN","17338",399,0.249117,0.704502,-0.882689968332041,-1.18999880705828,-1.02881453541838,-1.02790248325952,-0.685044358756636,-0.888805267474255,-5.7032554202991,241
"242","Luis Urías","SEA","16622",372,0.230489,0.714159,-0.935800074729877,-0.793626147416363,-1.02881453541838,-0.913634028692821,-1.15216578916193,-1.06517421492201,-5.88921479034138,242
"241","Kyle Manzardo","CLE","sa3017342",336,0.242447,0.764084,-1.14824050032122,-0.529377707655088,-0.917930985705599,-0.910819269460647,-1.29856151255722,-1.16730836627875,-5.97223834197852,243
"245","Michael A. Taylor","","11489",385,0.231361,0.679225,-1.04202028752555,-0.661501927535726,-0.917930985705599,-1.21761702615793,-1.03818583749601,-1.11278985849794,-5.99004592291875,244
"249","Victor Robles","WSN","18363",402,0.244669,0.692184,-0.882689968332041,-1.32212302693891,-1.19513985998754,-1.01594005293537,-0.720644996075803,-0.921249911191466,-6.05778781546113,245
"248","Alejandro Kirk","TOR","22581",326,0.275676,0.79484,-1.09513039392339,-1.05787458717764,-1.08425631027476,-0.745682243142222,-1.01094378766128,-1.14003864740671,-6.133925969586,246
"246","Jo Adell","LAA","20220",349,0.223081,0.71052,-1.14824050032122,-0.265129267893813,-0.862489210849211,-1.27784511417786,-1.42194308783374,-1.26745148486527,-6.24309866594112,247
"244","Gary Sánchez","","11442",342,0.214335,0.711519,-1.14824050032122,-0.133005048013176,-0.862489210849211,-1.22155308500629,-1.5776767074258,-1.32039917089703,-6.26336372251273,248
"247","Shea Langeliers","OAK","25816",355,0.22459,0.707273,-1.25446071311689,-0.397253487774451,-0.917930985705599,-1.20511740082886,-1.35783320688166,-1.23189643827783,-6.36449223258529,249
"252","Pete Crow-Armstrong","CHC","27769",375,0.243676,0.703735,-0.988910181127713,-1.05787458717764,-1.13969808513115,-1.17235473269955,-0.959355573875644,-1.08536714856724,-6.40356030857894,250
"251","Cavan Biggio","TOR","19252",369,0.229022,0.702887,-0.935800074729877,-1.05787458717764,-1.13969808513115,-0.975186190648315,-1.19433568638045,-1.13720992457737,-6.4401045486448,251
"254","Harrison Bader","NYM","18030",367,0.245328,0.699389,-1.04202028752555,-0.925750367297,-1.08425631027476,-1.24744900589502,-1.00529965277938,-1.16795376587249,-6.47272938964421,252
"253","Jason Heyward","LAD","4940",341,0.25105,0.735116,-1.09513039392339,-0.925750367297,-1.02881453541838,-1.06751940549058,-1.1567446534469,-1.23655291501591,-6.51051227059215,253
"250","Ji Man Choi","","5452",329,0.23368,0.745022,-1.09513039392339,-0.661501927535726,-1.08425631027476,-1.01060030459295,-1.45527936665205,-1.30013517139618,-6.60690347437505,254
"256","Dylan Carlson","STL","20126",333,0.257949,0.768049,-1.04202028752555,-1.18999880705828,-1.19513985998754,-0.897914455648003,-1.14685999451104,-1.17841813023899,-6.65035153496939,255
"260","Kyle Isbel","KCR","21614",366,0.248824,0.707331,-1.14824050032122,-1.18999880705828,-1.19513985998754,-1.15672967857503,-0.969922625822171,-1.14272140917598,-6.80275288094021,256
"262","Jon Berti","MIA","12037",381,0.257073,0.699618,-0.988910181127713,-1.58637146670019,-1.3614651845567,-1.0861658270482,-0.734742505701275,-1.0550314701331,-6.81268663526718,257
"258","Oscar Colás","CHW","30162",356,0.250577,0.707742,-1.4137910323104,-0.793626147416363,-1.19513985998754,-1.23110472709301,-1.03369013013163,-1.22190312954015,-6.8892550264791,258
"259","Marco Luciano","SFG","25616",379,0.219443,0.663443,-1.09513039392339,-0.925750367297,-1.13969808513115,-1.2867290076071,-1.24018046271715,-1.22774723023445,-6.91523554691023,259
"257","Elehuris Montero","COL","20543",310,0.252339,0.765851,-1.36068092591257,-0.529377707655088,-1.08425631027476,-1.19346554976514,-1.40929266597823,-1.38813507050679,-6.96520823009258,260
"255","Joey Gallo","","14128",318,0.192159,0.716513,-1.09513039392339,-0.133005048013176,-1.08425631027476,-1.25738056742823,-1.99486406604839,-1.49744498718424,-7.06208137287219,261
"266","Gio Urshela","","10681",346,0.273518,0.732351,-1.36068092591257,-1.32212302693891,-1.25058163484393,-1.08482508586171,-0.847884662509445,-1.20547357704031,-7.07156891310687,262
"264","Jordan Westburg","BAL","27815",329,0.253371,0.745342,-1.14824050032122,-1.05787458717764,-1.25058163484393,-1.1295107050963,-1.2336756143692,-1.29893172708543,-7.11881476889371,263
"265","Eduardo Escobar","","6153",360,0.234865,0.685086,-1.30757081951473,-0.925750367297,-1.13969808513115,-1.32399405107383,-1.19288935116181,-1.28277482422179,-7.17267749840031,264
"261","René Pinto","TBR","19859",352,0.226677,0.675109,-1.25446071311689,-0.661501927535726,-1.08425631027476,-1.45618376720965,-1.35575158152346,-1.38556817225893,-7.19772247191942,265
"270","Geraldo Perdomo","ARI","22799",370,0.240865,0.694484,-0.935800074729877,-1.58637146670019,-1.41690695941309,-1.06468290815539,-1.03661009765762,-1.16471519984105,-7.20508670649722,266
"263","Bo Naylor","CLE","21865",311,0.229852,0.754077,-1.25446071311689,-0.661501927535726,-1.25058163484393,-1.09026245433141,-1.639885267474,-1.42123736773398,-7.31792936503593,267
"271","Nick Senzel","WSN","19293",371,0.240102,0.677006,-1.36068092591257,-1.18999880705828,-1.30602340970032,-1.27751188116919,-1.03805390156729,-1.23089839566559,-7.40316732107322,268
"275","Jurickson Profar","","10815",346,0.242012,0.709959,-0.935800074729877,-1.32212302693891,-1.58323228398226,-1.12136315882758,-1.22077644009635,-1.29403592176134,-7.47733090633631,269
"269","Gavin Sheets","CHW","19901",316,0.245132,0.735681,-1.46690113870824,-0.661501927535726,-1.19513985998754,-1.3002564738513,-1.43540544414717,-1.44458783381719,-7.50379267804717,270
"268","Josh Donaldson","","5038",314,0.223264,0.724811,-1.25446071311689,-0.661501927535726,-1.13969808513115,-1.2730961953216,-1.68705915205818,-1.50042250593487,-7.51623857909843,271
"276","Liover Peguero","PIT","24273",351,0.248357,0.693499,-1.30757081951473,-1.18999880705828,-1.25058163484393,-1.34676803571526,-1.10320209809637,-1.3195001198096,-7.51762151503817,272
"273","Jesse Winker","","13590",310,0.249089,0.763085,-1.09513039392339,-1.18999880705828,-1.41690695941309,-0.995390041443749,-1.44375609563589,-1.39793660316922,-7.53911890064361,273
"274","Tyler Black","MIL","sa3017623",324,0.240167,0.743132,-1.09513039392339,-1.18999880705828,-1.3614651845567,-1.12294609754056,-1.42335107714207,-1.34971632256046,-7.54260788278146,274
"267","Mark Vientos","NYM","22184",294,0.244427,0.761809,-1.4137910323104,-0.529377707655088,-1.13969808513115,-1.30666955099294,-1.62696991334782,-1.54178870938584,-7.55829499882324,275
"278","Matt Vierling","DET","21558",348,0.256521,0.717627,-1.30757081951473,-1.45424724681955,-1.41690695941309,-1.16277681142076,-1.03150444745033,-1.24730206862592,-7.62030835324439,276
"282","Adam Frazier","","15223",364,0.260361,0.697532,-1.20135060671906,-1.71849568658082,-1.47234873426948,-1.20072941943072,-0.84329492043724,-1.19966437485932,-7.63588374229664,277
"272","Travis d'Arnaud","ATL","7739",308,0.245699,0.729113,-1.36068092591257,-0.793626147416363,-1.13969808513115,-1.35038538648091,-1.49651329527277,-1.53498780873767,-7.67589164895143,278
"279","Josh Rojas","SEA","19734",364,0.240974,0.675889,-1.09513039392339,-1.45424724681955,-1.47234873426948,-1.28392559935861,-1.08468834368428,-1.28971753651623,-7.68005785457153,279
"277","Brandon Crawford","","5343",346,0.237373,0.691421,-1.30757081951473,-1.18999880705828,-1.30602340970032,-1.27695457846721,-1.27568169484864,-1.36735535488204,-7.72358466447121,280
"281","Robbie Grossman","","5254",339,0.226651,0.696339,-1.14824050032122,-1.18999880705828,-1.47234873426948,-1.20904624938745,-1.45685394345659,-1.40362266035059,-7.8801108948436,281
"284","Tony Kemp","","14894",343,0.252948,0.708559,-1.04202028752555,-1.58637146670019,-1.63867405883865,-1.19882882115351,-1.11730022344565,-1.32387143008472,-7.90706628774826,282
"283","Tyler Stephenson","CIN","17988",313,0.255196,0.736225,-1.36068092591257,-1.18999880705828,-1.3614651845567,-1.23112844595486,-1.35280828490662,-1.46786994316619,-7.96395159155522,283
"280","Ryan Jeffers","MIN","24618",291,0.232794,0.743395,-1.4137910323104,-0.661501927535726,-1.30602340970032,-1.33338287908984,-1.76785039337779,-1.62916531624784,-8.11171495826191,284
"287","Enrique Hernández","","10472",341,0.24174,0.691672,-1.36068092591257,-1.32212302693891,-1.41690695941309,-1.34162469466588,-1.26534157133124,-1.40589476732442,-8.11257194558611,285
"285","Yan Gomes","CHC","9627",333,0.251829,0.697948,-1.57312135150391,-1.18999880705828,-1.30602340970032,-1.39468164173406,-1.21657224374689,-1.44525667817045,-8.1256541319139,286
"289","Mike Tauchman","CHC","15274",326,0.241659,0.719191,-0.935800074729877,-1.45424724681955,-1.80499938340781,-1.17341567296265,-1.39028239873092,-1.42194243658401,-8.18068721323483,287
"290","Kevin Kiermaier","TOR","11038",341,0.242619,0.689187,-1.25446071311689,-1.45424724681955,-1.41690695941309,-1.38862593794996,-1.25508843590478,-1.41558113374986,-8.18491042695413,288
"288","Colt Keith","DET","sa3014474",306,0.260116,0.749838,-1.46690113870824,-1.18999880705828,-1.47234873426948,-1.23255192131978,-1.36241535502693,-1.47916363017887,-8.20337958656158,289
"291","Elias Díaz","COL","11680",317,0.252583,0.712544,-1.52001124510607,-1.18999880705828,-1.41690695941309,-1.38508440388556,-1.34622472653223,-1.52001740960284,-8.37824355159807,290
"286","Jake Bauers","MIL","15194",308,0.214097,0.700028,-1.36068092591257,-0.793626147416363,-1.30602340970032,-1.47028454592344,-1.82946306960998,-1.63738779691898,-8.39746589548164,291
"292","Connor Joe","PIT","16572",308,0.243695,0.734704,-1.25446071311689,-1.32212302693891,-1.58323228398226,-1.2323995279591,-1.51762687503898,-1.51530349263241,-8.42514591966854,292
"298","Darell Hernaiz","OAK","sa3011309",366,0.249293,0.660831,-1.4137910323104,-1.71849568658082,-1.63867405883865,-1.40541186634309,-0.96405087837358,-1.33726376028498,-8.47768728273151,293
"297","Johan Rojas","PHI","24336",339,0.252308,0.680784,-1.25446071311689,-1.58637146670019,-1.52779050912587,-1.50368473387693,-1.15933199329052,-1.46389941139582,-8.49553882750622,294
"295","Manuel Margot","LAD","14712",308,0.268147,0.7265,-1.4137910323104,-1.45424724681955,-1.47234873426948,-1.37656354026248,-1.26000748759218,-1.54418743635045,-8.52114547760455,295
"293","Patrick Bailey","SFG","27478",346,0.229856,0.660098,-1.46690113870824,-1.32212302693891,-1.41690695941309,-1.47138914800468,-1.3646497483026,-1.4912405962047,-8.53321061757223,296
"294","Jake Meyers","HOU","20308",316,0.237724,0.690691,-1.36068092591257,-1.18999880705828,-1.47234873426948,-1.48590375034952,-1.51548128281878,-1.60709899657297,-8.63151249698158,297
"296","Joshua Palacios","PIT","19818",288,0.264774,0.750635,-1.46690113870824,-1.18999880705828,-1.52779050912587,-1.41166274530901,-1.4766863046046,-1.63082353859719,-8.70386304340319,298
"299","Tyrone Taylor","NYM","13675",293,0.236408,0.71128,-1.52001124510607,-0.925750367297,-1.41690695941309,-1.60727453027507,-1.71570234982563,-1.71973118770405,-8.90537663962092,299
