"","Name","Team","PlayerId","IP","SO","QS","ERA","WHIP","SVHD","pr","rank","pos"
"117","Taijuan Walker","PHI","11836",0.97779363180925,0.407587895260845,0.737952850187794,-1.20627467220727,-0.929360711323977,-0.825896228817725,-0.838197235091083,163,"SP"
"176","A.J. Puk","MIA","19343",-1.04058771825572,-0.929450818049986,-0.999542415133376,0.727989824051041,0.264528855718488,1.09950602241378,-0.87755624925577,164,"SP"
"133","Alex Lange","DET","19883",-0.979424647041627,-0.824994668572578,-0.999542415133376,0.524201571072754,-0.523653248808819,1.91020170714283,-0.893211701340812,165,"SP"
"218","Robert Suarez","SDP","30115",-0.979424647041627,-0.824994668572578,-0.999542415133376,0.815184837889182,0.501596093786462,0.59282121945812,-0.894359579613817,166,"SP"
"100","Kenley Jansen","BOS","3096",-1.02020002785102,-0.845885898468059,-0.999542415133376,-0.481356462869255,-0.0672034569363564,2.51822347068962,-0.895964790568442,167,"SP"
"165","Seranthony Domínguez","PHI","19249",-0.938649266232234,-0.720538519095169,-0.999542415133376,0.672722792584609,-0.142912399371519,1.20084298300491,-0.928076824242777,168,"SP"
"103","Cal Quantrill","CLE","19312",1.14089515504682,0.324022975678918,0.882744122297892,-1.51745519304797,-0.971202905463716,-0.825896228817725,-0.966892074305783,169,"SP"
"132","José Leclerc","TEX","14524",-0.938649266232234,-0.762320978886132,-0.999542415133376,-0.0337730729312617,-0.188453351004275,1.91020170714283,-1.01253737704445,170,"SP"
"160","Brayan Bello","BOS","23920",0.0807352540025979,0.0524369870376557,0.303579033857502,0.0790051293376301,-0.805567921479609,-0.724559268226594,-1.01437078547082,171,"SP"
"178","Tanner Scott","MIA","17586",-1.02020002785102,-0.678756059304205,-0.999542415133376,1.32486968363515,-0.544805518222003,0.896832101231515,-1.02160223564393,172,"SP"
"226","Joe Kelly","CHW","9761",-1.02020002785102,-0.783212208781614,-0.999542415133376,1.29369654813102,-0.0113753360261499,0.491484258866988,-1.02914918079415,173,"SP"
"68","Germán Márquez","COL","15038",1.63019972475954,1.18056340139367,1.02753539440799,-2.01479727244578,-2.03147485807099,-0.825896228817725,-1.03386983877329,174,"SP"
"213","Tanner Houck","BOS","19879",-0.673609290971177,-0.49073499024487,-0.709959870913181,0.530607568813788,0.214248871047806,0.0861364165024609,-1.04331129576517,175,"SP"
"195","Brusdar Graterol","LAD","20367",-1.04058771825572,-1.03390696752739,-0.999542415133376,0.866963252751419,0.225576315870166,0.896832101231515,-1.08466543106339,176,"SP"
"166","Drew Smyly","CHC","11760",0.366162919668351,0.177784366410546,0.0139964896373066,-0.795699180047093,-0.136208401415428,-0.724559268226594,-1.09852307397291,177,"SP"
"220","Erik Swanson","TOR","16587",-0.979424647041627,-0.908559588154504,-0.999542415133376,0.0227996396034052,1.03421717278072,0.694158180049252,-1.13635165789613,178,"SP"
"232","Adrian Morejon","SDP","20039",-0.367793934900728,-0.302713921185534,-0.275586054582888,0.228893235717796,0.296430639095747,-0.724559268226594,-1.1453293040822,179,"SP"
"190","Diego Castillo","SEA","17496",-1.02020002785102,-0.950342047945468,-0.999542415133376,0.6945113454108,0.23181796913963,0.896832101231515,-1.14692307514792,180,"SP"
"255","Tommy Kahnle","NYY","11384",-1.08136309906511,-0.950342047945468,-0.999542415133376,0.768629147299889,0.720631889075981,0.390147298275856,-1.15183922749223,181,"SP"
"143","Kendall Graveman","CHW","15514",-0.918261575827537,-0.887668358259023,-0.999542415133376,0.37345661149156,-0.462045819315779,1.70752778596057,-1.18653377108359,182,"SP"
"148","Brandon Hughes","CHC","23460",-0.999812337446323,-0.866777128363541,-0.999542415133376,0.0263902625410544,-0.0838478656549256,1.70752778596057,-1.21606169809654,183,"SP"
"235","Jordan Hicks","STL","19618",-1.04058771825572,-0.845885898468059,-0.999542415133376,1.37181299829158,-0.244397058086137,0.491484258866988,-1.26711583278472,184,"SP"
"205","Jonathan Loáisiga","NYY","19753",-0.95903695663693,-0.992124507736431,-0.999542415133376,0.800679537271746,0.0851391173072287,0.795495140640384,-1.26939008428738,185,"SP"
"208","Héctor Neris","HOU","11804",-0.95903695663693,-0.783212208781614,-0.999542415133376,0.328920646304694,0.447501765451108,0.694158180049252,-1.27121098874687,186,"SP"
"145","Mike Clevinger","CHW","12808",0.590427514120014,0.261349285992473,0.448370305967599,-1.35514271525288,-0.395468184441497,-0.825896228817725,-1.27636002243201,187,"SP"
"122","Shintaro Fujinami","OAK","31839",0.814692108571677,0.720956343693071,0.448370305967599,-0.936100697415856,-1.62680767110075,-0.724559268226594,-1.30344887851085,188,"SP"
"193","James Karinchak","CLE","20151",-0.95903695663693,-0.553408679931315,-0.999542415133376,0.529057072545257,-0.0400407065970217,0.694158180049252,-1.32881350570413,189,"SP"
"144","José Suarez","LAA","19911",0.570039823715317,0.261349285992473,0.448370305967599,-0.942812714157257,-0.854229699747097,-0.825896228817725,-1.34317922704669,190,"SP"
"149","Nick Martinez","SDP","12730",0.508876752501227,0.21956682620151,0.303579033857502,-0.694631304858944,-0.960106632984669,-0.724559268226594,-1.34727459350997,191,"SP"
"215","Hunter Harvey","WSN","15507",-1.04058771825572,-0.908559588154504,-0.999542415133376,0.375578343227443,0.322437527718515,0.795495140640384,-1.45517870995726,192,"SP"
"211","Rafael Montero","HOU","12760",-0.979424647041627,-0.950342047945468,-0.999542415133376,0.450369386917342,0.15379730327133,0.795495140640384,-1.52964727929142,193,"SP"
"231","Adam Ottavino","NYM","1247",-0.999812337446323,-0.824994668572578,-0.999542415133376,0.463262987466173,0.237134933035841,0.59282121945812,-1.53113028119214,194,"SP"
"278","Shawn Armstrong","TBR","12857",-1.10175078946981,-1.05479819742288,-0.999542415133376,0.591627757487134,0.728260576405327,0.288810337684725,-1.54739273044887,195,"SP"
"249","Brooks Raley","NYM","10061",-1.04058771825572,-0.97123327784095,-0.999542415133376,0.589995656151838,0.380808544405168,0.491484258866988,-1.54907495180605,196,"SP"
"126","Marco Gonzales","SEA","15467",1.10011977423743,-0.0102367026487895,0.737952850187794,-1.50621409510113,-1.04795212344379,-0.825896228817725,-1.55222652558621,197,"SP"
"184","Craig Kimbrel","PHI","6655",-1.04058771825572,-0.762320978886132,-0.999542415133376,0.148859066488261,0.0872196683970483,0.998169061822647,-1.56820331556727,198,"SP"
"297","Keegan Akin","BAL","19362",-1.1221384798745,-1.07568942731836,-0.999542415133376,0.755633540417602,0.679136453451212,0.187473377093593,-1.57512695136383,199,"SP"
"230","Bailey Ober","MIN","21224",-0.265855482877245,-0.365387610871979,-0.130794782472791,-0.574059818714018,0.462065623079855,-0.724559268226594,-1.59859134008277,200,"SP"
"271","JP Sears","OAK","23429",-0.449344696519514,-0.574299909826797,-0.420377326692986,0.299767236202985,0.267880854696533,-0.724559268226594,-1.60093311036637,201,"SP"
"199","Aroldis Chapman","KCR","10233",-1.02020002785102,-0.699647289199687,-0.999542415133376,0.857333854873178,-0.592311434772923,0.795495140640384,-1.65887217144344,202,"SP"
"140","Michael Kopech","CHW","17282",0.651590585334104,0.679173883902108,0.303579033857502,-1.45496611317286,-1.13175209789493,-0.724559268226594,-1.67693397620067,203,"SP"
"209","Joe Mantiply","ARI","14857",-0.999812337446323,-1.09658065721384,-0.999542415133376,0.553048962174096,-0.0318340884093934,0.896832101231515,-1.67788843479732,204,"SP"
"182","Gregory Soto","PHI","19677",-0.999812337446323,-0.783212208781614,-0.999542415133376,0.614538379981339,-0.603638879595284,0.998169061822647,-1.77349839915261,205,"SP"
"212","David Robertson","NYM","8241",-1.04058771825572,-0.824994668572578,-0.999542415133376,0.527486175010035,-0.235496922868568,0.795495140640384,-1.77764040917982,206,"SP"
"197","Braxton Garrett","MIA","21844",-0.0823662692349751,-0.281822691290052,0.0139964896373066,-0.226871062163365,-0.515099872106221,-0.724559268226594,-1.8167226733839,207,"SP"
"152","Carlos Estévez","LAA","14542",-1.02020002785102,-0.950342047945468,-0.999542415133376,-0.44367532329063,-0.239773611219868,1.8088647465517,-1.84466867888866,208,"SP"
"130","Alexis Díaz","CIN","21132",-0.918261575827537,-0.574299909826797,-0.999542415133376,-0.555107041957903,-0.811462816234103,2.01153866773397,-1.84713509124575,209,"SP"
"137","Johnny Cueto","MIA","6893",0.896242870190463,-0.0729103923352347,0.737952850187794,-1.45004940790029,-1.15001471301669,-0.825896228817725,-1.86467502169168,210,"SP"
"216","John Schreiber","BOS","20020",-0.918261575827537,-0.908559588154504,-0.999542415133376,0.310783920216227,-0.156089222940389,0.795495140640384,-1.8761737411992,211,"SP"
"259","Bryan Baker","BAL","19804",-0.999812337446323,-0.887668358259023,-0.999542415133376,0.48362345162398,0.129177448708445,0.390147298275856,-1.88407491223044,212,"SP"
"296","Tarik Skubal","DET","22267",-0.857098504613447,-0.804103438677096,-0.130794782472791,0.254333615281708,0.469231965722573,-0.825896228817725,-1.89432737357678,213,"SP"
"154","Dean Kremer","BAL","19350",0.631202894929407,0.0733282169331375,0.448370305967599,-1.34875711877853,-0.874688452130338,-0.825896228817725,-1.89644038189645,214,"SP"
"156","MacKenzie Gore","WSN","22201",0.325387538858957,0.261349285992473,0.448370305967599,-0.762955147007735,-1.35864775285711,-0.825896228817725,-1.91239199786354,215,"SP"
"187","Andrew Chafin","","12988",-1.04058771825572,-1.03390696752739,-0.999542415133376,0.34926070919581,-0.303461591802733,1.09950602241378,-1.92873196110963,216,"SP"
"252","Bailey Falter","PHI","20070",-0.265855482877245,-0.386278840767461,-0.275586054582888,-0.695855380860414,0.373411029419137,-0.724559268226594,-1.97472399789547,217,"SP"
"234","Cionel Pérez","BAL","19614",-1.06097540866041,-0.97123327784095,-0.999542415133376,0.771974955037244,-0.426676450788816,0.694158180049252,-1.99229441733706,218,"SP"
"264","Emilio Pagán","MIN","14771",-1.04058771825572,-0.866777128363541,-0.999542415133376,-0.0613759867644408,0.549911113538977,0.390147298275856,-2.02822483670224,219,"SP"
"219","Wandy Peralta","NYY","14295",-0.999812337446323,-1.07568942731836,-0.999542415133376,0.542889131361883,-0.423902382669054,0.896832101231515,-2.05922532997371,220,"SP"
"275","Jakob Junis","SFG","13619",-0.816323123804054,-0.908559588154504,-0.854751143023278,-0.0850006535928374,0.425655979007982,0.0861364165024609,-2.15284211306423,221,"SP"
"185","Zach Jackson","OAK","19493",-0.979424647041627,-0.74142974899065,-0.999542415133376,0.262494121958184,-0.731477185447639,0.998169061822647,-2.19121081283246,222,"SP"
"280","Andrew Bellatti","PHI","10657",-1.08136309906511,-0.845885898468059,-0.999542415133376,0.175319509386733,0.26938347492807,0.288810337684725,-2.19327809066702,223,"SP"
"150","Michael Lorenzen","DET","14843",0.61081520452471,0.0942194468286192,0.448370305967599,-0.97737245993213,-1.65836269596303,-0.724559268226594,-2.20688946680083,224,"SP"
"192","Anthony DeSclafani","SFG","13050",0.345775229263654,-0.114692852126198,-0.130794782472791,-1.01793017811421,-0.583989230413637,-0.724559268226594,-2.22619108208978,225,"SP"
"138","Graham Ashcraft","CIN","27552",0.753529037357587,0.115110676724101,0.737952850187794,-1.23208227457162,-1.78654776033036,-0.825896228817725,-2.23793369945023,226,"SP"
"251","Jake Odorizzi","TEX","6397",-0.653221600566481,-0.783212208781614,-0.709959870913181,-0.409421596516123,0.221646386033837,0.0861364165024609,-2.2480324742411,227,"SP"
"284","Eli Morgan","CLE","20203",-1.08136309906511,-1.03390696752739,-0.999542415133376,-0.335324195893725,0.788018627151861,0.390147298275856,-2.27197075219189,228,"SP"
"263","Colin Poche","TBR","19403",-1.08136309906511,-0.950342047945468,-0.999542415133376,0.0486480445011414,0.205348735830238,0.491484258866988,-2.28576652294559,229,"SP"
"162","Cade Cavalli","WSN","27473",0.325387538858957,0.156893136515064,0.448370305967599,-1.07178952217895,-1.3370331387573,-0.825896228817725,-2.30406790841235,230,"SP"
"238","Tyler Wells","BAL","20000",0.0399598731932047,-0.240040231499089,-0.275586054582888,-1.07517613244969,-0.0601527004652953,-0.724559268226594,-2.33555451403035,231,"SP"
"210","Griffin Jax","MIN","20253",-0.877486195018144,-0.908559588154504,-0.999542415133376,-0.371597648070659,-0.0906674497826743,0.896832101231515,-2.35102119492784,232,"SP"
"237","Yimi Garcia","TOR","12095",-0.877486195018144,-0.908559588154504,-0.999542415133376,-0.551557221553637,0.246497412940037,0.694158180049252,-2.39648982687037,233,"SP"
"198","Kevin Ginkel","ARI","19876",-1.06097540866041,-0.97123327784095,-0.999542415133376,0.0178829343308282,-0.500767186820786,1.09950602241378,-2.41512933171092,234,"SP"
"131","Daniel Bard","COL","7115",-0.95903695663693,-0.804103438677096,-0.999542415133376,-0.665335085890397,-1.20249083494885,2.21421258891623,-2.41629614237042,235,"SP"
"227","Domingo Acevedo","OAK","17092",-0.999812337446323,-1.09658065721384,-0.999542415133376,-0.196003945659596,-0.0363419491040049,0.896832101231515,-2.43144920332562,236,"SP"
"157","Noah Syndergaard","LAD","11762",0.814692108571677,0.031545757142174,0.448370305967599,-1.94147511995764,-1.01963351138789,-0.825896228817725,-2.49239668848181,237,"SP"
"268","Penn Murfee","SEA","25174",-1.04058771825572,-1.03390696752739,-0.999542415133376,-0.0577037587600263,0.142585444620627,0.491484258866988,-2.4976711561889,238,"SP"
"221","Dylan Coleman","KCR","22276",-0.918261575827537,-0.804103438677096,-0.999542415133376,0.181868315994605,-0.7633789688249,0.795495140640384,-2.50792294182792,239,"SP"
"168","Zach Plesac","CLE","19979",0.488489062096531,-0.198257771708125,0.448370305967599,-1.50507162416642,-0.920344989934751,-0.825896228817725,-2.5127112465629,240,"SP"
"292","Caleb Ferguson","LAD","19349",-1.1221384798745,-0.887668358259023,-0.999542415133376,0.397795322654148,-0.276645599978368,0.288810337684725,-2.5993891929064,241,"SP"
"298","Steven Okert","MIA","13580",-1.1221384798745,-0.97123327784095,-0.999542415133376,0.214326731300286,-0.0706710420860582,0.288810337684725,-2.66044814594988,242,"SP"
"242","Anthony Bass","TOR","7982",-1.04058771825572,-1.05479819742288,-0.999542415133376,-0.0758404848484933,-0.307160349295747,0.795495140640384,-2.68243402431583,243,"SP"
"289","Drew Smith","NYM","17755",-1.10175078946981,-1.01301573763191,-0.999542415133376,-0.0409543188065601,0.030004513426962,0.390147298275856,-2.73511144933884,244,"SP"
"283","Jake Diekman","CHW","5003",-1.08136309906511,-0.762320978886132,-0.999542415133376,0.478441529884418,-0.678538718828851,0.288810337684725,-2.75451334434433,245,"SP"
"180","Dylan Floro","MIA","13394",-0.999812337446323,-1.20103680669125,-0.999542415133376,-0.15369171854207,-0.826604604721135,1.40351690418717,-2.77717097834698,246,"SP"
"293","Hoby Milner","MIL","13346",-1.04058771825572,-1.11747188710932,-0.999542415133376,0.00645822498376274,-0.0364575352756624,0.390147298275856,-2.79745403251446,247,"SP"
"247","Dillon Tate","BAL","17796",-0.877486195018144,-1.11747188710932,-0.999542415133376,0.0488928597014355,-0.557404410932588,0.694158180049252,-2.80885386844274,248,"SP"
"276","Domingo Germán","NYY","17149",-0.327018554091335,-0.574299909826797,-0.275586054582888,-0.918127181460918,0.0064249344089866,-0.724559268226594,-2.81316603377954,249,"SP"
"159","James Kaprielian","OAK","18331",0.692365966143497,0.198675596306028,0.448370305967599,-1.8038073723255,-1.59687085264165,-0.825896228817725,-2.88716258536775,250,"SP"
"250","Peter Strzelecki","MIL","21367",-1.02020002785102,-0.929450818049986,-0.999542415133376,-0.297561451248334,-0.335941306038276,0.694158180049252,-2.88853783827174,251,"SP"
"236","Michael Soroka","ATL","18383",-0.102753959639672,-0.553408679931315,0.0139964896373066,-0.655685286745464,-0.880814519228147,-0.724559268226594,-2.90322522413388,252,"SP"
"172","Matt Manning","DET","20369",0.468101371691834,-0.219149001603607,0.448370305967599,-1.42012074966431,-1.4022237395717,-0.825896228817725,-2.95091804199791,253,"SP"
"142","Jordan Lyles","KCR","7593",1.14089515504682,0.198675596306028,0.593161578077697,-2.27413817462417,-1.86456842619866,-0.825896228817725,-3.03187050021001,254,"SP"
"243","Matt Barnes","MIA","12863",-1.06097540866041,-0.97123327784095,-0.999542415133376,-0.0837153737912922,-0.739799389806924,0.795495140640384,-3.05977072459257,255,"SP"
"267","Chris Flexen","SEA","13896",-0.265855482877245,-0.678756059304205,-0.565168598803083,-0.790354048174003,-0.441240308417565,-0.319211425862066,-3.06058592343817,256,"SP"
"285","Ryne Stanek","HOU","15947",-1.08136309906511,-0.866777128363541,-0.999542415133376,0.0436089316284174,-0.561912271627202,0.390147298275856,-3.07583868428495,257,"SP"
"295","Steven Wilson","SDP","20353",-1.06097540866041,-0.97123327784095,-0.999542415133376,-0.394222652831187,-0.0521772546209794,0.390147298275856,-3.08800371081105,258,"SP"
"224","Rich Hill","PIT","4806",-0.0415908884255818,-0.386278840767461,0.158787761747404,-1.12109938377156,-0.874110521272055,-0.825896228817725,-3.09018810130698,259,"SP"
"281","Lou Trivino","NYY","15043",-1.04058771825572,-1.03390696752739,-0.999542415133376,0.039222659289812,-0.573933233479502,0.491484258866988,-3.11726341623919,260,"SP"
"282","Robert Stephenson","PIT","13594",-1.02020002785102,-0.992124507736431,-0.999542415133376,-0.494637687485218,-0.117021096920409,0.491484258866988,-3.13204147625947,261,"SP"
"265","Andrew Painter","PHI","sa3017880",-0.428957006114818,-0.553408679931315,0.0139964896373066,-1.01764456038054,-0.32727234316402,-0.825896228817725,-3.13918232877111,262,"SP"
"244","Andre Pallante","STL","26108",-0.877486195018144,-1.20103680669125,-0.999542415133376,0.387513084241789,-1.26028392077722,0.795495140640384,-3.15534111273782,263,"SP"
"179","Zack Greinke","KCR","1943",0.508876752501227,-0.532517450035833,0.448370305967599,-1.59138938353684,-1.21254683188299,-0.825896228817725,-3.20510283580456,264,"SP"
"253","Taylor Clarke","KCR","17611",-0.95903695663693,-1.09658065721384,-0.999542415133376,-0.58713703066307,-0.411997006988409,0.795495140640384,-3.25879892599524,265,"SP"
"254","John Brebbia","SFG","12777",-0.999812337446323,-1.07568942731836,-0.999542415133376,-0.680554430842024,-0.304155108832672,0.795495140640384,-3.26425857893237,266,"SP"
"299","Sam Moll","OAK","14874",-1.08136309906511,-1.07568942731836,-0.999542415133376,0.428009598623799,-0.926355470860903,0.390147298275856,-3.26479351547809,267,"SP"
"245","Joely Rodríguez","BOS","11487",-1.02020002785102,-1.03390696752739,-0.999542415133376,0.129069837797808,-1.17001112071331,0.795495140640384,-3.29909555278691,268,"SP"
"279","Luis Ortiz","PIT","27646",-0.490120077328908,-0.636973599513242,-0.130794782472791,-0.53754155133679,-0.802447094844877,-0.724559268226594,-3.3224363737232,269,"SP"
"170","Madison Bumgarner","ARI","5524",0.651590585334104,-0.052019162439753,0.448370305967599,-2.18731038358647,-1.37760388500881,-0.825896228817725,-3.34286876855106,270,"SP"
"241","Jonathan Hernández","TEX","17464",-0.95903695663693,-0.908559588154504,-0.999542415133376,0.110729099042429,-1.39378594904076,0.795495140640384,-3.35470066928275,271,"SP"
"260","Dany Jiménez","OAK","21170",-1.04058771825572,-0.992124507736431,-0.999542415133376,-0.0791658913191572,-0.946236292385861,0.694158180049252,-3.36349864478129,272,"SP"
"248","Jason Foley","DET","19531",-0.999812337446323,-1.24281926648221,-0.999542415133376,-0.112644369959398,-0.934446502876874,0.896832101231515,-3.39243279066667,273,"SP"
"194","Ryne Nelson","ARI","26253",0.162286015621384,-0.240040231499089,0.303579033857502,-1.63945476786128,-1.18041387616242,-0.825896228817725,-3.41994005486163,274,"SP"
"203","Jimmy Herget","LAA","17556",-0.877486195018144,-1.01301573763191,-0.999542415133376,-1.03137461286371,-0.720958843826876,1.20084298300491,-3.4415348214691,275,"SP"
"246","Lucas Sims","CIN","13470",-1.04058771825572,-0.845885898468059,-0.999542415133376,-0.850088957045804,-0.574164405822817,0.795495140640384,-3.51477425408539,276,"SP"
"261","Michael Fulmer","","13218",-1.04058771825572,-1.11747188710932,-0.999542415133376,-0.484416652872934,-0.675649064537432,0.795495140640384,-3.5221725972684,277,"SP"
"240","Mike Minor","","10021",-0.0619785788302785,-0.469843760349388,0.158787761747404,-1.48340547894038,-0.864979213711172,-0.825896228817725,-3.54731549890154,278,"SP"
"201","Ryan Tepera","LAA","10291",-0.999812337446323,-1.05479819742288,-0.999542415133376,-0.871510287071551,-0.931556848585454,1.30217994359604,-3.55504014206354,279,"SP"
"291","Mychal Givens","BAL","10430",-1.04058771825572,-1.01301573763191,-0.999542415133376,-0.393467805963614,-0.63530949062923,0.491484258866988,-3.59043890874686,280,"SP"
"206","Wade Miley","MIL","8779",0.243836777240171,-0.511626220140351,0.303579033857502,-1.01374791844252,-1.79695051577946,-0.825896228817725,-3.60080507208239,281,"SP"
"270","Reiver Sanmartin","CIN","19754",-1.06097540866041,-1.11747188710932,-0.999542415133376,-0.193861812657021,-0.951322083938758,0.694158180049252,-3.62901542744964,282,"SP"
"229","Luke Weaver","CIN","16918",0.141898325216688,-0.0102367026487895,-0.130794782472791,-1.79968631645388,-1.11048424231009,-0.724559268226594,-3.63386298689546,283,"SP"
"207","Kyle Hendricks","CHC","12049",0.304999848454261,-0.469843760349388,0.303579033857502,-1.833899240695,-1.14273278420232,-0.825896228817725,-3.66379313175267,284,"SP"
"290","Keegan Thompson","CHC","19795",-0.428957006114818,-0.469843760349388,-0.565168598803083,-0.857392610521248,-0.94242194872119,-0.420548386453198,-3.68433231096293,285,"SP"
"273","Miguel Castro","ARI","15684",-1.02020002785102,-0.97123327784095,-0.999542415133376,-0.110237020489838,-1.2907986700946,0.59282121945812,-3.79919019195166,286,"SP"
"294","Aaron Loup","LAA","10343",-1.04058771825572,-1.20103680669125,-0.999542415133376,-0.279751145426927,-0.938723191228173,0.59282121945812,-3.86682005727732,287,"SP"
"287","Carl Edwards Jr.","WSN","13607",-0.999812337446323,-1.05479819742288,-0.999542415133376,-0.638140197391043,-0.930285400697232,0.59282121945812,-4.02975732863273,288,"SP"
"286","Daniel Lynch","KCR","21537",-0.388181625305425,-0.657864829408724,0.0139964896373066,-0.970946060924406,-1.24283040885706,-0.825896228817725,-4.07172266367603,289,"SP"
"262","Vince Velasquez","PIT","11189",0.0399598731932047,-0.198257771708125,-0.275586054582888,-1.63845510579342,-1.34755148037806,-0.724559268226594,-4.14444980749588,290,"SP"
"233","Trevor Williams","WSN","16977",0.223449086835474,-0.323605151081016,0.0139964896373066,-1.96346768545075,-1.41944607914855,-0.724559268226594,-4.19363260743413,291,"SP"
"258","José Cisnero","DET","6399",-0.999812337446323,-1.07568942731836,-0.999542415133376,-0.607497494820875,-1.56496906926439,0.896832101231515,-4.3506786427518,292,"SP"
"228","Dylan Bundy","","12917",0.406938300477744,-0.344496380976497,0.158787761747404,-2.45891244704627,-1.34107865476528,-0.825896228817725,-4.40465764938063,293,"SP"
"274","Brad Boxberger","CHC","10133",-1.04058771825572,-1.07568942731836,-0.999542415133376,-0.994264708752435,-1.18168532405064,0.795495140640384,-4.49627445287014,294,"SP"
"146","Kyle Freeland","COL","16256",1.32438436868909,0.386696665365364,0.593161578077697,-3.16055281108964,-2.81699848065019,-0.825896228817725,-4.4992049084254,295,"SP"
"277","Wil Crowe","PIT","19800",-0.918261575827537,-1.01301573763191,-0.999542415133376,-0.857025387720808,-1.49873819290508,0.694158180049252,-4.59242512916946,296,"SP"
"269","Ryan Yarbrough","KCR","16502",0.121510634811991,-0.783212208781614,0.0139964896373066,-1.9601014764467,-1.47851061286515,-0.724559268226594,-4.81087644187076,297,"SP"
"300","Chase De Jong","PIT","15036",-0.979424647041627,-1.07568942731836,-0.999542415133376,-1.40263686410996,-1.3207354885537,0.694158180049252,-5.08387066210777,298,"SP"
"272","Zach Davies","ARI","13183",0.141898325216688,-0.428061300558424,0.0139964896373066,-2.05831317429808,-2.29801656991143,-0.825896228817725,-5.45439245873167,299,"SP"
"257","Antonio Senzatela","COL","15488",0.651590585334104,-0.49073499024487,0.158787761747404,-3.03286128286949,-2.89016452730891,-0.825896228817725,-6.42927868215948,300,"SP"
