"","Name","Team","PlayerId","AB","wAVG","wOPS","AVG","OPS","R","HR","RBI","RC","pr","rank"
"299","Josh H. Smith","TEX","26396",306,0.0987102022559747,0.0571431027046397,-0.477626899306254,-0.883966889584935,-1.28411039229468,-1.43173935980126,-1.4973276442386,-1.25625315198231,-6.83102433720803,282
"275","Robbie Grossman","","5254",325,0.0727039840167706,0.139714914509328,-1.40568730176729,-0.95743935823363,-0.995459772117541,-1.03341929061389,-1.32274610779415,-1.11869316943012,-6.83344499995662,283
"271","Jace Peterson","OAK","12325",354,0.245790948251528,0.22821638176483,-1.14385094143029,-1.31652238006312,-0.995459772117541,-1.16619264700968,-1.20635841683118,-1.11390157975378,-6.94228573720559,284
"281","Michael A. Taylor","MIN","11489",336,0.229046287448929,0.134113281267141,-0.633650901082367,-1.38921378065389,-1.16865014422382,-1.16619264700968,-1.32274610779415,-1.31076543818356,-6.99121901894747,285
"255","Mike Zunino","CLE","13265",299,-0.213047729155246,0.0154532074550898,-2.76342257062737,-0.947736757247421,-1.3418405163301,0.161540916948211,-0.740807652979301,-1.4276511759335,-7.05991775616948,286
"279","Akil Baddoo","DET","22168",339,0.182091441062708,0.169750071394712,-1.08529660001315,-1.2310214633224,-0.937729648082115,-1.16619264700968,-1.4973276442386,-1.23894954497064,-7.15651754763659,287
"291","Brice Turang","MIL","sa3008294",327,0.208274234773821,0.0925680061105563,-0.451251536667914,-1.38692264768398,-1.22638026825925,-1.43173935980126,-1.43913379875712,-1.32344092788565,-7.25886853905516,288
"294","Carson Kelly","ARI","13620",296,-0.0286447625558026,-0.00790998149725513,-1.11954829884212,-1.02190350861427,-1.45730076440096,-1.03341929061389,-1.26455226231266,-1.36426875431994,-7.26099287910384,289
"280","Aaron Hicks","NYY","5297",319,0.0109294763857516,0.0927385206617536,-1.667057300093,-1.09719846939812,-1.05318989615297,-1.03341929061389,-1.32274610779415,-1.17380528802485,-7.34741635207698,290
"296","Brad Miller","TEX","12775",276,-0.172003508840266,-0.0912939274637645,-1.5453368151471,-0.909169352253942,-1.57276101247181,-0.635099221426525,-1.26455226231266,-1.49658307105805,-7.42350173467009,291
"286","Jose Trevino","NYY","16725",334,0.219538957743804,0.0783345545408958,-0.630179094998341,-1.73331765283919,-1.51503088843638,-1.03341929061389,-1.20635841683118,-1.48518177066489,-7.60348711438388,292
"254","Victor Robles","WSN","18363",404,0.453564787131795,0.362151322030424,-1.33552572806923,-1.92874088093172,-0.822269400011261,-1.16619264700968,-1.32274610779415,-1.13104561119084,-7.70652037500688,293
"257","Adalberto Mondesi","BOS","13769",383,0.325623640371262,0.257306724344859,-1.52372870862414,-2.00479955270554,-0.822269400011261,-0.900645934218103,-1.20635841683118,-1.38432310335301,-7.84212511574324,294
"300","Nick Ahmed","ARI","12147",325,0.133251181051091,0.0395363872910753,-0.945025270618288,-1.71964028329155,-1.3418405163301,-1.29896600340547,-1.38093995327563,-1.50883245059328,-8.19524447751432,295
"290","Jorge Mateo","BAL","17273",331,0.127111044587215,0.0649094887891443,-1.20883071500294,-1.73251922771331,-1.11092002018839,-1.16619264700968,-1.4973276442386,-1.5523099211347,-8.26810017528763,296
"295","Nick Maton","DET","21635",316,0.00478127185201067,0.0333759068566624,-1.60788114266081,-1.44978994781286,-1.39957064036553,-1.16619264700968,-1.32274610779415,-1.37419357982436,-8.32037406546739,297
"298","Jacob Stallings","PIT","13723",348,0.225282501422745,0.112901108248803,-1.08571114402318,-1.93641270496733,-1.57276101247181,-1.43173935980126,-1.32274610779415,-1.35519387965784,-8.70456420871557,298
"293","Nick Allen","OAK","22277",390,0.405701308430541,0.21238649367605,-1.22142248930769,-2.48493076644526,-1.28411039229468,-1.56451271619705,-1.67190918068306,-1.41408815431656,-9.64097369924429,299
"287","Martín Maldonado","HOU","6887",330,-0.111574713350722,-0.0186807985962272,-2.96167824342558,-2.32507217059019,-1.39957064036553,-0.635099221426525,-1.14816457134969,-1.57972890748158,-10.0493137546391,300
