"","Name","playerid","R","HR","RBI","RC","wba","wops","pr","position"
"353","Jorge Alfaro","12180",-1.36715261319384,-0.93813133043544,-0.967084379259473,-1.24233459069287,-0.95641565143232,-1.12045260850288,-8.35350701735969,"LF"
"354","Nico Hoerner","21479",-1.10604183119216,-1.54665715299224,-1.22506790512632,-0.969901851727545,-0.619066305615751,-0.982162534210224,-8.73626754322713,"2B"
"355","Darin Ruf","9929",-1.00159751839148,-0.329605507878643,-0.812294263739363,-0.73585488554674,-1.18011220525551,-1.02037120990397,-8.74565276172733,"1B"
"356","Clint Frazier","15983",-1.00159751839148,-0.451310672390002,-0.915487674086103,-0.835404535479658,-1.10533563291891,-0.964409221360259,-8.75689168411406,"RF"
"357","Aristides Aquino","15482",-1.05381967479182,0.0355099856554356,-0.760697558565993,-1.05357605206106,-1.44268497873548,-1.15980121153776,-8.91841591952433,"RF"
"358","Jorge Mateo","17273",-1.15826398759249,-1.18154165945816,-1.27666461029969,-1.28398159938522,-0.888888797582213,-1.06004701430529,-8.95023244450175,"CF"
"359","Jose Miranda","sa917952",-1.36715261319384,-0.93813133043544,-1.22506790512632,-1.18407189497518,-1.19670108074423,-1.31928549046937,-9.04629000363946,"3B"
"360","Chas McCormick","19599",-0.897153205590812,-0.573015836901362,-0.812294263739363,-1.06947200933104,-1.14326210779581,-1.12779880692355,-9.10634265976958,"RF"
"361","Julio Rodríguez","sa3005720",-1.00159751839148,-0.816426165924081,-1.01868108443284,-0.900158159997162,-0.972561312690433,-1.06034255102336,-9.253113221947,"RF"
"362","Brett Gardner","9927",-1.15826398759249,-1.0598364949468,-1.37985802064643,-1.22780390437755,-1.39868013726729,-1.34678096013296,-9.3331593488064,"LF"
"363","Trevor Larnach","21501",-1.36715261319384,-0.93813133043544,-1.27666461029969,-1.29302753818935,-1.38899274051242,-1.38816665554599,-9.41407133201961,"LF"
"364","Kevin Pillar","12434",-1.10604183119216,-0.694721001412721,-0.915487674086103,-1.21636038290737,-1.04768612477965,-1.14345169809864,-9.60709514196429,"RF"
"365","Brett Gardner","9927",-1.15826398759249,-1.0598364949468,-1.37985802064643,-1.22780390437755,-1.39868013726729,-1.34678096013296,-9.67206828084222,"CF"
"366","Jarren Duran","24617",-1.10604183119216,-1.18154165945816,-1.4314547258198,-1.31577421096379,-1.2198431952142,-1.32690611584255,-9.68240651436935,"CF"
"367","Santiago Espinal","19997",-1.26270830039317,-1.54665715299224,-1.4314547258198,-1.31965336545291,-1.00884156328219,-1.31977101507764,-9.70496581171302,"3B"
"368","Jed Lowrie","4418",-0.844931049190476,-0.694721001412721,-0.502714032699142,-0.650885223896907,-0.656549566262037,-0.690657781362221,-9.70638259033375,"DH"
"369","MJ Melendez","sa3004139",-1.8893741771972,-1.18154165945816,-1.63784154651328,-1.83314656361205,-2.14188708568975,-2.06091377470835,-9.72838145581618,"C"
"370","Keston Hiura","20003",-1.15826398759249,-0.451310672390002,-0.967084379259473,-1.16178800292624,-1.42780564385055,-1.26186692810088,-10.0939367851313,"1B"
"371","Jackie Bradley Jr.","12984",-1.26270830039317,-1.0598364949468,-1.37985802064643,-1.46501159426716,-1.45636130356588,-1.43532587184424,-10.1599463615424,"CF"
"372","Alek Thomas","sa3006892",-1.36715261319384,-1.30324682396952,-1.53464813616654,-1.35249472058449,-1.39424799496114,-1.50101946231878,-10.553654527073,"CF"
"373","Jason Heyward","4940",-1.26270830039317,-1.0598364949468,-1.27666461029969,-1.19649379400317,-1.23412102507186,-1.2772137276751,-10.7903843818774,"RF"
"374","Nick Pratto","sa3004138",-1.26270830039317,-0.694721001412721,-1.07027778960621,-1.24614270346593,-1.52246354024616,-1.38284699462068,-10.8449775007565,"1B"
"375","Vidal Bruján","20536",-1.3149304567935,-1.42495198848088,-1.58624484133991,-1.51747345279232,-1.43382069412318,-1.55122903974285,-11.1160204356355,"2B"
"376","Trevor Larnach","21501",-1.36715261319384,-0.93813133043544,-1.27666461029969,-1.29302753818935,-1.38899274051242,-1.38816665554599,-11.1354819176644,"RF"
"377","Seth Beer","20493",-1.10604183119216,-0.694721001412721,-0.863890968912733,-0.912620623077524,-1.1165426213216,-1.08931570427731,-11.4490566857043,"DH"
"378","Tyler Wade","15730",-1.3149304567935,-1.6683623175036,-1.89582507238013,-1.81269789281084,-1.68316035700337,-1.79987041358746,-11.990726198774,"3B"
"379","Tyler Wade","15730",-1.3149304567935,-1.6683623175036,-1.89582507238013,-1.81269789281084,-1.68316035700337,-1.79987041358746,-12.2756912859576,"CF"
"380","Vidal Bruján","20536",-1.3149304567935,-1.42495198848088,-1.58624484133991,-1.51747345279232,-1.43382069412318,-1.55122903974285,-12.3119969027603,"RF"
"381","Tyler Wade","15730",-1.3149304567935,-1.6683623175036,-1.89582507238013,-1.81269789281084,-1.68316035700337,-1.79987041358746,-12.4619131854137,"SS"
"382","Dylan Moore","18042",-1.83715202079686,-1.18154165945816,-1.84422836720676,-1.9644663497422,-2.16639050101089,-2.07934260005677,-12.8350573421145,"LF"
"383","Jace Peterson","12325",-1.78492986439653,-1.42495198848088,-1.79263166203339,-1.76181166906163,-1.9587129758085,-1.965392085474,-12.9758002076178,"2B"
"384","Matt Beaty","17710",-1.94159633359754,-1.42495198848088,-1.79263166203339,-1.92478473466736,-2.11902989465376,-2.15212907176507,-13.1170595290409,"LF"
"385","Dylan Moore","18042",-1.83715202079686,-1.18154165945816,-1.84422836720676,-1.9644663497422,-2.16639050101089,-2.07934260005677,-13.3604914606345,"2B"
"386","Luis Torrens","15905",-1.57604123879518,-0.816426165924081,-1.17347119995295,-1.34638063349573,-1.42850212335581,-1.41649596094986,-13.4232412579839,"DH"
"387","Brennen Davis","sa3007876",-1.8893741771972,-1.30324682396952,-1.89582507238013,-1.91682606149929,-2.20191095577874,-2.15050361981567,-13.4585314865192,"CF"
"388","Jace Peterson","12325",-1.78492986439653,-1.42495198848088,-1.79263166203339,-1.76181166906163,-1.9587129758085,-1.965392085474,-14.1717766747426,"RF"
"389","Jace Peterson","12325",-1.78492986439653,-1.42495198848088,-1.79263166203339,-1.76181166906163,-1.9587129758085,-1.965392085474,-14.3542474162666,"1B"
"390","Triston Casas","sa3007634",-1.8893741771972,-1.30324682396952,-1.79263166203339,-1.80555542415692,-2.13257958684684,-2.09542824142618,-14.6846330866417,"1B"
"391","Matt Beaty","17710",-1.94159633359754,-1.42495198848088,-1.79263166203339,-1.92478473466736,-2.11902989465376,-2.15212907176507,-14.8384701146856,"RF"
"392","Albert Pujols","1177",-2.20270711559922,-1.0598364949468,-1.68943825168665,-2.01265577610503,-2.14939006945088,-2.16402442466751,-14.9438693034677,"1B"
"393","Matt Beaty","17710",-1.94159633359754,-1.42495198848088,-1.79263166203339,-1.92478473466736,-2.11902989465376,-2.15212907176507,-15.0209408562096,"1B"
"394","Christian Arroyo","16434",-2.20270711559922,-1.54665715299224,-2.10221189307361,-2.13582665022376,-2.36811629225931,-2.38959282473684,-15.0324818912479,"2B"
"395","Orlando Arcia","13185",-2.35937358480023,-1.54665715299224,-2.25700200859372,-2.27565159901177,-2.49025347095304,-2.53109158339715,-15.221965243591,"LF"
"396","Miguel Andújar","15878",-2.41159574120056,-1.54665715299224,-2.25700200859372,-2.30157671140855,-2.54562359162056,-2.57521099345235,-15.3996020431109,"LF"
"397","CJ Abrams","sa3010152",-2.30715142839989,-1.79006748201496,-2.30859871376709,-2.3440563324125,-2.48322535958186,-2.55317239819033,-16.0733383897014,"SS"
"398","Josh Jung","sa3011468",-2.77715083600292,-1.79006748201496,-2.56658223963394,-2.58461670207002,-2.96335300397507,-2.96729322439032,-17.4649431767823,"3B"
"399","Drew Waters","sa3004378",-2.88159514880359,-1.91177264652632,-2.77296906032742,-2.74145288146936,-3.10872727161674,-3.11648649260331,-18.2949393451896,"LF"
"400","Royce Lewis","sa3004259",-2.82937299240325,-1.91177264652632,-2.66977564998068,-2.69346016150505,-3.04455618265558,-3.05289332380365,-18.4888976322093,"SS"
"401","Jeter Downs","sa3004615",-2.88159514880359,-1.91177264652632,-2.72137235515405,-2.74908746958445,-3.12648749900067,-3.11404831467921,-18.7914301090831,"SS"
