playerid,Name,Player Rater,ADP,R,HR,RBI,RC,AVG,OPS,IP,K/9,W,ERA,WHIP,SVHD,Year
16403,Francisco Mejia,0.457749232460146,402,0.00037930354267282,0.0289842934120606,0.0401727492349445,0.10370372149178,0.248948483514975,0.0355606812637128,,,,,,,2020
12649,Alex Dickerson,0.45733826014677,,-0.193824110305811,-0.240833128896576,-0.153869209333844,-0.138396604365368,0.752086471250503,0.432174841797866,,,,,,,2020
1177,Albert Pujols,0.354299638069078,297,0.0974810104669148,0.298801715720697,0.719319604225704,0.128455098280945,-0.379974001154435,-0.509783789470748,,,,,,,2020
4922,Ender Inciarte,0.351080127680399,,0.388786131239641,-0.510650551205213,-0.0568482300494497,0.177784935032394,0.626301974316621,-0.274294131653594,,,,,,,2020
17714,Christin Stewart,0.339328844116929,,0.00037930354267282,0.298801715720697,0.234214707803733,0.209414383196419,-0.46383033244369,0.0603490662970974,,,,,,,2020
10231,Jose Iglesias,0.332038283774066,,0.291684424315399,-0.510650551205213,0.137193728519339,0.211593594242455,0.835942802539757,-0.633725714637671,,,,,,,2020
18030,Harrison Bader,0.329722455609872,,0.485887838163883,0.298801715720697,0.137193728519339,0.11536921961467,-0.631542995022199,-0.0759870513865178,,,,,,,2020
19508,Kyle Lewis,0.29803043058641,332,0.194582717391157,0.568619138029334,0.428256666372521,0.3317550245756,-0.715399326311454,-0.509783789470748,,,,,,,2020
18839,Josh Naylor,0.285481605606062,,-0.0967224033815691,-0.240833128896576,-0.0568482300494497,0.0322594766369744,0.500517477382739,0.147108413913943,,,,,,,2020
13757,Chris Taylor,0.276901851783721,320,0.194582717391157,-0.240833128896576,-0.0568482300494497,0.0353629377433994,0.123163986581093,0.221473569014097,,,,,,,2020
15585,Mike Ford,0.271346808297674,455,-0.388027524154295,0.0289842934120606,-0.347911167902632,-0.334925936721605,0.248948483514975,1.06427866014917,,,,,,,2020
7007,Yadier Molina,0.258844393495965,207,0.00037930354267282,-0.240833128896576,0.331235687088127,0.0533869186828271,0.500517477382739,-0.385841864303825,,,,,,,2020
7739,Travis d'Arnaud,0.246403382771967,260,-0.0967224033815691,0.0289842934120606,0.234214707803733,-0.0416153053569866,0.123163986581093,-0.00162189628636403,,,,,,,2020
5209,Alex Gordon,0.221893339443886,,0.291684424315399,-0.240833128896576,0.331235687088127,0.215874539076858,-0.00262051035278921,-0.373447671787133,,,,,,,2020
12180,Jorge Alfaro,0.0932251608772467,354,-0.0967224033815691,0.298801715720697,0.234214707803733,0.0968128572247278,-0.128405007286671,-0.311476709203671,,,,,,,2020
15487,Victor Reyes,0.0866362916281752,,0.194582717391157,-0.510650551205213,-0.0568482300494497,0.0418884067112749,0.877870968184385,-0.460207019403979,,,,,,,2020
10472,Enrique Hernandez,0.072522083011547,321,0.194582717391157,0.0289842934120606,0.137193728519339,0.0142464979350856,-0.338045835509808,0.0355606812637128,,,,,,,2020
19352,Sean Murphy,0.0283863026029008,307,0.00037930354267282,0.0289842934120606,0.0401727492349445,-0.0398106532752152,-0.0864768416420439,0.085137451330482,,,,,,,2020
14950,Johan Camargo,-0.0090604337806677,,-0.193824110305811,-0.240833128896576,-0.0568482300494497,-0.145138058886679,0.542445643027366,0.085137451330482,,,,,,,2020
5343,Brandon Crawford,-0.025217674958666,396,0.388786131239641,-0.240833128896576,0.428256666372521,0.375089794567777,-0.379974001154435,-0.596543137087594,,,,,,,2020
7802,Miguel Rojas,-0.0391016380159787,,0.0974810104669148,-0.510650551205213,0.0401727492349445,0.136423653679839,0.79401463689513,-0.596543137087594,,,,,,,2020
19260,Jake Fraley,-0.0602718263047446,,0.194582717391157,0.0289842934120606,0.331235687088127,0.0792792024896078,-0.29611766986518,-0.398236056820517,,,,,,,2020
19566,Nate Lowe,-0.111058558727711,,-0.485129231078537,-0.240833128896576,-0.347911167902632,-0.35119430172044,0.584373808671993,0.729635462198481,,,,,,,2020
16542,Shed Long,-0.113693986377745,,0.388786131239641,0.0289842934120606,0.0401727492349445,0.201827309616011,-0.338045835509808,-0.435418634370594,,,,,,,2020
11038,Kevin Kiermaier,-0.134268097974486,458,0.485887838163883,0.0289842934120606,0.234214707803733,0.102653377076967,-0.46383033244369,-0.52217798198744,,,,,,,2020
13621,Jeimer Candelario,-0.140321529473209,,0.291684424315399,0.0289842934120606,0.137193728519339,0.28470733768936,-0.757327491956081,-0.125563821453287,,,,,,,2020
19878,Adam Haseley,-0.186686199351819,,0.00037930354267282,-0.240833128896576,-0.153869209333844,-0.108248874337654,0.416661146093484,-0.100775436419902,,,,,,,2020
17922,Isan Diaz,-0.244623872781504,,0.388786131239641,0.298801715720697,0.331235687088127,0.238093087853382,-0.966968320179218,-0.534572174504133,,,,,,,2020
16535,Danny Jansen,-0.271168070204347,344,-0.0967224033815691,0.0289842934120606,0.0401727492349445,-0.0402710953572255,-0.338045835509808,0.134714221397251,,,,,,,2020
3142,Robinson Chirinos,-0.275824823137832,,0.0974810104669148,0.298801715720697,0.137193728519339,0.00581304032594033,-0.92504015453459,0.109925836363867,,,,,,,2020
13593,Jose Peraza,-0.447235480631605,,0.00037930354267282,-0.510650551205213,-0.250890188618238,-0.170454543809245,0.919799133829012,-0.435418634370594,,,,,,,2020
14388,Ronald Guzman,-0.491360365632824,,0.00037930354267282,0.0289842934120606,0.0401727492349445,-0.00868513547560182,-0.46383033244369,-0.0883812439032101,,,,,,,2020
17710,Matt Beaty,-0.51363631382084,,-0.485129231078537,-0.510650551205213,-0.347911167902632,-0.43041440354994,0.877870968184385,0.382598071731097,,,,,,,2020
17907,Brendan Rodgers,-0.543370261248612,,-0.388027524154295,-0.510650551205213,-0.347911167902632,-0.329409004506942,0.835942802539757,0.196685183980713,,,,,,,2020
12937,Jose Osuna,-0.613266519845781,,-0.290925817230053,-0.240833128896576,-0.250890188618238,-0.32767039443033,0.374732980448857,0.122320028880559,,,,,,,2020
13359,Tyler Naquin,-0.739035227754545,436,-0.388027524154295,-0.510650551205213,-0.347911167902632,-0.413526238362644,0.835942802539757,0.085137451330482,,,,,,,2020
16442,Ryan O'Hearn,-0.773475949943546,,-0.193824110305811,0.298801715720697,0.137193728519339,0.0149138951712727,-0.966968320179218,-0.0635928588698255,,,,,,,2020
17982,Ty France,-0.777373166862397,452,-0.485129231078537,-0.240833128896576,-0.347911167902632,-0.465576279259156,0.416661146093484,0.34541549418102,,,,,,,2020
15653,Dominic Smith,-0.780866816504486,,-0.0967224033815691,0.0289842934120606,-0.153869209333844,-0.21668874907737,-0.254189504220553,-0.0883812439032101,,,,,,,2020
19339,Nicky Lopez,-0.787942807101056,,0.194582717391157,-0.780467973513849,-0.250890188618238,0.118227340544385,0.626301974316621,-0.695696677221132,,,,,,,2020
16211,Kevin Cron,-0.790023816038584,,-0.485129231078537,0.0289842934120606,-0.250890188618238,-0.476420888209502,-0.212261338575926,0.605693537031558,,,,,,,2020
14818,JaCoby Jones,-0.796157339914292,,0.388786131239641,0.0289842934120606,-0.0568482300494497,0.0480607843268246,-0.757327491956081,-0.447812826887287,,,,,,,2020
15482,Aristides Aquino,-0.830865839674044,278,-0.290925817230053,0.298801715720697,-0.153869209333844,-0.378702231050831,-0.589614829377572,0.283444531597559,,,,,,,2020
21479,Nico Hoerner,-0.867918374834371,,0.00037930354267282,-0.780467973513849,-0.250890188618238,-0.195535518769493,0.79401463689513,-0.435418634370594,,,,,,,2020
5223,Cameron Maybin,-0.884762988667851,,0.00037930354267282,-0.510650551205213,-0.444932147187026,-0.159746400435652,0.207020317870347,0.0231664887470206,,,,,,,2020
14387,Harold Ramirez,-0.893756388293268,,-0.388027524154295,-0.510650551205213,-0.347911167902632,-0.320363548567521,0.835942802539757,-0.162746399003364,,,,,,,2020
sa3007284,Alec Bohm,-0.906394656030018,,-0.582230938002779,-0.510650551205213,-0.541953126471421,-0.48351275475995,0.668230139961248,0.543722574448097,,,,,,,2020
14712,Manuel Margot,-0.992085198472881,,0.0974810104669148,-0.240833128896576,-0.250890188618238,-0.192240736157125,-0.0445486759974165,-0.36105347927044,,,,,,,2020
sa3004837,Jo Adell,-0.999401863206102,306,-0.0967224033815691,-0.240833128896576,-0.153869209333844,-0.246359688432013,-0.0864768416420439,-0.175140591520056,,,,,,,2020
7927,Eric Sogard,-1.03279686875731,,-0.0967224033815691,-0.510650551205213,-0.444932147187026,-0.135252973940079,0.416661146093484,-0.261899939136902,,,,,,,2020
19734,Josh Rojas,-1.06801589664093,,-0.485129231078537,-0.510650551205213,-0.541953126471421,-0.391513168293805,0.416661146093484,0.444569034314558,,,,,,,2020
15491,J.P. Crawford,-1.1136035526318,,0.388786131239641,-0.240833128896576,0.234214707803733,0.224119109110659,-0.92504015453459,-0.794850217354671,,,,,,,2020
12858,Brian Goodwin,-1.13998343570234,,-0.0967224033815691,0.0289842934120606,-0.250890188618238,-0.207172598184234,-0.46383033244369,-0.150352206486672,,,,,,,2020
13608,Mallex Smith,-1.14679892551494,201,0.680091252012367,-0.780467973513849,-0.153869209333844,0.167038347645341,-0.128405007286671,-0.931186335038286,,,,,,,2020
14968,Victor Caratini,-1.14932972185755,444,-0.388027524154295,-0.510650551205213,-0.347911167902632,-0.313034140307975,0.374732980448857,0.0355606812637128,,,,,,,2020
15608,Willians Astudillo,-1.15704804021918,,-0.679332644927021,-0.780467973513849,-0.638974105755815,-0.695035402178997,1.46486528720917,0.171896798947328,,,,,,,2020
14567,Franchy Cordero,-1.16878126615795,,0.00037930354267282,0.0289842934120606,-0.0568482300494497,-0.173488543803976,-0.631542995022199,-0.336265094237056,,,,,,,2020
15447,Ryon Healy,-1.22341979941943,,-0.582230938002779,-0.240833128896576,-0.347911167902632,-0.525769633474107,0.16509215222572,0.308232916630943,,,,,,,2020
14109,Albert Almora Jr.,-1.31475024315209,353,-0.0967224033815691,-0.510650551205213,-0.250890188618238,-0.205142970180397,0.332804814804229,-0.584148944570902,,,,,,,2020
17766,D.J. Stewart,-1.35517925427737,,-0.193824110305811,-0.240833128896576,-0.153869209333844,-0.259272411366459,-0.505758498088317,-0.00162189628636403,,,,,,,2020
5667,Steven Souza Jr.,-1.38244035699792,,-0.290925817230053,-0.240833128896576,-0.153869209333844,-0.279094171107202,-0.589614829377572,0.171896798947328,,,,,,,2020
8252,Hunter Pence,-1.40655244770041,,-0.388027524154295,-0.240833128896576,-0.250890188618238,-0.400459845992187,0.123163986581093,-0.24950574662021,,,,,,,2020
14477,Jake Cave,-1.46661583985051,418,-0.582230938002779,-0.510650551205213,-0.638974105755815,-0.571202040261359,0.416661146093484,0.419780649281174,,,,,,,2020
2900,Roberto Perez,-1.47934012497152,357,-0.0967224033815691,0.298801715720697,0.234214707803733,-0.0367401596293878,-1.34432181098086,-0.534572174504133,,,,,,,2020
5491,Austin Romine,-1.50758488727524,,-0.388027524154295,-0.240833128896576,-0.153869209333844,-0.375417799550945,0.123163986581093,-0.472601211920671,,,,,,,2020
5913,Leury Garcia,-1.56849127011495,,0.00037930354267282,-0.780467973513849,-0.444932147187026,-0.274075750052235,0.626301974316621,-0.695696677221132,,,,,,,2020
15983,Clint Frazier,-1.57569300890931,,-0.485129231078537,-0.240833128896576,-0.444932147187026,-0.497867063474597,-0.128405007286671,0.221473569014097,,,,,,,2020
14103,Rio Ruiz,-1.58356720262372,,-0.193824110305811,-0.240833128896576,-0.0568482300494497,-0.101307830846201,-0.505758498088317,-0.484995404437363,,,,,,,2020
12037,Jon Berti,-1.58990572986816,276,0.194582717391157,-0.510650551205213,-0.444932147187026,-0.195462540204206,-0.0864768416420439,-0.546966367020825,,,,,,,2020
5000,Stephen Vogt,-1.59277440712694,,-0.582230938002779,-0.240833128896576,-0.347911167902632,-0.408065589496695,-0.0864768416420439,0.0727432588137897,,,,,,,2020
15937,Aledmys Diaz,-1.6124381900096,,-0.485129231078537,-0.510650551205213,-0.444932147187026,-0.510557783478833,0.290876649159602,0.0479548737804051,,,,,,,2020
9627,Yan Gomes,-1.61507038870296,,-0.290925817230053,0.0289842934120606,-0.0568482300494497,-0.291289968026182,-0.631542995022199,-0.373447671787133,,,,,,,2020
9776,Jason Kipnis,-1.65227266931689,,-0.290925817230053,-0.240833128896576,-0.250890188618238,-0.27442334801986,-0.29611766986518,-0.299082516686979,,,,,,,2020
13499,Tom Murphy,-1.66940834417538,,-0.290925817230053,0.298801715720697,0.0401727492349445,-0.189285540417275,-1.0927528171131,-0.435418634370594,,,,,,,2020
14593,David Bote,-1.72590016344094,447,-0.290925817230053,-0.510650551205213,-0.250890188618238,-0.306074473230287,-0.254189504220553,-0.113169628936595,,,,,,,2020
13329,Jake Lamb,-1.72678259544056,,-0.0967224033815691,-0.240833128896576,0.0401727492349445,-0.215828761925525,-1.05082465146847,-0.162746399003364,,,,,,,2020
10200,Tucker Barnhart,-1.82916304546889,,-0.290925817230053,-0.510650551205213,-0.153869209333844,-0.0506762277526061,-0.338045835509808,-0.484995404437363,,,,,,,2020
15170,Josh VanMeter,-1.84886292514962,,-0.582230938002779,-0.510650551205213,-0.638974105755815,-0.511221655847771,0.123163986581093,0.271050339080866,,,,,,,2020
15194,Jake Bauers,-1.87927665047653,,-0.290925817230053,-0.240833128896576,-0.347911167902632,-0.371187233233252,-0.589614829377572,-0.0388044738364409,,,,,,,2020
13723,Jacob Stallings,-1.89708407673156,,-0.290925817230053,-0.510650551205213,-0.347911167902632,-0.333285336143025,0.207020317870347,-0.621331522120979,,,,,,,2020
8722,Jason Castro,-2.00736374699209,,0.00037930354267282,0.0289842934120606,-0.0568482300494497,-0.142913294057001,-1.30239364533624,-0.534572174504133,,,,,,,2020
8203,Dee Gordon,-2.09117369904975,377,-0.193824110305811,-1.05028539582249,-0.541953126471421,-0.248892683268533,0.961727299473639,-1.01794568265513,,,,,,,2020
11875,Ronny Rodriguez,-2.12091105707316,483,-0.776434351851263,-0.240833128896576,-0.638974105755815,-0.661637160525024,-0.0864768416420439,0.283444531597559,,,,,,,2020
13853,Joey Wendle,-2.16498478925757,,-0.193824110305811,-0.780467973513849,-0.444932147187026,-0.415305685289506,0.290876649159602,-0.621331522120979,,,,,,,2020
18288,Austin Dean,-2.17299148235278,,-0.679332644927021,-0.780467973513849,-0.638974105755815,-0.698896836186351,0.626301974316621,-0.00162189628636403,,,,,,,2020
15191,Chad Pinder,-2.19115476520779,,-0.582230938002779,-0.240833128896576,-0.444932147187026,-0.548150813542117,-0.212261338575926,-0.162746399003364,,,,,,,2020
15694,Chance Sisco,-2.20448783666711,,-0.388027524154295,-0.240833128896576,-0.444932147187026,-0.465093155665128,-0.589614829377572,-0.0759870513865178,,,,,,,2020
sa874730,Ke'Bryan Hayes,-2.26888660191569,,-0.388027524154295,-0.780467973513849,-0.444932147187026,-0.385132474915645,0.16509215222572,-0.435418634370594,,,,,,,2020
14274,Mitch Haniger,-2.32371395363014,,-0.776434351851263,-0.510650551205213,-0.833016064324603,-0.727575269733121,-0.0445486759974165,0.568510959481481,,,,,,,2020
12775,Brad ler,-2.35742527767801,,-0.485129231078537,-0.240833128896576,-0.444932147187026,-0.477158152340195,-0.757327491956081,0.0479548737804051,,,,,,,2020
12859,James McCann,-2.40580886081479,,-0.582230938002779,-0.240833128896576,-0.444932147187026,-0.505429882626175,-0.29611766986518,-0.336265094237056,,,,,,,2020
13473,Dwight Smith Jr.,-2.4153163335523,431,-0.582230938002779,-0.510650551205213,-0.444932147187026,-0.511986135767097,-0.128405007286671,-0.237111554103518,,,,,,,2020
14713,Dawel Lugo,-2.428742467644,,-0.485129231078537,-0.780467973513849,-0.444932147187026,-0.50773670718191,0.584373808671993,-0.794850217354671,,,,,,,2020
9345,Brock Holt,-2.47337588360023,453,-0.485129231078537,-0.780467973513849,-0.638974105755815,-0.528161716269128,0.332804814804229,-0.373447671787133,,,,,,,2020
12160,Ben Gamel,-2.5558375214386,,-0.388027524154295,-0.780467973513849,-0.735995085040209,-0.534496354880231,0.207020317870347,-0.323870901720364,,,,,,,2020
15958,Travis Demeritte,-2.59507095542805,,-0.388027524154295,-0.240833128896576,-0.444932147187026,-0.405800200291223,-0.841183823245336,-0.274294131653594,,,,,,,2020
9134,Tyler Flowers,-2.61634172947441,,-0.388027524154295,-0.240833128896576,-0.347911167902632,-0.449726798521827,-0.841183823245336,-0.348659286753748,,,,,,,2020
16524,Ryan McBroom,-2.62750744529681,,-0.679332644927021,-0.780467973513849,-0.638974105755815,-0.661608559350916,0.332804814804229,-0.199928976553441,,,,,,,2020
3353,Matt Joyce,-2.67650356473375,,-0.485129231078537,-0.510650551205213,-0.541953126471421,-0.435986197664412,-0.589614829377572,-0.113169628936595,,,,,,,2020
5254,Robbie Grossman,-2.71861019296451,,-0.388027524154295,-0.780467973513849,-0.541953126471421,-0.429040718323394,-0.0445486759974165,-0.534572174504133,,,,,,,2020
10950,Adam Duvall,-2.76607475154814,,-0.679332644927021,-0.240833128896576,-0.444932147187026,-0.664973255561496,-0.883111988889963,0.147108413913943,,,,,,,2020
14738,Phillip Ervin,-2.77166397565131,,-0.582230938002779,-0.510650551205213,-0.638974105755815,-0.652406450591523,-0.212261338575926,-0.175140591520056,,,,,,,2020
11615,Brandon Drury,-2.78637960542826,,-0.388027524154295,-0.240833128896576,-0.250890188618238,-0.362099658870541,-0.799255657600708,-0.745273447287901,,,,,,,2020
10816,Jedd Gyorko,-2.87232168685445,,-0.679332644927021,-0.510650551205213,-0.541953126471421,-0.602410552187542,-0.338045835509808,-0.199928976553441,,,,,,,2020
15941,Austin Nola,-2.88756786303024,,-0.485129231078537,-0.510650551205213,-0.444932147187026,-0.445550410284045,-0.379974001154435,-0.621331522120979,,,,,,,2020
14523,Pedro Severino,-2.95038684569338,,-0.582230938002779,-0.240833128896576,-0.347911167902632,-0.452171938648065,-0.631542995022199,-0.695696677221132,,,,,,,2020
16192,Derek Fisher,-3.00463598026208,,-0.290925817230053,-0.240833128896576,-0.444932147187026,-0.473142478664386,-1.21853731404698,-0.336265094237056,,,,,,,2020
15674,Reese McGuire,-3.02308702290336,433,-0.582230938002779,-0.510650551205213,-0.541953126471421,-0.548071386665533,-0.379974001154435,-0.460207019403979,,,,,,,2020
4418,Jed Lowrie,-3.0939419533188,,-0.679332644927021,-0.780467973513849,-0.638974105755815,-0.558188528959362,-0.212261338575926,-0.224717361586825,,,,,,,2020
11470,Tony Wolters,-3.1146922088025,,-0.388027524154295,-1.05028539582249,-0.347911167902632,-0.375678923153807,-0.170333172931299,-0.782456024837978,,,,,,,2020
13265,Mike Zunino,-3.12863257950047,,-0.193824110305811,0.298801715720697,0.0401727492349445,-0.332169725911663,-1.97324429565027,-0.968368912588363,,,,,,,2020
19552,Jaylin Davis,-3.14548461678954,,-0.776434351851263,-0.510650551205213,-0.735995085040209,-0.775088292474541,-0.29611766986518,-0.0511986663531332,,,,,,,2020
2829,Manny Pina,-3.20997939373957,456,-0.679332644927021,-0.510650551205213,-0.541953126471421,-0.61307366554412,-0.379974001154435,-0.484995404437363,,,,,,,2020
4022,Melky Cabrera,-3.25297099574725,,-0.873536058775505,-1.05028539582249,-0.735995085040209,-0.817256912716927,0.919799133829012,-0.695696677221132,,,,,,,2020
18083,Austin Allen,-3.26005221759555,,-0.776434351851263,-0.510650551205213,-0.638974105755815,-0.738793022231095,-0.29611766986518,-0.299082516686979,,,,,,,2020
13185,Orlando Arcia,-3.26314047497185,,-0.485129231078537,-0.510650551205213,-0.444932147187026,-0.516013797402903,-0.338045835509808,-0.968368912588363,,,,,,,2020
12510,Curt Casali,-3.3525627272692,,-0.776434351851263,-0.510650551205213,-0.638974105755815,-0.722658815582109,-0.379974001154435,-0.323870901720364,,,,,,,2020
5409,Pablo Sandoval,-3.40108340843464,364,-0.873536058775505,-0.510650551205213,-0.735995085040209,-0.811486023795434,-0.170333172931299,-0.299082516686979,,,,,,,2020
14894,Tony Kemp,-3.51685589565602,,-0.582230938002779,-0.780467973513849,-0.638974105755815,-0.669195825169976,-0.212261338575926,-0.633725714637671,,,,,,,2020
15519,Franklin Barreto,-3.54888972835052,,-0.582230938002779,-0.510650551205213,-0.638974105755815,-0.770115300932757,-0.673471160666826,-0.373447671787133,,,,,,,2020
15794,Yonathan Daza,-3.55227688585176,,-1.35904459339671,-1.32010281813112,-1.31812096074657,-1.27166347013488,1.84221877801081,-0.125563821453287,,,,,,,2020
15214,Brandon Dixon,-3.58703219727589,489,-0.873536058775505,-0.510650551205213,-0.735995085040209,-0.783048396318994,-0.421902166799062,-0.261899939136902,,,,,,,2020
11680,Elias Diaz,-3.64645628206348,,-0.970637765699747,-1.05028539582249,-0.930037043608997,-0.891125004972819,0.668230139961248,-0.472601211920671,,,,,,,2020
9810,Brian Dozier,-3.70144787817279,,-0.776434351851263,-0.510650551205213,-0.833016064324603,-0.792863549421332,-0.799255657600708,0.0107722962303283,,,,,,,2020
8623,Donovan Solano,-3.71419324197132,,-0.970637765699747,-1.05028539582249,-0.930037043608997,-0.834920039713738,0.668230139961248,-0.596543137087594,,,,,,,2020
7539,Neil Walker,-3.79262170953817,358,-0.776434351851263,-0.780467973513849,-0.735995085040209,-0.746302626191278,-0.379974001154435,-0.373447671787133,,,,,,,2020
11936,Joe Panik,-3.79918671199436,437,-0.873536058775505,-1.05028539582249,-0.930037043608997,-0.807374388437889,0.458589311738111,-0.596543137087594,,,,,,,2020
19683,Michael Brosseau,-3.79994072415036,,-0.970637765699747,-0.780467973513849,-1.02705802289339,-0.982194549621107,0.123163986581093,-0.162746399003364,,,,,,,2020
16939,Lane Thomas,-3.80632202187179,,-0.776434351851263,-0.780467973513849,-0.735995085040209,-0.820131329341408,-0.505758498088317,-0.187534784036748,,,,,,,2020
6547,Jordy Mercer,-3.84892449098135,493,-0.970637765699747,-0.780467973513849,-0.930037043608997,-0.813598894724629,0.0812358209364654,-0.435418634370594,,,,,,,2020
6887,Martin Maldonado,-3.88658712405262,,-0.193824110305811,-0.240833128896576,-0.347911167902632,-0.484376196788663,-1.42817814227012,-1.19146437788882,,,,,,,2020
17620,Myles Straw,-3.90630980066145,,-0.582230938002779,-1.32010281813112,-0.930037043608997,-0.779606260946617,0.500517477382739,-0.794850217354671,,,,,,,2020
4866,Jarrod Dyson,-3.91452470681566,,0.00037930354267282,-0.780467973513849,-0.638974105755815,-0.425631152404431,-0.841183823245336,-1.2286469554389,,,,,,,2020
11339,Jake Marisnick,-3.92299790511991,,-0.290925817230053,-0.240833128896576,-0.541953126471421,-0.714859392280871,-1.30239364533624,-0.832032794904748,,,,,,,2020
8418,Ehire Adrianza,-3.93194189898321,488,-0.873536058775505,-1.05028539582249,-0.930037043608997,-0.896358838015144,0.290876649159602,-0.472601211920671,,,,,,,2020
17338,Willi Castro,-3.97242380395051,,-0.776434351851263,-1.05028539582249,-0.833016064324603,-0.841151413212612,0.248948483514975,-0.720485062254517,,,,,,,2020
9205,Logan Morrison,-3.98484514265552,,-0.970637765699747,-0.510650551205213,-0.930037043608997,-0.949063939815769,-0.883111988889963,0.258656146564174,,,,,,,2020
10339,Scooter Gennett,-4.06437196937058,,-1.16484117954823,-1.05028539582249,-1.12407900217779,-1.11725982836276,0.542445643027366,-0.150352206486672,,,,,,,2020
19318,Matt Thaiss,-4.09215505819123,,-0.970637765699747,-0.780467973513849,-0.930037043608997,-0.89308026024422,-0.379974001154435,-0.137958013969979,,,,,,,2020
13836,Matt Duffy,-4.12918224968032,468,-1.16484117954823,-1.05028539582249,-1.12407900217779,-1.09134730016743,0.835942802539757,-0.534572174504133,,,,,,,2020
13546,Roman Quinn,-4.13519100254357,,-0.679332644927021,-0.780467973513849,-0.833016064324603,-0.766703641402526,-0.379974001154435,-0.695696677221132,,,,,,,2020
13324,Ildemaro Vargas,-4.14602774711973,,-1.16484117954823,-1.05028539582249,-1.12407900217779,-1.08815000066801,0.877870968184385,-0.596543137087594,,,,,,,2020
16512,Isiah Kiner-Falefa,-4.15503718474937,345,-0.679332644927021,-1.05028539582249,-0.833016064324603,-0.688130207412118,0.0393076552918381,-0.943580527554978,,,,,,,2020
11602,Yolmer Sanchez,-4.18158679353908,,-0.679332644927021,-1.05028539582249,-0.833016064324603,-0.633726501240162,-0.128405007286671,-0.856821179938132,,,,,,,2020
19858,Luis Rengifo,-4.20865384096137,,-0.776434351851263,-0.780467973513849,-0.930037043608997,-0.873884847006702,-0.338045835509808,-0.509783789470748,,,,,,,2020
19290,Randy Arozarena,-4.23145542806963,,-1.26194288647247,-1.05028539582249,-1.31812096074657,-1.23159229571354,0.458589311738111,0.171896798947328,,,,,,,2020
18721,Guillermo Heredia,-4.24741411332027,,-0.582230938002779,-0.780467973513849,-0.735995085040209,-0.640313144864266,-0.589614829377572,-0.918792142521594,,,,,,,2020
5275,Francisco Cervelli,-4.2522008900154,,-0.776434351851263,-0.780467973513849,-0.735995085040209,-0.726471759405734,-0.673471160666826,-0.559360559537517,,,,,,,2020
2530,Yonder Alonso,-4.29160392765207,,-1.16484117954823,-0.780467973513849,-1.12407900217779,-1.09509188516676,-0.212261338575926,0.085137451330482,,,,,,,2020
5631,Matt Kemp,-4.34505156322844,,-1.16484117954823,-0.780467973513849,-1.02705802289339,-1.11290952587783,0.0393076552918381,-0.299082516686979,,,,,,,2020
11489,Michael A. Taylor,-4.35945679964762,,-0.679332644927021,-0.780467973513849,-0.735995085040209,-0.814536055217418,-0.715399326311454,-0.633725714637671,,,,,,,2020
9272,Chris Davis,-4.36589390324513,398,-0.388027524154295,0.298801715720697,-0.0568482300494497,-0.381357524581354,-2.56023861467506,-1.27822372550567,,,,,,,2020
sa3007786,Joey Bart,-4.36626467770658,360,-1.26194288647247,-1.05028539582249,-1.22109998146218,-1.09924535355625,0.416661146093484,-0.150352206486672,,,,,,,2020
14106,Addison Russell,-4.41135926043054,,-0.873536058775505,-0.780467973513849,-0.930037043608997,-0.87084384322899,-0.421902166799062,-0.534572174504133,,,,,,,2020
14691,Harold Castro,-4.45835325078853,,-0.970637765699747,-1.05028539582249,-0.930037043608997,-0.870768503312527,0.542445643027366,-1.17907018537213,,,,,,,2020
15124,Tim Locastro,-4.4591921889657,,-0.776434351851263,-1.05028539582249,-1.02705802289339,-0.919491423341324,-0.00262051035278921,-0.68330248470444,,,,,,,2020
14735,Brett Phillips,-4.48419206190664,,-0.485129231078537,-0.510650551205213,-0.638974105755815,-0.678889600636645,-1.51203447355937,-0.658514099671055,,,,,,,2020
11476,Odubel Herrera,-4.48723505409563,,-1.26194288647247,-1.05028539582249,-1.22109998146218,-1.1221226343724,0.207020317870347,-0.0388044738364409,,,,,,,2020
16153,Austin Slater,-4.49691527580137,,-1.06773947262399,-1.05028539582249,-1.02705802289339,-0.946230229193639,-0.0445486759974165,-0.36105347927044,,,,,,,2020
16357,Pablo Reyes,-4.50781462792594,,-1.06773947262399,-1.05028539582249,-1.02705802289339,-1.0103914949189,0.207020317870347,-0.559360559537517,,,,,,,2020
sa857701,Bobby Dalbec,-4.5526594460349,,-1.06773947262399,-0.780467973513849,-0.930037043608997,-0.978282990495543,-0.757327491956081,-0.0388044738364409,,,,,,,2020
15654,Billy McKinney,-4.56709214166178,,-0.970637765699747,-0.780467973513849,-0.930037043608997,-0.941087082846353,-0.757327491956081,-0.187534784036748,,,,,,,2020
4298,Matt Wieters,-4.58282092047279,,-0.970637765699747,-0.510650551205213,-0.735995085040209,-0.848699814999982,-0.883111988889963,-0.633725714637671,,,,,,,2020
sa920275,Isaac Paredes,-4.62559085061389,,-1.35904459339671,-1.05028539582249,-1.31812096074657,-1.23881399535509,0.416661146093484,-0.0759870513865178,,,,,,,2020
9393,Matt Adams,-4.64373749903569,,-1.06773947262399,-0.510650551205213,-0.930037043608997,-0.988455931803661,-1.00889648582385,-0.137958013969979,,,,,,,2020
