Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Mickey Gasper","MIN",17.0443,30.4849,26.6976,6.41244,4.32228,1.43667,0.0675371,0.585948,3.33813,2.91942,2.99557,0.0287803,6.21318,0.613349,0.155723,0.0226325,0.786908,0.145939,0.0452175,0.240188,0.0982642,0.203812,0.482131,0.328977,0.364903,0.309127,0.69388,0.124715,3.13021,0.290537,0.0130377,-0.0514949,3.54025,-0.0258065,101.913,-0.0384572,0,0.028271973133087158,-0.5600541234016418,0.0500326,999,1.41039,0.223576,1.95101,1.41039,-0.223576,2.39865,30.9,1.817647058,30.9,1.817647058,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Michael Stefanic","TOR",13.6368,41.0961,36.8308,8.95539,7.33495,1.45856,0.0396327,0.122248,3.67712,2.966,3.21454,0.0691184,5.69506,0.686517,0.131651,0.232597,1.08447,0.151573,0.1071,0.24315,0.0782201,0.138579,0.564444,0.31462,0.294861,0.276327,0.609481,0.0517114,2.44705,0.283612,0.0258011,-0.101195,3.68764,-1.1197,79.5129,-0.0753944,0,-1.038748100399971,0.15099963545799255,0.0498016,999,1.012,0.688536,1.94326,1.012,-0.688536,2.40898,28.3,2.021428571,28.3,2.021428571,,,,,,,,,,,,,,,,,,,"Michael Stefanic","25353",683021
"Max Acosta","MIA",9.06819,33.1197,30.9905,7.65264,5.50187,1.55975,0.0550439,0.535975,3.42711,3.13298,1.81067,0.0260082,6.18827,0.142862,0.0998745,0.0758581,0.525654,1.25281,0.35238,0.246935,0.0546704,0.186846,0.292596,0.29071,0.352702,0.282468,0.643412,0.105767,4.88337,0.292073,-0.0359764,0.0492102,3.13559,-0.738685,77.1649,0.0132338,0.0490737,-0.8911458412185311,0.2689814306795597,0.0496513,999,1.52998,-0.0905756,1.9724,1.52998,0.0905756,2.37013,36.9,4.1,36.9,4.1,,,,,,,,,,,,,,,,,,,"Max Acosta","sa3014711",691185
"Jorbit Vivas","NYY",6.27006,23.8743,21.0032,4.70338,3.35271,1.03079,0.0376292,0.282253,2.47358,2.12289,2.05526,0.0286709,4.0685,0.726291,0.0701023,0.0194636,0.380514,0.32881,0.093855,0.223936,0.0860865,0.170413,0.505163,0.313769,0.316913,0.285701,0.630682,0.0929765,3.93399,0.264381,0.0209442,-0.0204378,2.32242,-0.470355,83.2174,0.00050644,0.0432525,-0.4682843294576742,0.14001262933015823,0.0482493,999,2.11248,-0.0416138,1.97216,2.11248,0.0416138,2.37045,18.9,3.15,18.9,3.15,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","sa3005511",678391
"Joey Wiemer","KCR",42.4502,134.895,120.508,25.2774,16.5877,5.64804,0.301175,2.74052,14.0843,11.915,12.3209,0.0609492,38.941,1.17915,0.809471,0.0777324,1.58954,3.15052,0.990148,0.209758,0.0913369,0.288677,0.316399,0.28763,0.329849,0.275345,0.617479,0.120091,4.60736,0.283,0.0117182,-0.00789672,11.9978,-3.78198,76.0933,0.00382144,1.2849,-3.76932566286996,-0.2666447162628174,0.0473524,740.1699829101562,1.55015,-1.17473,1.50655,1.55015,1.17473,2.99127,106.5,2.535714285,106.5,2.535714285,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Myles Straw","TOR",36.4199,93.4232,84.8372,19.0451,14.5832,3.48444,0.790103,0.187289,9.58291,6.24919,7.16061,0.11997,17.3268,0.180516,0.839043,0.405742,1.18186,6.35926,0.78974,0.224489,0.0766471,0.185466,0.413269,0.283669,0.290811,0.256748,0.57448,0.0663213,7.32256,0.27666,-0.392308,0.779913,6.91083,-4.01763,65.7404,0.387605,0.0556412,-3.274600714445114,0.6176765933632851,0.0472378,999,1.47365,1.00669,1.8508,1.47365,-1.00669,2.53227,65.4,1.816666666,65.4,1.816666666,,,,,,,,,,,,,,,,,,,"Myles Straw","17620",664702
"Daz Cameron","BAL",29.05,91.2089,83.0445,18.3237,11.8839,3.74319,0.436555,2.26,10.4143,8.64056,6.52831,0.0752962,24.5253,0.897391,0.654561,0.0841771,1.24016,2.70728,0.640726,0.220649,0.0715753,0.268891,0.266187,0.282573,0.35788,0.281092,0.640453,0.137231,5.73861,0.282246,-0.0634227,0.130153,8.53416,-2.13528,84.1409,0.0667303,0,-1.5883560925722122,-1.0053894519805908,0.0461395,999,1.911,1.30129,1.69934,1.911,-1.30129,2.73422,75.1,2.589655172,75.1,2.589655172,,,,,,,,,,,,,,,,,,,"Daz Cameron","18353",663662
"Curt Casali","ATL",19.6784,66.547,58.2615,12.0858,8.59297,2.67207,0.0387681,0.782018,6.69212,5.90405,7.02785,0.0459419,15.6617,0.50735,0.188967,0.561348,1.0699,0.0735419,0.0560538,0.207441,0.105607,0.235347,0.448729,0.297353,0.294903,0.269486,0.592256,0.087462,1.9575,0.269095,-0.0619494,-0.134922,5.60495,-2.17959,69.8559,-0.196871,-0.715757,-2.595662444829941,0.8026401400566101,0.0436926,999,2.31779,0.924558,1.75709,2.31779,-0.924558,2.65722,51.3,2.565,51.3,2.565,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Corey Julks","CHW",33.8451,103.458,94.298,21.8542,14.8181,4.62671,0.228503,2.1809,11.1764,9.36938,7.74054,0.122614,25.0447,0.744459,0.619192,0.0556853,1.80482,3.32227,0.79995,0.231757,0.0748183,0.242076,0.30907,0.29341,0.355051,0.285521,0.648461,0.123294,5.05489,0.290632,-0.0437526,0.157518,10.049,-2.05329,83.0932,0.113766,0,-1.9327509105205536,-1.1404086351394653,0.0386132,999,2.27589,-0.375076,1.71099,2.27589,0.375076,2.71868,92.4,2.717647058,92.4,2.717647058,,,,,,,,,,,,,,,,,,,"Corey Julks","20311",667452
"Payton Eeles","MIN",11.1835,41.1446,36.7115,8.79414,6.2569,1.62792,0.178907,0.730417,4.76254,3.64399,3.26322,0.145361,7.94386,0.78724,0.276289,0.106351,0.811368,1.48748,0.357659,0.239548,0.0793112,0.193072,0.410786,0.312991,0.353326,0.294819,0.666318,0.113779,5.81319,0.284802,0.0597078,0.0724383,4.30437,-0.508643,91.8486,0.132146,-0.927057,-0.25160378217697144,-0.7758790254592896,0.0355371,999,1.90397,-0.851411,1.93315,1.90397,0.851411,2.42247,42.5,3.863636363,42.5,3.863636363,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"Omar Narváez","CHW",17.7966,58.5317,52.5574,10.9163,7.89635,2.23248,0.0489021,0.738553,5.09085,5.16884,5.14599,0.0675598,11.9898,0.278241,0.243665,0.306391,0.931308,0.0567305,0.0339441,0.207702,0.0879181,0.204843,0.429197,0.280643,0.294197,0.258855,0.57484,0.0864948,1.9563,0.253982,-0.033856,-0.107,4.42905,-2.41787,64.7496,-0.140856,-0.431332,-2.554894343018532,0.9418615996837616,0.0348191,999,1.3244,-0.319764,1.80781,1.3244,0.319764,2.58959,38.8,2.155555555,38.8,2.155555555,,,,,,,,,,,,,,,,,,,"Omar Narvaez","13338",553882
"Jorge Barrosa","ARI",14.5647,47.1104,42.2632,9.78238,7.58083,1.55394,0.0900789,0.55753,5.67982,4.92355,3.8043,0.0464952,9.20072,0.220767,0.119433,0.702733,0.59511,0.979221,0.254284,0.231463,0.0807529,0.195301,0.413479,0.297525,0.31207,0.273246,0.609595,0.0806065,4.91399,0.28276,-0.0196642,0.00162593,4.11046,-1.40042,71.9448,-0.0180383,0.123606,-1.598526231944561,0.3483703136444092,0.0329112,999,2.55124,0.128428,1.87225,2.55124,-0.128428,2.50367,43.1,2.873333333,43.1,2.873333333,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Scott Kingery","LAA",21.8432,83.5247,77.2783,15.912,10.7539,2.7609,0.18568,2.21155,8.86451,7.30428,5.34857,0.0176656,27.2135,0.257994,0.227671,0.412138,0.796981,2.29377,0.307849,0.205905,0.0640358,0.325813,0.196541,0.258908,0.332291,0.260337,0.591199,0.126386,5.28441,0.284945,-0.0916039,0.20509,6.41992,-3.35064,65.1454,0.113486,0.402787,-3.2175616398453712,0.7398722767829895,0.0316702,684.6099853515625,3.5396,0.615413,1.70738,3.5396,-0.615413,2.7235,58.9,2.677272727,58.9,2.677272727,,,,,,,,,,,,,,,,,,,"Scott Kingery","17975",664068
"Robbie Grossman",,51.901,195.058,167.152,36.8552,24.3577,7.85392,0.507409,4.13616,20.9695,18.335,24.0673,0.113345,47.525,1.85418,1.88834,0.0960236,3.14094,2.02861,0.478016,0.220489,0.123385,0.243645,0.506414,0.321994,0.347781,0.300006,0.669775,0.127292,3.9309,0.278746,-0.16708,-0.183807,21.2204,-1.59711,93.0579,-0.350887,-0.344278,-1.935220330953598,-4.284907013177872,0.0288012,999,1.56454,0.179267,1.24599,1.56454,-0.179267,3.33868,188.5,3.625,188.5,3.625,,,,,,,,,,,,,,,,,,,"Robbie Grossman","5254",543257
"Edward Olivares",,8.51645,25.6357,23.4007,5.84348,4.02125,1.08973,0.0922788,0.64022,2.88199,2.64658,1.60223,0.0163764,4.75084,0.35373,0.265223,0.0138554,0.444464,0.632029,0.196595,0.249714,0.0625,0.185321,0.337253,0.304406,0.386246,0.301463,0.690652,0.136532,4.92531,0.284722,0.00350994,-0.000261971,2.81899,-0.179833,89.9853,0.00324797,0,-0.3037574393674731,-0.2825809121131897,0.0276121,999,1.42935,8.97929,1.98234,1.42935,-8.97929,2.35688,30.8,3.422222222,30.8,3.422222222,,,,,,,,,,,,,,,,,,,"Edward Olivares","19698",658668
"Dustin Harris","TEX",10.3657,36.941,33.2603,7.4413,4.85645,1.65336,0.0630637,0.868427,4.12461,3.43639,3.06036,0.130708,9.57876,0.489196,0.100556,0.0305837,0.330004,1.29851,0.224822,0.223729,0.0828446,0.259299,0.319495,0.297771,0.355561,0.288405,0.653332,0.131832,5.34895,0.286854,-0.0407408,0.103337,3.67391,-0.647381,86.6783,0.0625958,0.00635949,-0.5004877895116806,-0.47353445971384645,0.0265863,999,1.19989,0.349768,1.92696,1.19989,-0.349768,2.43072,32.3,3.23,32.3,3.23,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Trey Lipscomb","WSN",24.7593,93.9498,87.5703,20.258,15.6339,3.56284,0.0885697,0.972616,8.7954,7.80112,5.17406,0.0216512,18.977,0.728793,0.270798,0.205818,1.9782,2.98344,0.844795,0.231334,0.0550727,0.201991,0.272649,0.279067,0.307362,0.261025,0.586429,0.0760283,4.66207,0.284062,-0.091999,0.0847344,7.27321,-3.71686,65.718,-0.00726461,0.578528,-3.858699313364923,0.960615873336792,0.0238094,750.5399780273438,1.55508,1.18863,1.77637,1.55508,-1.18863,2.63151,65.9,2.636,65.9,2.636,,,,,,,,,,,,,,,,,,,"Trey Lipscomb","31567",702358
"Jakob Marsee","MIA",17.5995,66.9106,58.344,12.056,8.38642,2.60552,0.134021,0.93001,7.31455,5.57726,7.61475,0.070737,16.605,0.600825,0.196354,0.154617,0.848248,3.10995,0.390849,0.206636,0.113805,0.248167,0.458582,0.303667,0.303708,0.276128,0.607375,0.0970724,5.69736,0.271329,-0.172683,0.333221,5.99329,-1.83378,72.8975,0.160538,-0.261433,-2.0079908967018127,0.010164350271224976,0.0237913,999,3.11308,0.595138,1.81216,3.11308,-0.595138,2.58379,60,3.333333333,60,3.333333333,,,,,,,,,,,,,,,,,,,"Jakob Marsee","sa3019868",805300
"Blaze Alexander","ARI",43.1167,159.156,143.088,33.2441,22.9838,6.5219,0.853663,2.88474,16.5789,15.5446,11.691,0.00642725,48.1592,2.96173,0.965258,0.450141,2.24364,2.31519,0.77037,0.232333,0.0734562,0.302591,0.242757,0.301796,0.350327,0.289235,0.652123,0.117993,4.873,0.326412,-0.00445492,-0.145959,15.9349,-2.68287,82.707,-0.150414,-0.0374739,-3.4416268914937973,-1.6343874968588352,0.023139,745.8800048828125,1.9924,-0.263451,1.46258,1.9924,0.263451,3.04989,142,3.302325581,142,3.302325581,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Joey Loperfido","TOR",36.2829,134.914,122.846,26.9377,17.2226,5.81899,0.908594,2.98748,14.9518,13.7175,9.21177,0.515528,44.2293,1.79502,0.827935,0.232878,1.74955,2.9082,0.771181,0.21928,0.068279,0.327834,0.208273,0.281736,0.354397,0.278301,0.636133,0.135117,5.8723,0.313249,-0.149264,0.0505768,12.3204,-3.46156,80.9011,-0.0986874,0.802372,-3.046971321105957,-1.23370760679245,0.0223847,571.510009765625,1.62599,0.0919908,1.49224,1.62599,-0.0919908,3.01034,115.4,3.205555555,115.4,3.205555555,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Akil Baddoo","DET",10.6523,31.1764,27.6415,5.73179,3.5318,1.13902,0.309954,0.751007,3.65732,2.5613,3.15243,0.0847173,8.77976,0.130492,0.192073,0.0598947,0.283886,1.10035,0.31268,0.207361,0.101116,0.281615,0.359057,0.289708,0.352504,0.283031,0.642212,0.145142,6.78562,0.272132,0.0308731,0.0403155,2.96575,-0.681206,84.0715,0.0711886,0,-0.49701717495918274,-0.34365546703338623,0.020512,999,2.67485,0.538587,1.93444,2.67485,-0.538587,2.42074,28.8,2.618181818,28.8,2.618181818,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Jerar Encarnacion","SFG",55.8487,219.25,200.009,46.61,30.3139,7.92346,0.574531,7.79813,24.5234,27.5949,16.3931,0.263075,72.0296,1.01974,1.72723,0.101282,3.10075,2.62174,0.568621,0.23304,0.0747689,0.328528,0.227588,0.292144,0.395368,0.298852,0.687512,0.162328,4.18595,0.31837,-0.250982,-0.0805506,23.6486,-1.99886,92.2639,-0.331532,-0.13247,-2.316033035516739,-4.818850800395012,0.0175717,486.1000061035156,3.58973,0.264507,1.11499,3.58973,-0.264507,3.51335,221.2,3.95,221.2,3.95,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Emmanuel Rivera","BAL",22.8201,67.6612,61.5842,14.5833,10.1174,2.52799,0.205678,1.73228,6.74868,7.19843,4.77167,0.0264151,14.8394,0.466603,0.706844,0.131888,1.53349,0.263093,0.0663383,0.236803,0.070523,0.21932,0.321554,0.293526,0.368918,0.289995,0.662444,0.132115,3.123,0.281085,-0.0177218,-0.0952335,6.81568,-1.09919,90.4032,-0.112955,0,-0.8559292256832123,-1.2430402040481567,0.0161682,999,2.99799,-0.430052,1.8024,2.99799,0.430052,2.59679,64.5,2.804347826,64.5,2.804347826,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"Brett Sullivan","SDP",8.57907,27.7395,25.6521,5.54821,4.24832,0.913428,0.0350044,0.351465,3.14861,2.88865,1.88438,0.0419565,4.96654,0.084998,0.101355,0.0166489,0.311835,0.0871029,0.0498848,0.216287,0.0679312,0.179042,0.379414,0.271169,0.295728,0.252829,0.566897,0.0794412,3.07869,0.254301,0.0128439,-0.0515246,1.9645,-1.28042,60.6045,-0.0386807,-0.119182,-1.3172803558409214,0.5427832007408142,0.0154643,999,1.67247,0.241308,1.9315,1.67247,-0.241308,2.42466,16.5,1.833333333,16.5,1.833333333,,,,,,,,,,,,,,,,,,,"Brett Sullivan","18217",664954
"Adam Duvall",,63.4308,241.702,221.364,45.4815,24.8198,9.426,0.89845,10.3372,25.3355,30.0825,15.2459,0.0923325,74.281,3.27055,1.72274,0.0989,2.23376,0.941121,0.257889,0.205461,0.0630772,0.307325,0.205246,0.264889,0.396254,0.286208,0.661143,0.190793,3.52752,0.253808,-0.238925,-0.257522,23.6106,-4.66319,83.5662,-0.496447,0.172337,-5.1438001692295074,-2.7642737179994583,0.0149756,748.9000244140625,2.17196,0.40922,0.890517,2.17196,-0.40922,3.81264,212.7,3.376190476,212.7,3.376190476,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Brandon Lockridge","SDP",43.8924,111.412,101.11,22.7818,16.3502,4.6574,0.190696,1.58349,12.5394,8.95411,8.61042,0.0329926,31.5241,1.21698,0.260561,0.214387,1.19634,8.02368,1.14207,0.225317,0.0772844,0.28295,0.273138,0.293254,0.322135,0.27522,0.615389,0.0968183,6.43584,0.310539,-0.46189,0.935847,9.89794,-3.13484,76.0072,0.473957,0.343599,-2.6535803079605103,-0.9143399000167847,0.0148863,999,3.43922,0.99551,1.78374,3.43922,-0.99551,2.62168,103.5,2.352272727,103.5,2.352272727,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"René Pinto","ARI",7.42111,21.4754,20.0749,4.30743,3.13091,0.597426,0.011722,0.567368,2.51667,2.7205,1.06997,0.00386968,7.35577,0.119442,0.096364,0.114772,0.265914,0.0443205,0.0107613,0.214568,0.0498232,0.34252,0.145461,0.257335,0.330284,0.258102,0.587619,0.115715,2.79855,0.305358,-0.00388939,-0.0295616,1.61201,-0.900141,61.752,-0.033451,-0.141413,-1.0156771130859852,0.4312030076980591,0.0134962,999,1.81033,0.293445,1.9516,1.81033,-0.293445,2.39787,17.7,2.528571428,17.7,2.528571428,,,,,,,,,,,,,,,,,,,"Rene Pinto","19859",650907
"Jonathon Long","CHC",12.2446,42.8681,38.2127,8.97895,6.06489,1.56362,0.0526483,1.29778,4.99414,5.04721,3.82354,0.213721,10.7091,0.481489,0.272715,0.077652,0.827184,0.209551,0.0381107,0.234973,0.0891932,0.249815,0.357037,0.310442,0.380533,0.302677,0.690976,0.145561,3.03257,0.29009,-0.00999354,-0.0536819,4.7558,-0.258828,94.8955,-0.0636754,-0.191064,-0.3196956068277359,-0.9786173701286316,0.0134239,999,1.06523,-0.363952,1.87733,1.06523,0.363952,2.4969,39.6,3.3,39.6,3.3,,,,,,,,,,,,,,,,,,,"Jonathon Long","sa3022864",675085
"Joey Wendle",,21.5511,74.1419,69.5854,16.4272,11.7145,3.58578,0.388764,0.738141,7.44787,6.13553,3.21477,0.0827438,15.426,0.917223,0.247997,0.176468,1.16931,1.64515,0.435932,0.236073,0.0433597,0.208061,0.208399,0.277957,0.3306,0.26768,0.608557,0.0945274,5.34807,0.292329,-0.0562898,0.028061,6.13692,-2.53606,70.8208,-0.0282288,-0.190234,-2.5594273433089256,0.21625053882598877,0.0131267,999,2.30115,-0.204987,1.82433,2.30115,0.204987,2.56756,56.4,2.563636363,56.4,2.563636363,,,,,,,,,,,,,,,,,,,"Joey Wendle","13853",621563
"Brandon Drury","CHW",68.9304,275.992,252.464,57.6009,37.0363,11.5512,0.833156,8.18019,28.8708,30.428,17.8759,0.0214574,64.9636,3.45518,2.09716,0.0992124,5.81658,0.835828,0.394142,0.228154,0.0647698,0.235382,0.275168,0.286097,0.377712,0.290095,0.663809,0.149558,3.07081,0.272414,-0.440435,-0.452955,27.8237,-4.46128,86.2403,-0.89339,-0.493242,-5.33658903837204,-3.7419648468494415,0.0120853,689.219970703125,2.08226,0.37602,0.876079,2.08226,-0.37602,3.8319,253.4,3.672463768,253.4,3.672463768,,,,,,,,,,,,,,,,,,,"Brandon Drury","11615",592273
"Rowdy Tellez",,67.6718,257.999,231.838,53.0603,33.1573,9.88412,0.128551,9.89031,26.0091,33.2776,22.2482,1.40736,56.0405,1.53308,2.29403,0.0854929,5.0619,0.666736,0.15368,0.228868,0.0862337,0.217212,0.397002,0.297936,0.400592,0.302434,0.698528,0.171724,1.90378,0.256657,-0.422979,-0.36717,28.5719,-1.60826,94.7282,-0.790148,-0.39015,-2.3815056681632996,-6.115890711545944,0.0101902,737.219970703125,4.70339,-0.0293566,0.950845,4.70339,0.0293566,3.73221,261.7,3.848529411,261.7,3.848529411,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Victor Mesa Jr.","MIA",13.0643,48.0635,44.3088,10.0057,6.99686,1.97532,0.0964947,0.937043,4.70078,4.68473,2.88088,0.046454,11.1726,0.380121,0.407401,0.0863094,0.725995,0.571408,0.123918,0.225818,0.0599391,0.232455,0.257852,0.276521,0.338198,0.270144,0.61472,0.11238,4.02234,0.278124,-0.0105547,-0.0164986,4.07363,-1.54875,68.8697,-0.0270533,0.097786,-1.8162558004260063,0.29939600080251694,0.00864464,999,1.02893,-0.188977,1.87531,1.02893,0.188977,2.49959,38.1,2.93076923,38.1,2.93076923,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","sa3010700",683748
"Owen Caissie","CHC",15.8508,63.2685,56.9293,13.0277,8.8014,2.71908,0.0901249,1.41709,6.7311,6.40321,5.8003,0.17471,20.5853,0.314967,0.157371,0.0665204,0.8627,1.02265,0.162955,0.22884,0.0916775,0.325364,0.281769,0.302885,0.354444,0.290709,0.65733,0.125605,4.28043,0.330934,-0.097579,0.0221819,6.40957,-0.991459,86.6624,-0.0753972,0.0947636,-1.0627115219831467,-0.965214729309082,0.00826947,999,1.68655,0.605531,1.8142,1.68655,-0.605531,2.58107,53.8,3.3625,53.8,3.3625,,,,,,,,,,,,,,,,,,,"Owen Caissie","sa3014465",683357
"David Peralta",,80.1629,293.885,268.09,65.8734,44.5319,14.2193,1.16015,5.96207,30.6848,30.9382,21.0089,0.993519,60.6967,2.33821,2.27593,0.17187,5.0643,2.13891,0.699585,0.245714,0.0714868,0.206532,0.346129,0.303768,0.374125,0.295994,0.677892,0.128411,3.65651,0.294105,-0.561485,-0.383443,31.0228,-3.35532,90.2978,-0.944928,-0.683077,-4.281001091003418,-5.447156548500061,0.00656631,743.6300048828125,2.31849,1.00976,1.01107,2.31849,-1.00976,3.6519,274.3,3.42875,274.3,3.42875,,,,,,,,,,,,,,,,,,,"David Peralta","2136",444482
"Billy Cook","PIT",52.5005,198.157,180.121,39.8045,25.1479,8.27326,1.24558,5.13774,21.1761,21.0743,13.8575,0.226739,56.9537,2.5953,1.35479,0.228364,1.57303,6.07474,1.23402,0.220988,0.0699321,0.287418,0.243312,0.284231,0.366322,0.284898,0.650553,0.145334,6.15882,0.29038,-0.133866,0.388622,19.148,-4.032,78.8358,0.254756,0.949654,-4.760245770215988,-1.7847458124160767,0.0055584,633.780029296875,4.55851,0.276389,1.29327,4.55851,-0.276389,3.27564,179.5,3.386792452,179.5,3.386792452,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Brock Wilken","MIL",16.5011,66.8266,59.7368,11.4827,7.27227,2.3718,0.0762775,1.76235,6.43714,6.84716,6.34386,0.0292163,22.1293,0.520194,0.170862,0.0549465,0.82792,0.130086,0.0463909,0.192221,0.0949301,0.331145,0.286673,0.274768,0.322985,0.267401,0.597753,0.130764,2.278,0.269889,0.0197536,-0.104111,5.51636,-2.30089,69.2734,-0.0843571,0.104168,-2.5397747829556465,0.3588145226240158,0.00458896,999,2.49615,-0.173639,1.71553,2.49615,0.173639,2.71263,47.2,2.776470588,47.2,2.776470588,,,,,,,,,,,,,,,,,,,"Brock Wilken","sa3022499",694385
"Stone Garrett","WSN",13.8448,49.7831,45.5526,10.5679,6.72618,2.12706,0.0526412,1.66205,5.62149,5.96922,3.78035,0.0263753,14.1099,0.227592,0.204277,0.0182515,0.544479,0.560578,0.143971,0.231994,0.0759363,0.283428,0.267921,0.292895,0.390459,0.29836,0.683353,0.158465,3.64942,0.297012,-0.0113776,-0.0307035,5.34995,-0.47358,90.8469,-0.0420811,0.0104286,-0.5869733057916164,-1.0578411063179374,0.00134395,727.9299926757812,2.86615,1.10646,1.8487,2.86615,-1.10646,2.53507,54.1,3.864285714,54.1,3.864285714,,,,,,,,,,,,,,,,,,,"Stone Garrett","19273",656448
"Austin Shenton","SEA",17.6354,61.7891,55.2598,11.4692,6.97561,2.5519,0.038187,1.90349,5.96189,6.56431,6.0753,0.0916048,20.7896,0.25318,0.168153,0.0325929,0.925056,0.0251058,0.0149159,0.20755,0.0983233,0.336461,0.292228,0.288191,0.358451,0.285733,0.646642,0.150901,1.63959,0.292217,-0.0147939,-0.105298,6.01224,-1.21572,91.1608,-0.120092,-0.642026,-0.7450179234147072,-1.3029647469520569,0.00121744,750.0999755859375,1.53556,-0.110843,1.76718,1.53556,0.110843,2.64376,52.1,2.894444444,52.1,2.894444444,,,,,,,,,,,,,,,,,,,"Austin Shenton","25425",668853
"Liover Peguero","PIT",13.4861,51.7323,48.3577,11.0129,7.72377,2.09076,0.0883624,1.10999,5.4472,5.22369,2.97062,0.0237828,13.7629,0.145558,0.130806,0.127689,0.690095,1.43379,0.245799,0.227738,0.057423,0.26604,0.215844,0.273794,0.343489,0.271108,0.617283,0.115751,5.10246,0.294592,-0.0847235,0.101842,4.42474,-1.62681,69.5542,0.0171184,-0.469173,-1.8663184214383364,0.1551850438117981,0.00119858,750.780029296875,2.05536,0.411173,1.86928,2.05536,-0.411173,2.50762,39.7,3.053846153,39.7,3.053846153,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Nick Sogard","BOS",7.97938,26.2726,23.4963,5.45433,4.37582,0.751224,0.0438748,0.283418,3.14958,2.69528,2.50397,0.0435529,6.28712,0.106164,0.133079,0.0330932,0.536659,0.433469,0.130055,0.232136,0.0953076,0.239304,0.39827,0.307341,0.30403,0.275739,0.611371,0.0718935,4.4772,0.303123,-0.00449942,-0.0207716,2.34506,-0.728258,71.9556,-0.025271,-0.128236,-0.8683216068893671,-0.005097240209579468,0.000246915,999,2.45955,-0.254602,1.95756,2.45955,0.254602,2.38991,16.9,2.1125,16.9,2.1125,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Tyler Gentry","KCR",12.3351,37.5091,33.5475,7.3798,4.93437,1.61765,0.0361368,0.791641,3.9706,3.71707,3.19861,0.00648809,11.3116,0.636449,0.0896655,0.0368346,1.64433,0.590242,0.0889301,0.219981,0.0852756,0.301571,0.282772,0.299284,0.341147,0.286078,0.640432,0.121167,4.16948,0.305944,-0.0478608,0.0128702,3.66012,-0.727614,83.4763,-0.0349905,0.0835593,-0.7601476833224297,-0.4875084161758423,0.000214866,999,1.07167,1.01957,1.90722,1.07167,-1.01957,2.45704,34.3,2.858333333,34.3,2.858333333,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"Eli White","ATL",9.86816,28.2801,25.6595,5.74203,4.01336,1.11413,0.0599187,0.554621,3.69988,2.59697,2.29978,0.000969554,8.30586,0.233396,0.0683193,0.0191771,0.354442,1.30451,0.215988,0.223778,0.0813214,0.293699,0.276887,0.292814,0.336713,0.280274,0.629527,0.112934,6.1602,0.307542,-0.0604143,0.121765,2.62746,-0.680691,77.1171,0.0613504,0.0247763,-0.7124937511980534,-0.22903426177799702,0.0000236308,999,1.53793,0.352142,1.95567,1.53793,-0.352142,2.39244,27.8,2.78,27.8,2.78,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
