Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Franchy Cordero",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.235287,0.099,0.3072,0.322266,0.315805,0.400364,0.311599,0.716169,0.165076,3.87514,0.319541,0,-0.00134329,0.116217,-0.00562754,95.5591,-0.00134329,-0.004,-0.006754649453796446,-0.016000000294297934,0.00112309,999,,,,"14567"
"Kevin Plawecki","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22676,0.0705,0.2096,0.336355,0.288477,0.323705,0.271898,0.612182,0.0969456,3.34391,0.278012,-0.002,-0.00162632,0.0832447,-0.0385994,72.6272,-0.00362632,-0.008,-0.037537069292739034,0.012999999336898327,0.00111901,999,,,,"13807"
"Jake Slaughter","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22025,0.0734,0.2928,0.250683,0.289524,0.366823,0.287781,0.656347,0.146573,4.66063,0.288445,0,-0.00100594,0.0964363,-0.0254079,79.0217,-0.00100594,0,-0.026994957588613033,0.004000000189989805,0.00110327,999,,,,"sa3007871"
"Onix Vega","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214617,0.0883,0.222,0.397748,0.293851,0.306256,0.269932,0.600108,0.0916393,3.55494,0.269974,0,-0.00161466,0.0816121,-0.0402321,65.7054,-0.00161466,0,-0.04410053417086601,0.020999999716877937,0.00109274,999,,,,"sa3008007"
"C.J. Chatham",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.246817,0.061,0.2023,0.301532,0.301801,0.351405,0.287264,0.653206,0.104587,4.42233,0.300754,0,-0.00145444,0.0960067,-0.0258374,78.9736,-0.00145444,0,-0.02707571187056601,0.004000000189989805,0.00109107,999,,,,"sa873984"
"Matheu Nelson","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205538,0.0765,0.3225,0.237209,0.276341,0.35369,0.276633,0.630031,0.148152,3.40141,0.277727,0,-0.00139005,0.0871775,-0.0346667,65.4738,-0.00139005,0,-0.04416282183956355,0.020999999716877937,0.00108653,999,,,,"sa3017328"
"Ronny Simon","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220526,0.074,0.2367,0.312632,0.283184,0.348706,0.277549,0.63189,0.12818,5.20581,0.272449,0,-0.000763842,0.0879381,-0.0339061,77.9988,-0.000763842,0,-0.02712592581519857,0.004000000189989805,0.00108193,999,,,,"sa3008365"
"Spencer Jones","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223282,0.0649,0.3069,0.21147,0.27936,0.364573,0.280753,0.643933,0.141291,5.23524,0.300871,0,-0.000493707,0.0905993,-0.0312449,77.705,-0.000493707,0,-0.02720774878980592,0.004000000189989805,0.00107377,999,,,,"sa3019969"
"Tyler Payne","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223913,0.0572,0.2691,0.21256,0.273926,0.338043,0.268342,0.611969,0.11413,3.54583,0.293456,-0.001,-0.00142035,0.0802921,-0.0415521,65.1216,-0.00242035,0,-0.04421199788339436,0.020999999716877937,0.00107335,999,,,,"21139"
"DaShawn Keirsey Jr.","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231227,0.067,0.2708,0.247415,0.289826,0.352896,0.281269,0.642722,0.121669,5.82739,0.30505,0,-0.000175319,0.0910281,-0.0308161,77.2939,-0.000175319,0,-0.027381981577491388,0.004000000189989805,0.00105639,999,,,,"sa3007301"
"Cadyn Grenier","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200116,0.1122,0.292,0.384247,0.298581,0.297912,0.271611,0.596493,0.0977958,4.50847,0.282169,0,-0.00144027,0.0830068,-0.0388374,71.6062,-0.00144027,0,-0.03546198061667383,0.012000000104308128,0.00104842,999,,,,"sa3008140"
"Elih Marrero","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210724,0.1007,0.2717,0.370629,0.296266,0.308157,0.272591,0.604424,0.097433,4.84085,0.287571,0,-0.00109606,0.0838208,-0.0380233,63.8016,-0.00109606,0,-0.044469315791502595,0.020999999716877937,0.00104769,999,,,,"sa3007822"
"Esteban Quiroz","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221847,0.1143,0.2149,0.531875,0.319944,0.341446,0.296073,0.66139,0.119599,3.61467,0.271779,-0.001,-0.00166867,0.103322,-0.0185217,83.0884,-0.00266867,-0.004,-0.02361963363364339,0,0.00104098,999,,,,"19780"
"Jason Lopez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201414,0.086,0.2932,0.293315,0.27624,0.322935,0.265861,0.599176,0.121522,4.03947,0.270548,0,-0.00126821,0.0782317,-0.0436125,64.3863,-0.00126821,0,-0.04466450831387192,0.020999999716877937,0.00103236,999,,,,"sa872552"
"Kevin Parada","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20462,0.0642,0.3098,0.20723,0.264869,0.328933,0.261477,0.593802,0.124312,3.61516,0.2795,0,-0.00136708,0.0745905,-0.0472537,64.9811,-0.00136708,0,-0.044750191387720406,0.020999999716877937,0.00102796,999,,,,"sa3020575"
"Jacob Wilson",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226153,0.08,0.2394,0.334169,0.29687,0.36957,0.292301,0.66644,0.143417,4.34007,0.277603,-0.001,-0.00139959,0.10019,-0.0216547,82.4063,-0.00239959,-0.004,-0.023838068125769496,0,0.00101505,999,,,,"13254"
"Joe Perez","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.232419,0.0751,0.2795,0.268694,0.294064,0.371296,0.290815,0.66536,0.138877,3.6598,0.304219,0,-0.001538,0.098956,-0.0228882,78.6968,-0.001538,0,-0.027929468546062708,0.004000000189989805,0.00101008,999,,,,"22254"
"Andy Thomas","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200181,0.095,0.2803,0.338923,0.282379,0.301859,0.262663,0.584238,0.101678,3.45721,0.270029,0,-0.00155337,0.075575,-0.0462692,64.9689,-0.00155337,0,-0.044951605959795415,0.020999999716877937,0.00100787,999,,,,"sa3016953"
"JJ Schwarz","OAK",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.195029,0.0901,0.2945,0.305942,0.272215,0.300191,0.256884,0.572406,0.105163,3.07302,0.265925,0,-0.00155257,0.0707759,-0.0510683,63.7378,-0.00155257,0,-0.04500229307450354,0.020999999716877937,0.000994539,999,,,,"sa3008391"
"Derek Hill","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240775,0.0689,0.2515,0.273956,0.297763,0.375262,0.293612,0.673025,0.134486,5.51874,0.30504,0,-0.000667999,0.101279,-0.0205653,82.1391,-0.000667999,-0.006,-0.02206914930138737,-0.001999999862164259,0.000987872,999,,,,"16947"
"Carter Bins","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198534,0.0862,0.3265,0.264012,0.277045,0.332582,0.269843,0.609627,0.134047,4.17112,0.278933,0,-0.00135262,0.0815386,-0.0403056,64.6375,-0.00135262,0,-0.04516148520633578,0.020999999716877937,0.000986944,999,,,,"sa1115884"
"Ripken Reyes","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215914,0.0876,0.203,0.431527,0.314179,0.297813,0.280456,0.611992,0.0818986,4.86893,0.269911,0,-0.0013824,0.0903528,-0.0314914,78.3648,-0.0013824,0,-0.02818514220416546,0.004000000189989805,0.000984585,999,,,,"sa3010159"
"Jordan Beck","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.253927,0.088,0.2668,0.329835,0.323337,0.440978,0.329592,0.764315,0.187051,4.26556,0.318892,0,-0.00129887,0.13116,0.00931599,91.1368,-0.00129887,0,-0.012279029353521764,-0.012000000104308128,0.000975223,999,,,,"sa3019981"
"Cristian Santana",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.249402,0.0574,0.2552,0.224922,0.297675,0.382801,0.296002,0.680476,0.133399,3.44864,0.315659,0,-0.00161478,0.103264,-0.0185804,78.4587,-0.00161478,0,-0.028301204671151936,0.004000000189989805,0.000973011,999,,,,"sa829387"
"Donovan Walton","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.230528,0.078,0.1827,0.426929,0.30001,0.347807,0.285286,0.647817,0.117278,3.94621,0.269488,-0.001,-0.00171445,0.0943638,-0.0274804,80.1353,-0.00271445,-0.001,-0.027323863469064236,0.003000000142492354,0.000970752,999,,,,"19314"
"Robel García",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211352,0.091,0.3297,0.276008,0.289121,0.372828,0.288171,0.661949,0.161476,4.05797,0.290049,-0.001,-0.0014488,0.0967602,-0.0250839,79.592,-0.0024488,-0.001,-0.027316555846482515,0.003000000142492354,0.000967341,999,,,,"13167"
"Kevin Smith",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.2204,0.063,0.3046,0.206829,0.274439,0.385263,0.284718,0.659702,0.164863,4.60449,0.287012,0,-0.000628077,0.0938924,-0.0279518,77.2385,-0.000628077,-0.009,-0.028363654855638742,0.0040000006556510925,0.000962645,999,,,,"20242"
"Yeiner Fernandez","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216924,0.0735,0.1874,0.392209,0.281876,0.309748,0.264204,0.591624,0.0928247,3.34646,0.253829,0,-0.00162422,0.076855,-0.0449891,64.63,-0.00162422,0,-0.0454423000337556,0.020999999716877937,0.000958942,999,,,,"sa3015182"
"Jason Martin",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22435,0.102,0.2772,0.367965,0.307739,0.397401,0.307307,0.70514,0.173051,4.35911,0.282118,0,-0.00144713,0.112653,-0.00919154,92.6343,-0.00144713,-0.002,-0.010422490071505308,-0.014000000199303031,0.000956778,999,,,,"16429"
"Kramer Robertson",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20155,0.127,0.2524,0.50317,0.318946,0.29028,0.281758,0.609226,0.0887299,4.2368,0.269615,0,-0.00124941,0.0914342,-0.03041,75.2211,-0.00124941,-0.005,-0.03144321183208376,0.007000000216066837,0.000954711,999,,,,"20022"
"Wynton Bernard","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.240969,0.0696,0.2216,0.314079,0.298429,0.364978,0.290653,0.663407,0.124009,5.25311,0.294537,-0.001,0.000751646,0.0988213,-0.0230229,81.5042,-0.000248354,-0.006,-0.022410131961805746,-0.001999999862164259,0.00095387,999,,,,"13408"
"Dominic Keegan","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198063,0.077,0.2649,0.290676,0.267586,0.307393,0.256363,0.574978,0.10933,3.45121,0.253267,0,-0.00150427,0.0703429,-0.0515013,63.3142,-0.00150427,0,-0.04546151403337717,0.020999999716877937,0.000948747,999,,,,"sa3020194"
"Eliezer Alfonzo","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226388,0.0571,0.126,0.453175,0.27614,0.319965,0.263402,0.596105,0.0935768,3.11664,0.2443,0,-0.00157221,0.0761889,-0.0456553,63.3258,-0.00157221,0,-0.04551561293192208,0.020999999716877937,0.000943352,999,,,,"sa3003262"
"Trenton Brooks","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.226324,0.104,0.2186,0.475755,0.313374,0.370328,0.30153,0.683702,0.144004,3.62829,0.272285,0,-0.00151704,0.107854,-0.0139898,91.0248,-0.00151704,0,-0.012635944643989205,-0.012000000104308128,0.000939632,999,,,,"sa873268"
"Jimmy Glowenke","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222347,0.077,0.2515,0.306163,0.293449,0.343932,0.282135,0.637381,0.121585,3.38999,0.284421,0,-0.00153229,0.0917465,-0.0300976,78.0226,-0.00153229,0,-0.028758984990417957,0.004000000189989805,0.000927363,999,,,,"sa3014548"
"Yairo Muñoz",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.259585,0.043,0.1914,0.22466,0.296326,0.375455,0.291878,0.671781,0.115871,4.73448,0.306705,-0.001,-0.000931592,0.0998388,-0.0220054,82.1184,-0.00193159,-0.005,-0.023720811353996396,-0.0009999996982514858,0.00092703,999,,,,"16313"
"Ryan January",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.178149,0.106,0.363,0.292011,0.27936,0.30573,0.264684,0.58509,0.127581,3.8237,0.267731,0,-0.00144701,0.0772535,-0.0445907,63.5836,-0.00144701,0,-0.0458214987302199,0.020999999716877937,0.000916989,999,,,,"sa918104"
"Terrell Tatum","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207236,0.1211,0.3173,0.381658,0.31106,0.314717,0.283543,0.625777,0.107482,4.76109,0.3033,0,-0.000731562,0.0929161,-0.0289281,76.5759,-0.000731562,0,-0.028798545186873525,0.004000000189989805,0.000915139,999,,,,"sa3017338"
"Luke Berryhill","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.186892,0.0999,0.3811,0.262136,0.277045,0.302413,0.261219,0.579459,0.115521,4.20388,0.297438,0,-0.0014143,0.0743761,-0.0474681,62.9569,-0.0014143,0,-0.04579971882048994,0.020999999716877937,0.000915022,999,,,,"sa3011587"
"Rudy Martin",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209273,0.107,0.3077,0.347741,0.300795,0.334561,0.284116,0.635356,0.125288,5.0608,0.291026,0,-0.000612885,0.0933926,-0.0284516,76.8283,-0.000612885,0,-0.02884832222480327,0.004000000189989805,0.000914315,999,,,,"sa829374"
"Michael Hermosillo",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216183,0.077,0.2911,0.264514,0.294242,0.376879,0.294289,0.671121,0.160696,4.53839,0.278296,0,-0.00110074,0.101841,-0.0200036,83.7612,-0.00110074,-0.008,-0.020888202590867877,-0.004000000189989805,0.000910338,999,,,,"16285"
"Aaron Palensky","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212532,0.0978,0.3037,0.322028,0.301902,0.381111,0.298737,0.683013,0.168579,4.93521,0.280177,0,-0.0010956,0.105535,-0.0163092,90.17,-0.0010956,0,-0.012874023173935711,-0.012000000104308128,0.000907612,999,,,,"sa3015077"
"Brian Navarreto","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210613,0.0689,0.2417,0.285064,0.270907,0.337333,0.267367,0.60824,0.12672,3.32054,0.257002,0,-0.00147074,0.0794817,-0.0423625,64.1443,-0.00147074,0,-0.04589052137453109,0.020999999716877937,0.000904274,999,,,,"16398"
"Domingo Leyba",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.235965,0.084,0.1896,0.443038,0.304921,0.364236,0.293611,0.669157,0.128271,3.61406,0.274084,0,-0.00162374,0.101278,-0.0205661,83.2996,-0.00162374,-0.007,-0.02197365742176771,-0.003000000026077032,0.000901816,999,,,,"16404"
"Skye Bolt",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229675,0.089,0.2692,0.330609,0.305477,0.357949,0.293158,0.663427,0.128275,4.36256,0.301097,0,-0.00126277,0.100902,-0.0209425,82.9907,-0.00126277,-0.007,-0.021989054512232542,-0.003000000026077032,0.000900281,999,,,,"17723"
"Vimael Machín",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.233673,0.103,0.1941,0.530654,0.318369,0.333867,0.290003,0.652237,0.100194,3.50442,0.283022,0,-0.00181055,0.0982815,-0.0235626,80.8405,-0.00181055,-0.004,-0.02515701693482697,0,0.000883532,999,,,,"17684"
"Daniel Vellojin","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201459,0.1006,0.2702,0.372317,0.287209,0.327712,0.274345,0.614921,0.126253,3.69892,0.259215,0,-0.00154101,0.085277,-0.0365672,63.9398,-0.00154101,0,-0.04621422488708049,0.020999999716877937,0.000881967,999,,,,"sa3005587"
"Alsander Womack","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231652,0.0868,0.1954,0.444217,0.305525,0.33127,0.284306,0.636795,0.0996173,3.42047,0.277283,0,-0.00170843,0.0935502,-0.028294,77.1051,-0.00170843,0,-0.02914129546843469,0.004000000189989805,0.000880961,999,,,,"sa3018214"
"Mark Mathias","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231982,0.0996,0.2829,0.352068,0.315657,0.359566,0.299083,0.675223,0.127584,4.08695,0.312446,-0.001,-0.00112023,0.105822,-0.0160219,80.5239,-0.00212023,-0.003,-0.026248217094689608,0.0010000001639127731,0.000878578,999,,,,"18032"
"Wyatt Young","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21981,0.0948,0.2245,0.422272,0.298078,0.302691,0.270628,0.600769,0.082881,3.69317,0.280061,0,-0.00149152,0.0821901,-0.0396541,71.1156,-0.00149152,0,-0.03727499162778258,0.012000000104308128,0.000875908,999,,,,"sa3017081"
"Gustavo Campero","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209539,0.0602,0.251,0.239841,0.266982,0.335965,0.26408,0.602947,0.126425,4.84133,0.257312,0,-0.000867821,0.0767526,-0.0450916,62.1676,-0.000867821,0,-0.04619899747194722,0.020999999716877937,0.000875207,999,,,,"sa3003242"
"Matt Scheffler","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196205,0.092,0.282,0.326241,0.280467,0.281413,0.255628,0.56188,0.0852079,4.06708,0.271044,0,-0.00141007,0.0697324,-0.0521118,62.5096,-0.00141007,0,-0.04633134906180203,0.020999999716877937,0.000862009,999,,,,"sa3014832"
"Jake Thompson","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.237511,0.0834,0.245,0.340408,0.310456,0.391877,0.30689,0.702333,0.154365,3.86894,0.292851,0,-0.00157778,0.112306,-0.00953797,90.4176,-0.00157778,0,-0.013448903686366975,-0.012000000104308128,0.000858566,999,,,,"sa3019945"
"Mitchell Tolman",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224072,0.087,0.2473,0.351799,0.302808,0.341259,0.285654,0.644067,0.117188,4.27156,0.288566,-0.001,-0.00153216,0.0946696,-0.0271746,77.8763,-0.00253216,0,-0.029490550281479955,0.004000000189989805,0.000850273,999,,,,"sa858829"
"Angel Martínez","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228278,0.0706,0.22,0.320909,0.289927,0.345346,0.279058,0.635273,0.117068,4.24053,0.279739,0,-0.00141977,0.0891914,-0.0326528,76.5757,-0.00141977,0,-0.029487008810974658,0.004000000189989805,0.000846487,999,,,,"sa3008762"
"Trey Hair",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.227119,0.0587,0.2726,0.215334,0.281171,0.376599,0.285426,0.657771,0.149481,4.19035,0.287696,0,-0.00129309,0.09448,-0.0273642,76.4648,-0.00129309,0,-0.02949313272256404,0.004000000189989805,0.000845876,999,,,,"sa3003436"
"Mike Antico","STL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222173,0.0741,0.2688,0.27567,0.287109,0.349795,0.280239,0.636903,0.127622,5.86342,0.288212,0,0.000943589,0.0901725,-0.0316717,75.338,0.000943589,0,-0.02960894349962473,0.004000000189989805,0.000842607,999,,,,"sa3016922"
"Brian O'Keefe",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206487,0.078,0.2944,0.264946,0.273596,0.356992,0.275491,0.630588,0.150505,3.503,0.266094,-0.001,-0.00136618,0.0862293,-0.0356149,70.9496,-0.00236618,-0.001,-0.037764913868159056,0.019999999669380486,0.000832886,999,,,,"16680"
"Jake Scheiner",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205935,0.089,0.296,0.300676,0.284291,0.36538,0.284144,0.649671,0.159445,3.6306,0.266172,0,-0.00147282,0.0934157,-0.0284285,76.8472,-0.00147282,0,-0.029685148503631353,0.004000000189989805,0.000830868,999,,,,"sa3004160"
"Luis Santana","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234686,0.0541,0.2166,0.249769,0.284593,0.362202,0.282259,0.646795,0.127516,3.92577,0.281958,0,-0.00138334,0.0918498,-0.0299944,76.396,-0.00138334,0,-0.0296658476581797,0.004000000189989805,0.000828654,999,,,,"sa921577"
"Johan Mieses",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215818,0.096,0.2944,0.326087,0.300996,0.393061,0.303201,0.694057,0.177243,4.04799,0.274343,0,-0.00133066,0.109243,-0.0126016,89.8358,-0.00133066,0,-0.013716040411964059,-0.012000000104308128,0.000827788,999,,,,"sa747574"
"Jack Dunn","WSN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.222352,0.1171,0.224,0.522768,0.320922,0.314299,0.286533,0.635221,0.0919473,4.21788,0.282737,0,-0.00116523,0.0953993,-0.0264448,76.8344,-0.00116523,0,-0.02986385440453887,0.004000000189989805,0.000817188,999,,,,"sa3010029"
"Brandon Martorano","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.189753,0.093,0.3475,0.267626,0.273121,0.30662,0.259913,0.57974,0.116867,4.48966,0.281855,0,-0.00130891,0.0732918,-0.0485523,63.1259,-0.00130891,0,-0.04699031647760421,0.020999999716877937,0.000804577,999,,,,"sa918686"
"David MacKinnon",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.235314,0.107,0.2392,0.447324,0.323544,0.379239,0.308189,0.702783,0.143925,3.88536,0.294252,0,-0.0017327,0.113385,-0.00845949,93.235,-0.0017327,0.004,-0.009976007742807269,-0.01599999936297536,0.000801865,999,,,,"19625"
"Yariel Gonzalez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218805,0.07,0.2522,0.277557,0.279259,0.350088,0.275251,0.629348,0.131283,3.56333,0.270784,-0.001,-0.00140901,0.08603,-0.0358142,70.7861,-0.00240901,0,-0.03800700209103525,0.012000000104308128,0.000798774,999,,,,"sa920278"
"Cayden Wallace","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.236206,0.0674,0.2277,0.296004,0.293147,0.364805,0.287356,0.657952,0.1286,4.78904,0.291387,0,-0.00125604,0.0960833,-0.0257609,76.037,-0.00125604,0,-0.02996868290938437,0.004000000189989805,0.000798456,999,,,,"sa3019996"
"Nick Kahle","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.197967,0.0801,0.2996,0.267356,0.270001,0.331024,0.265674,0.601025,0.133058,3.79335,0.262684,0,-0.00131921,0.0780759,-0.0437683,63.0096,-0.00131921,0,-0.0471447390737012,0.020999999716877937,0.000789179,999,,,,"sa1115979"
"Arquímedes Gamboa","STL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207714,0.1107,0.2751,0.402399,0.29999,0.30167,0.272356,0.601659,0.0939551,4.85743,0.285107,0,-0.00106993,0.0836251,-0.0382191,70.0529,-0.00106993,0,-0.03816986770834774,0.012000000104308128,0.000786673,999,,,,"sa877497"
"Caeden Trenkle","OAK",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225142,0.062,0.285,0.217544,0.280366,0.345379,0.27461,0.625745,0.120237,4.20212,0.300537,0,-0.00135949,0.0854977,-0.0363465,76.0243,-0.00135949,0,-0.030087427934631705,0.004000000189989805,0.000786615,999,,,,"sa3019991"
"Camden Duzenack",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.223346,0.055,0.2464,0.223214,0.274026,0.352372,0.273589,0.626398,0.129025,4.23217,0.276686,0,-0.00122434,0.0846492,-0.037195,69.6529,-0.00122434,0,-0.038203176693059504,0.012000000104308128,0.000779212,999,,,,"sa873988"
"Hendrik Clementina",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.205499,0.056,0.3267,0.171411,0.256717,0.346555,0.262774,0.603272,0.141056,3.55779,0.278255,0,-0.0013032,0.0756676,-0.0461766,62.2821,-0.0013032,0,-0.047263580723665655,0.020999999716877937,0.000773189,999,,,,"sa828422"
"Cole Young","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209252,0.0891,0.2136,0.417135,0.28892,0.299174,0.265524,0.588094,0.0899219,4.10928,0.257977,0,-0.00152166,0.0779512,-0.043893,69.3689,-0.00152166,0,-0.03822410374414176,0.012000000104308128,0.000772985,999,,,,"sa3020459"
"Jason Castro",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198046,0.102,0.3306,0.30853,0.289384,0.334138,0.277708,0.623522,0.136092,4.05203,0.280836,-0.002,-0.00134114,0.0880703,-0.0337739,72.4605,-0.00334114,-0.003,-0.036898840917274356,0.017999999690800905,0.000769673,999,,,,"8722"
"Edgar Cabral",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194598,0.0913,0.3154,0.289474,0.275234,0.321618,0.265756,0.596852,0.12702,4.42634,0.268654,0,-0.00124367,0.0781445,-0.0436997,62.7647,-0.00124367,0,-0.0473726459313184,0.020999999716877937,0.000766453,999,,,,"sa738507"
"Levi Jordan","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.225273,0.0845,0.2375,0.355789,0.299587,0.338022,0.283424,0.637609,0.112749,4.57753,0.285269,0,-0.00127221,0.0928174,-0.0290268,70.0264,-0.00127221,0,-0.03840503317769617,0.012000000104308128,0.000763223,999,,,,"sa3007976"
"Justin Dirden","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212554,0.0709,0.3303,0.214653,0.276643,0.365881,0.279623,0.642524,0.153327,5.29987,0.29861,0,-0.00122697,0.0896606,-0.0321836,75.7129,-0.00122697,0,-0.030327931861393154,0.004000000189989805,0.000762632,999,,,,"sa3014986"
"Norichika Aoki",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.242086,0.095,0.1607,0.591164,0.322633,0.352312,0.300601,0.674944,0.110225,3.27591,0.276067,-0.003,-0.00183198,0.107083,-0.0147608,88.0638,-0.00483198,0,-0.01937660714611411,-0.007000000216066837,0.000761918,999,,,,"13075"
