Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Francis Peguero",,0,0,0,4.85208,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6033,3.2247,2.04773,1.409,0.167054,0.0815801,0.08547357469797134,0.267205,1.4233,0.293478,0.702753,0.414008,,5.04176,-0.00482321,-0.0435576,999,,,,"sa3005209"
"Nick Kennedy",,0,0,0,4.68756,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.3639,4.464,1.4256,1.069,0.157203,0.110271,0.046931974589824677,0.268774,1.5565,0.301851,0.713489,0.494012,,5.04185,-0.00482418,-0.0435576,999,,,,"sa3004987"
"Brandon Leibrandt",,0,0,0,4.74039,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6969,3.0735,2.17892,1.463,0.170236,0.0781286,0.09210706502199173,0.263775,1.3923,0.288668,0.71296,0.371999,,5.04196,-0.0048254,-0.0435576,999,,,,"16135"
"Richard Guasch","WSN",0,0,0,5.01219,1,0,0,0,1,5,1,1,1,0,1,,0,1,7.7211,5.0292,1.53525,1.286,0.190306,0.123957,0.06634871661663055,0.255541,1.5526,0.294615,0.707549,0.417716,,5.2538,-0.00482666,-0.0416091,999,,,,"sa3008434"
"Michael Krauza",,0,0,0,4.87629,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.0406,4.4406,1.8107,1.354,0.200494,0.110727,0.08976660668849945,0.253919,1.4879,0.293814,0.712296,0.387998,,5.04222,-0.0048282,-0.0435576,999,,,,"sa3019634"
"Conner Greene",,0,0,0,4.60683,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.1504,4.2444,1.92027,1.285,0.205026,0.106769,0.09825674444437027,0.249564,1.4444,0.291275,0.71972,0.403689,,4.85695,-0.00483189,-0.0470606,999,,,,"16455"
"Stephen Tarpley",,0,0,0,4.6188,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.8453,4.1805,1.87664,1.291,0.195888,0.104382,0.09150560945272446,0.254893,1.466,0.294464,0.723219,0.415345,,4.93912,-0.00485066,-0.0482647,999,,,,"15859"
"Jeremy Walker",,0,0,0,4.84911,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.2037,3.5262,1.75932,1.267,0.155493,0.0883826,0.06711030751466751,0.271633,1.4748,0.298462,0.700471,0.458009,,5.04455,-0.00485374,-0.0435576,999,,,,"19981"
"Cody Beckman",,0,0,0,4.80996,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4277,4.3614,1.70305,1.276,0.184631,0.108412,0.07621923089027405,0.260331,1.5096,0.297359,0.714203,0.419992,,5.04565,-0.00486578,-0.0435576,999,,,,"sa3004698"
"Jeff Belge","TBR",0,0,0,4.35699,1,0,0,0,1,4,1,1,0,0,1,,0,1,8.7759,4.9788,1.76265,1.162,0.220262,0.12496,0.095301553606987,0.238708,1.468,0.288,0.735214,0.414467,,4.76739,-0.00488084,-0.0490232,999,,,,"sa3011231"
"Mike Wright Jr.",,0,0,0,4.86009,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6429,3.609,1.84065,1.327,0.166953,0.0907035,0.07624971866607666,0.268002,1.4651,0.297137,0.703993,0.43001,,5.04712,-0.00488183,-0.0435576,999,,,,"12586"
"José Mujica",,0,0,0,4.86531,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.9822,2.9664,2.35376,1.553,0.17814,0.0756831,0.10245693475008011,0.263634,1.381,0.289118,0.707552,0.363006,,5.04736,-0.0048845,-0.0435576,999,,,,"17821"
"Andrew Pérez","CHW",0,0,0,4.7637,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2828,3.9645,1.837,1.489,0.183118,0.0996832,0.08343516290187836,0.256089,1.4468,0.284567,0.724914,0.392478,,5.25592,-0.0048925,-0.0432021,999,,,,"sa3006640"
"Marcel Rentería",,0,0,0,4.88115,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.9236,4.3182,1.83493,1.346,0.197488,0.107627,0.08986092358827591,0.255113,1.4802,0.294263,0.709226,0.394008,,5.04826,-0.00489435,-0.0435576,999,,,,"sa3005016"
"Boomer Biegalski",,0,0,0,4.92507,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4088,3.4137,2.17031,1.499,0.187432,0.0863616,0.1010701134800911,0.261116,1.4152,0.291977,0.704386,0.377007,,5.04826,-0.00489436,-0.0435576,999,,,,"sa873983"
"Dakota Bacus",,0,0,0,4.88358,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.5142,3.8466,1.6935,1.267,0.162725,0.0960881,0.06663669645786285,0.269781,1.5004,0.299488,0.703669,0.451002,,5.04965,-0.00490956,-0.0435576,999,,,,"14545"
"Brent Teller",,0,0,0,4.91643,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4511,3.8583,1.93119,1.402,0.187096,0.0968814,0.09021467715501785,0.260494,1.4576,0.294365,0.705117,0.403001,,5.04995,-0.00491284,-0.0435576,999,,,,"sa3018794"
"Brody Koerner",,0,0,0,4.87044,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.4251,3.5136,1.82864,1.309,0.161188,0.0881463,0.07304132729768753,0.269887,1.4659,0.297555,0.700955,0.443007,,5.05002,-0.00491357,-0.0435576,999,,,,"17748"
"Kirk McCarty",,0,0,0,4.75902,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.0371,3.2436,2.16953,1.498,0.178802,0.0824148,0.09638691693544388,0.262423,1.4034,0.28966,0.717204,0.375,,5.05052,-0.00491905,-0.0435576,999,,,,"20555"
"Jack Dashwood","LAA",0,0,0,4.94469,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.3242,3.3876,2.16206,1.618,0.185884,0.0859753,0.09990863502025604,0.261966,1.4136,0.289111,0.714771,0.354101,,5.22065,-0.00492079,-0.0417871,999,,,,"sa3015035"
"Noah Murdock","KCR",0,0,0,4.89978,1,0,0,0,1,5,1,1,1,0,1,,0,1,6.6654,4.797,1.38949,1.019,0.163668,0.11779,0.04587844759225845,0.269128,1.5907,0.30702,0.700117,0.492926,,5.03043,-0.00492215,-0.0400856,999,,,,"sa919012"
"Joan Martinez",,0,0,0,5.09184,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.0838,4.617,1.75088,1.311,0.199778,0.114101,0.0856761559844017,0.259324,1.5316,0.302678,0.699423,0.403979,,5.05661,-0.00492484,-0.0388103,999,,,,"sa917483"
"Cristian Hernandez","PHI",0,0,0,5.04981,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2225,3.6549,1.97611,1.574,0.181932,0.0920653,0.08986624330282211,0.260631,1.4364,0.287464,0.704541,0.380754,,5.2973,-0.00494133,-0.0418095,999,,,,"sa3005836"
"Dylan Heid","BAL",0,0,0,4.60881,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.2755,4.5243,1.82912,1.248,0.207141,0.113246,0.09389501810073853,0.248721,1.4702,0.292695,0.721201,0.41809,,4.86601,-0.00494338,-0.0470699,999,,,,"sa3019113"
"Bryce Tassin","DET",0,0,0,4.81689,1,0,0,0,1,4,1,1,1,0,0,,0,1,5.8896,3.3471,1.75961,1.197,0.147787,0.0839883,0.06379855424165726,0.275045,1.4745,0.300987,0.696577,0.465383,,4.93284,-0.00494649,-0.0443909,999,,,,"sa3010814"
"Brendan Cellucci","BOS",0,0,0,4.89555,1,0,0,0,1,5,1,1,1,0,1,,0,1,7.884,5.2272,1.50826,1.151,0.193335,0.128184,0.06515118479728699,0.25809,1.5873,0.303397,0.7123,0.443719,,5.0592,-0.0049532,-0.0388103,999,,,,"sa3011710"
"Antonio Knowles","LAD",0,0,0,4.8996,1,0,0,0,1,5,1,1,1,0,1,,0,1,8.2179,5.0589,1.62444,1.306,0.202237,0.124496,0.0777408704161644,0.253278,1.5493,0.296564,0.717234,0.434902,,5.16718,-0.00495594,-0.0452814,999,,,,"sa3017387"
"Elvis Alvarado",,0,0,0,4.84002,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.8904,3.9753,1.7333,1.283,0.172277,0.0993924,0.07288479804992676,0.264008,1.4849,0.295949,0.705815,0.440994,,5.05486,-0.00496659,-0.0435576,999,,,,"sa919291"
"Austin Drury",,0,0,0,4.72014,1,0,0,0,1,4,1,1,1,0,1,,0,1,6.8661,4.5963,1.49383,1.121,0.169533,0.113489,0.05604444444179535,0.263979,1.5484,0.300027,0.714544,0.469993,,5.05546,-0.00497316,-0.0435576,999,,,,"sa3008043"
"Joey Gerber","NYY",0,0,0,4.75344,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4574,3.5559,2.09719,1.428,0.18819,0.0897343,0.09845560789108276,0.259476,1.4233,0.292247,0.714555,0.405398,,4.98171,-0.00497446,-0.0471404,999,,,,"24591"
"Austin Ross",,0,0,0,4.86108,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.9578,4.545,1.75089,1.332,0.198251,0.113229,0.08502241224050522,0.253816,1.4978,0.293405,0.713467,0.396005,,5.05614,-0.00498058,-0.0435576,999,,,,"sa3007817"
"Johan Quezada",,0,0,0,4.73796,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.8867,4.8177,1.63703,1.184,0.195953,0.1197,0.07625222206115723,0.254517,1.5255,0.297867,0.715264,0.441996,,4.95716,-0.00499176,-0.0435576,999,,,,"20643"
"Jon Harris",,0,0,0,4.86207,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2468,3.6252,1.99901,1.437,0.182875,0.0914831,0.09139224141836166,0.260513,1.4337,0.291155,0.70858,0.385987,,5.05771,-0.00499772,-0.0435576,999,,,,"sa658929"
"Eduardo Salazar","LAD",0,0,0,4.81122,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6951,3.4416,1.94535,1.355,0.167583,0.0861455,0.08143725246191025,0.268729,1.4546,0.297742,0.707175,0.456657,,5.07176,-0.00500506,-0.0452814,999,,,,"23135"
"Kazuhisa Makita",,0,0,0,4.98762,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.5061,3.0771,2.11436,1.454,0.164333,0.0777222,0.0866105854511261,0.27261,1.4367,0.298014,0.698128,0.406976,,5.05846,-0.00500599,-0.0435576,999,,,,"19757"
"Jared Janczak",,0,0,0,4.84794,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.6167,4.7628,1.59921,1.208,0.188318,0.117757,0.0705607458949089,0.257736,1.537,0.298182,0.710405,0.442007,,5.05873,-0.00500891,-0.0435576,999,,,,"sa3010300"
"Wander Suero","HOU",0,0,0,4.8501,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6563,3.6639,2.08966,1.436,0.194047,0.0928604,0.10118614137172699,0.257782,1.4199,0.292343,0.706464,0.390162,,4.99316,-0.00501183,-0.0451125,999,,,,"15855"
"Tyler Beck",,0,0,0,4.89141,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4385,4.077,1.8245,1.355,0.186023,0.101958,0.08406482636928558,0.259829,1.4774,0.294666,0.707551,0.408013,,5.06046,-0.00502788,-0.0435576,999,,,,"sa3010563"
"Billy Lescher",,0,0,0,4.85019,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2495,3.4515,2.10039,1.388,0.18286,0.0870602,0.09580022096633911,0.261612,1.4232,0.293742,0.703229,0.374537,,4.94133,-0.00503099,-0.0443815,999,,,,"sa3004471"
"Phillip Diehl",,0,0,0,4.82526,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6068,3.8079,1.99764,1.453,0.191178,0.0957023,0.09547614306211472,0.257838,1.4429,0.291111,0.716588,0.362994,,5.06082,-0.00503177,-0.0435576,999,,,,"20030"
"Oliver Drake","TBR",0,0,0,4.60359,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2927,3.5766,2.039,1.263,0.185169,0.0908135,0.09435557574033737,0.260716,1.4235,0.296733,0.711635,0.443051,,4.77967,-0.00503179,-0.0490325,999,,,,"8823"
"Jake Faria",,0,0,0,4.76577,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4448,3.69,2.01756,1.366,0.187787,0.093076,0.09471055120229721,0.258922,1.4308,0.29324,0.709671,0.401999,,4.96125,-0.00503651,-0.0435576,999,,,,"13699"
"Kodi Medeiros",,0,0,0,4.77972,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.7625,4.6476,1.67022,1.251,0.192179,0.115062,0.07711675763130188,0.255795,1.5173,0.296043,0.716716,0.412999,,5.06234,-0.00504843,-0.0435576,999,,,,"sa828664"
"Mitchell Osnowitz",,0,0,0,4.89825,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.8066,4.8438,1.61167,1.239,0.192841,0.119653,0.07318808138370514,0.257397,1.5456,0.299008,0.711157,0.429016,,5.06251,-0.00505025,-0.0435576,999,,,,"sa833270"
"Derek Craft","NYY",0,0,0,4.72599,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.01,4.0779,1.96425,1.398,0.200948,0.102303,0.09864529222249985,0.252767,1.4467,0.290503,0.71988,0.40143,,4.98867,-0.00505052,-0.0471404,999,,,,"sa3006824"
"A.J. Ladwig",,0,0,0,4.91031,1,0,0,0,1,4,1,1,1,0,0,,0,1,5.7681,1.9152,3.01175,1.61,0.148356,0.0492593,0.09909722581505775,0.277632,1.3414,0.292641,0.696637,0.387002,,5.0635,-0.00505122,-0.0435483,999,,,,"16266"
"Junior Guerra",,0,0,0,5.02713,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.4034,4.7016,1.57466,1.328,0.183411,0.116477,0.06693422794342041,0.262654,1.5509,0.299067,0.708982,0.429927,,5.23566,-0.00505254,-0.041759,999,,,,"5702"
"Denson Hull",,0,0,0,4.82535,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4493,4.3488,1.71296,1.234,0.185334,0.108195,0.07713838666677475,0.261263,1.512,0.29993,0.710734,0.403257,,4.96668,-0.00505821,-0.042378,999,,,,"sa3010139"
"Diogenes Almengo",,0,0,0,4.90086,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.5942,4.4109,1.72169,1.313,0.188939,0.10974,0.07919839024543762,0.258982,1.5086,0.296503,0.709929,0.412991,,5.0639,-0.00506545,-0.0435576,999,,,,"sa835215"
"Steven Jennings","TEX",0,0,0,4.91733,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.1946,3.2958,2.18296,1.531,0.181641,0.0832084,0.09843217581510544,0.263402,1.4167,0.291646,0.707992,0.387209,,5.10608,-0.00507661,-0.0428292,999,,,,"sa3004812"
"Phil Pfeifer",,0,0,0,4.86126,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4628,4.1265,1.80851,1.359,0.186379,0.103057,0.08332210034132004,0.260571,1.487,0.295763,0.712841,0.4,,5.06534,-0.00508125,-0.0435576,999,,,,"sa602699"
"Justin Jarvis","NYM",0,0,0,4.32266,10,0,0,1,10,43,10,5,5,1,4,,0,9,8.47386,3.49875,2.42197,1.322,0.217682,0.0898782,0.12780383974313736,0.245304,1.34596,0.28799,0.728754,0.391043,,4.551,-0.00508313,0.0176522,999,,,,"sa3007775"
"Jesus Zambrano",,0,0,0,4.89312,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4403,4.1994,1.77175,1.337,0.185692,0.104807,0.08088499307632446,0.259978,1.4912,0.295378,0.708919,0.410004,,5.06556,-0.00508369,-0.0435576,999,,,,"sa737066"
"Austin Briggs","OAK",0,0,0,4.42791,1,0,0,0,1,4,1,1,0,0,1,,0,1,7.0425,5.0877,1.38422,0.946,0.174432,0.126014,0.04841729998588562,0.256174,1.5559,0.297215,0.724404,0.49432,,4.91378,-0.00508418,-0.0483331,999,,,,"sa3007261"
"Christian Montes De Oca","ARI",0,0,0,4.86738,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.5375,3.9645,1.90125,1.334,0.189266,0.099548,0.08971749991178513,0.258437,1.4582,0.294521,0.704812,0.381951,,4.96823,-0.00508533,-0.0423873,999,,,,"sa3018207"
"Carlos Espinal",,0,0,0,4.84056,1,0,0,0,1,4,1,1,1,0,1,,0,1,7.5591,4.5225,1.67144,1.281,0.188065,0.112517,0.07554858922958374,0.257151,1.5103,0.29469,0.712186,0.422002,,5.06627,-0.00509147,-0.0435576,999,,,,"sa872567"
"Bubba Derby",,0,0,0,4.89033,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.1037,3.4038,2.08699,1.449,0.179264,0.085896,0.09336816519498825,0.262498,1.4205,0.291783,0.703707,0.390008,,5.06634,-0.0050922,-0.0435576,999,,,,"sa875183"
"Ryan Miller","LAA",0,0,0,5.07546,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6527,3.8277,1.99929,1.572,0.19255,0.0963089,0.09624094516038895,0.260768,1.4539,0.29249,0.707147,0.371089,,5.23961,-0.0051049,-0.0417683,999,,,,"sa3008035"
"Brett de Geus","SEA",0,0,0,4.54194,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.7851,3.7638,1.80273,1.134,0.170142,0.0943805,0.07576168328523636,0.264402,1.4637,0.299092,0.712266,0.486823,,4.81564,-0.00510691,-0.0491556,999,,,,"23592"
"Connor Curlis","CIN",0,0,0,5.14539,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.7904,3.4821,2.23727,1.832,0.196772,0.0879518,0.10882017016410828,0.258251,1.4088,0.283376,0.716928,0.318233,,5.49606,-0.00512575,-0.0375757,999,,,,"sa3006707"
"Nick Mikolajchak","CLE",0,0,0,4.69233,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.217,4.0131,2.04754,1.386,0.207783,0.101479,0.10630405694246292,0.250109,1.4238,0.28981,0.717514,0.387224,,4.88334,-0.00512923,-0.0469605,999,,,,"sa3010303"
"Wladimir Pinto",,0,0,0,4.86882,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.3493,4.8681,1.7151,1.324,0.207168,0.120791,0.08637784421443939,0.249762,1.513,0.292831,0.715813,0.387009,,5.06979,-0.00512989,-0.0435576,999,,,,"sa871482"
"Cayne Ueckert","CHC",0,0,0,4.86612,1,0,0,0,1,5,1,1,1,0,1,,0,1,8.154,5.1183,1.59311,1.232,0.20111,0.126238,0.07487235963344574,0.251823,1.5462,0.296114,0.713592,0.422637,,5.0925,-0.0051363,-0.0435825,999,,,,"sa3010789"
"Braden Zarbnisky",,0,0,0,4.85622,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.7535,3.6522,2.12297,1.519,0.196241,0.0924374,0.1038041040301323,0.254269,1.408,0.286279,0.712718,0.345997,,5.07165,-0.00515031,-0.0435576,999,,,,"sa3014791"
"Ian Kennedy",,0,0,0,4.80474,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.1657,3.4443,2.37079,1.575,0.207478,0.0875143,0.1199634000658989,0.253035,1.3812,0.287555,0.717567,0.334992,,4.99614,-0.00515321,-0.0435576,999,,,,"6986"
"Jordan Brink",,0,0,0,4.88466,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.0407,4.1598,1.69256,1.289,0.175482,0.103679,0.0718035027384758,0.263805,1.5046,0.297163,0.707237,0.433999,,5.07213,-0.00515554,-0.0435576,999,,,,"sa829003"
"Tim Naughton","DET",0,0,0,4.87989,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.7355,4.4955,1.72072,1.233,0.192067,0.11162,0.08044692873954773,0.257983,1.5134,0.298916,0.705811,0.414085,,4.95174,-0.0051567,-0.0443909,999,,,,"sa3004713"
"Logan Cozart",,0,0,0,4.87665,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.7445,3.9042,1.98363,1.458,0.194904,0.0982559,0.09664778411388397,0.255314,1.4391,0.289297,0.71154,0.364994,,5.07254,-0.00516004,-0.0435576,999,,,,"sa875283"
"Jake Newberry",,0,0,0,4.88034,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.3503,3.7269,1.97223,1.436,0.184732,0.0936666,0.09106536954641342,0.259988,1.4442,0.291557,0.70903,0.389985,,5.07256,-0.00516028,-0.0435576,999,,,,"15136"
"Ryan Clark",,0,0,0,5.04684,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.5483,4.0194,1.87797,1.515,0.189366,0.100835,0.08853014558553696,0.260754,1.4729,0.292935,0.708274,0.386029,,5.24527,-0.00516587,-0.0417683,999,,,,"sa875057"
"Tanner Roark",,0,0,0,4.96935,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.0047,3.2517,2.15417,1.492,0.176766,0.0820577,0.0947081595659256,0.267241,1.4293,0.295586,0.702048,0.396011,,5.07335,-0.00516891,-0.0435576,999,,,,"8753"
"Max Green",,0,0,0,4.86072,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.0461,3.8331,1.83822,1.349,0.17621,0.0958587,0.0803510993719101,0.264272,1.4735,0.296146,0.708263,0.414004,,5.0745,-0.00517159,-0.0435483,999,,,,"sa3004092"
"Brian Shaffer",,0,0,0,4.6377,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6005,3.5496,2.14123,1.308,0.192896,0.0900868,0.10280950367450714,0.256962,1.4048,0.294014,0.709628,0.416044,,4.79307,-0.0051756,-0.0490232,999,,,,"sa915633"
"Zach Draper",,0,0,0,4.87071,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.246,3.4245,1.82392,1.33,0.156659,0.0858916,0.07076750695705414,0.272559,1.4709,0.298409,0.703712,0.436992,,5.07635,-0.00519189,-0.0435483,999,,,,"sa3004355"
"Ben Bracewell",,0,0,0,4.93074,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.0776,3.3894,2.08816,1.485,0.178809,0.0856298,0.09317873418331146,0.264196,1.4286,0.292691,0.705745,0.378993,,5.07554,-0.00519286,-0.0435576,999,,,,"sa837103"
"Barrett Loseke","NYY",0,0,0,4.71843,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.1468,3.87,2.10512,1.488,0.205774,0.0977495,0.10802455246448517,0.250229,1.4132,0.286101,0.722921,0.371266,,5.00337,-0.00521097,-0.0471404,999,,,,"sa3008243"
"Cristopher Molina",,0,0,0,4.93857,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.9372,3.6576,1.89665,1.371,0.173917,0.0916967,0.08222021907567978,0.265778,1.4617,0.296301,0.700238,0.422976,,5.07797,-0.00521948,-0.0435576,999,,,,"sa828598"
"Dillon Maples",,0,0,0,4.85649,1,0,0,0,1,5,1,1,1,0,1,,0,1,8.6049,5.5458,1.55161,1.156,0.210827,0.135877,0.07495039701461792,0.24703,1.5664,0.297527,0.712257,0.431019,,5.07812,-0.00522106,-0.0435576,999,,,,"14672"
"Charlie Neuweiler",,0,0,0,4.90563,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6915,4.0986,1.63263,1.241,0.166331,0.101879,0.0644519031047821,0.268214,1.5186,0.300171,0.703479,0.456002,,5.0786,-0.00522629,-0.0435576,999,,,,"sa3004345"
"Sam Delaplane",,0,0,0,4.90608,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.5185,4.9797,1.71065,1.323,0.210708,0.123175,0.0875333845615387,0.249197,1.5227,0.294071,0.714785,0.382998,,5.07874,-0.00522787,-0.0435576,999,,,,"sa3004222"
"Addison Russ",,0,0,0,4.74444,1,0,0,0,1,4,1,1,1,0,0,,0,1,8.4276,4.3416,1.94113,1.417,0.210948,0.108673,0.1022752895951271,0.248575,1.4552,0.289168,0.722721,0.384165,,5.00552,-0.00523437,-0.0471404,999,,,,"sa3004106"
"Reid Birlingmair","TEX",0,0,0,4.93551,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.2261,3.9213,1.84278,1.394,0.180184,0.0977783,0.08240575343370438,0.263557,1.4821,0.295936,0.707446,0.422389,,5.1199,-0.00523465,-0.0428385,999,,,,"sa3007473"
"Braden Scott",,0,0,0,4.76919,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.1702,4.6584,1.75386,1.337,0.203178,0.115846,0.08733215183019638,0.249795,1.4913,0.290376,0.721331,0.375013,,5.08066,-0.0052489,-0.0435576,999,,,,"sa3018143"
"Mitchell Kilkenny",,0,0,0,4.93848,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.2595,2.8521,2.1947,1.471,0.158645,0.0722856,0.08635948598384857,0.272725,1.4132,0.295128,0.698341,0.406017,,5.08142,-0.00525716,-0.0435576,999,,,,"sa3010119"
"Matt Pushard","MIA",0,0,0,4.96431,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.4205,3.9528,1.87728,1.368,0.185531,0.0988299,0.0867011770606041,0.261877,1.4761,0.296648,0.702921,0.389727,,5.03554,-0.00526177,-0.0426027,999,,,,"sa3019955"
"Ryan Shreve","STL",0,0,0,4.81932,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.4197,3.8898,1.65039,1.288,0.161125,0.0976282,0.06349672377109528,0.266714,1.4874,0.294233,0.708523,0.438343,,5.10099,-0.00526453,-0.0445868,999,,,,"sa3010555"
"Ricky DeVito","TEX",0,0,0,4.89366,1,0,0,0,1,5,1,1,1,0,1,,0,1,7.6221,5.0913,1.49708,1.148,0.18605,0.124275,0.06177504360675812,0.259872,1.5838,0.302572,0.709923,0.478509,,5.12236,-0.00527103,-0.0428479,999,,,,"sa1116003"
"Charlie Ruegger",,0,0,0,4.90752,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.912,4.275,1.61684,1.233,0.171429,0.106027,0.06540179252624512,0.266016,1.5264,0.300059,0.704556,0.452998,,5.08284,-0.00527272,-0.0435576,999,,,,"sa3008427"
"Garrett Kelly",,0,0,0,4.90716,1,0,0,0,1,4,1,1,1,0,1,,0,1,8.082,4.545,1.77822,1.365,0.201165,0.113127,0.0880376398563385,0.253245,1.496,0.293111,0.712568,0.382985,,5.08311,-0.00527564,-0.0435576,999,,,,"sa920187"
"Zach Vennaro",,0,0,0,4.82139,1,0,0,0,1,5,1,1,1,0,1,,0,1,7.0686,4.9752,1.42077,1.058,0.173186,0.121896,0.05128996819257736,0.262982,1.5814,0.302839,0.707287,0.497002,,5.08356,-0.00528062,-0.0435576,999,,,,"sa3010326"
"Paul Campbell","MIA",0,0,0,4.99536,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.479,3.7323,2.00386,1.426,0.187373,0.0935062,0.09386695921421051,0.262093,1.4561,0.295901,0.701139,0.377016,,5.03762,-0.00528471,-0.0426027,999,,,,"22248"
"Wyatt Sparks",,0,0,0,4.93209,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.8256,3.6603,1.86477,1.368,0.171081,0.0917437,0.07933679223060608,0.266724,1.4673,0.296347,0.702033,0.420985,,5.08404,-0.00528585,-0.0435576,999,,,,"sa1119694"
"Brian Glowicki",,0,0,0,4.95063,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6563,3.9879,1.91988,1.435,0.191945,0.0999774,0.09196750819683075,0.25844,1.4628,0.293057,0.707015,0.386008,,5.08562,-0.00529326,-0.0435483,999,,,,"sa3004826"
"Tyler Eckberg","MIA",0,0,0,4.97124,1,0,0,0,1,4,1,1,1,0,0,,0,1,6.6321,2.8449,2.33122,1.512,0.168396,0.0722349,0.09616086632013321,0.269643,1.3995,0.294057,0.697501,0.370981,,5.03954,-0.00529615,-0.0425935,999,,,,"sa3017365"
"Blake Whitney","CHC",0,0,0,4.91499,1,0,0,0,1,4,1,1,1,0,0,,0,1,7.6923,3.8295,2.0087,1.498,0.19403,0.0965948,0.09743473678827286,0.256333,1.4353,0.288993,0.711067,0.357894,,5.10622,-0.00529659,-0.0435918,999,,,,"sa3007966"
