"","name","team","points","IDFANGRAPHS","ESPNID","position","replacement_pr","adj_points","FANTPROSNAME","ESPN"
"441","Corbin Burnes","BAL",10.8665929484835,"19361",39878,"SP",3.99508454828887,6.87150840019466,"Corbin Burnes",15
"442","Zack Wheeler","PHI",10.856329722403,"10310",31267,"SP",3.99508454828887,6.8612451741141,"Zack Wheeler",13
"443","Kevin Gausman","TOR",10.6085652277253,"14107",32667,"SP",3.99508454828887,6.6134806794364,"Kevin Gausman",27
"444","Luis Castillo","SEA",10.5665638767819,"15689",35124,"SP",3.99508454828887,6.57147932849304,"Luis Castillo",17
"445","Logan Webb","SFG",10.5158798509815,"17995",41216,"SP",3.99508454828887,6.52079530269258,"Logan Webb",28
"446","Pablo López","MIN",10.4701684099569,"17085",39671,"SP",3.99508454828887,6.47508386166804,"Pablo Lopez",25
"447","Zac Gallen","ARI",10.1731985226661,"19291",39910,"SP",3.99508454828887,6.17811397437718,"Zac Gallen",23
"448","Framber Valdez","HOU",10.1512161355286,"17295",36581,"SP",3.99508454828887,6.1561315872397,"Framber Valdez",33
"449","George Kirby","SEA",9.84384570452645,"25436",42406,"SP",3.99508454828887,5.84876115623758,"George Kirby",36
"450","Aaron Nola","PHI",9.83998901876553,"16149",33709,"SP",3.99508454828887,5.84490447047666,"Aaron Nola",39
"451","Logan Gilbert","SEA",9.43142034509102,"22250",41221,"SP",3.99508454828887,5.43633579680214,"Logan Gilbert",46
"452","Freddy Peralta","MIL",8.09625787211662,"18679",39825,"SP",3.99508454828887,4.10117332382775,"Freddy Peralta",42
"453","Chris Bassitt","TOR",8.01027205634596,"12304",33148,"SP",3.99508454828887,4.01518750805709,"Chris Bassitt",86
"454","Zach Eflin","TBR",8.00313089130522,"13774",32804,"SP",3.99508454828887,4.00804634301635,"Zach Eflin",74
"455","Jesús Luzardo","MIA",7.93189206458085,"19959",39667,"SP",3.99508454828887,3.93680751629197,"Jesus Luzardo",57
"456","Yoshinobu Yamamoto","LAD",7.79971780405883,"sa3023345",NA,"SP",3.99508454828887,3.80463325576996,"Yoshinobu Yamamoto",31
"457","Max Fried","ATL",7.64039573705151,"13743",32685,"SP",3.99508454828887,3.64531118876264,"Max Fried",45
"458","Tarik Skubal","DET",7.6359195611906,"22267",42409,"SP",3.99508454828887,3.64083501290173,"Tarik Skubal",49
"459","Merrill Kelly","ARI",7.55058888572205,"11156",32968,"SP",3.99508454828887,3.55550433743318,"Merrill Kelly",85
"460","Blake Snell","",7.48235288437136,"13543",33748,"SP",3.99508454828887,3.48726833608248,"Blake Snell",77
"461","Justin Steele","CHC",7.47906440958421,"17312",41022,"SP",3.99508454828887,3.48397986129534,"Justin Steele",73
"462","Dylan Cease","CHW",7.36136565527149,"18525",34943,"SP",3.99508454828887,3.36628110698262,"Dylan Cease",56
"463","Joe Ryan","MIN",7.3486806528944,"21390",42450,"SP",3.99508454828887,3.35359610460553,"Joe Ryan",69
"464","Mitch Keller","PIT",7.21595876809519,"17594",33722,"SP",3.99508454828887,3.22087421980631,"Mitch Keller",98
"465","Shane Bieber","CLE",7.18389295318079,"19427",40912,"SP",3.99508454828887,3.18880840489192,"Shane Bieber",101
"466","Joe Musgrove","SDP",7.11508256148302,"12970",34848,"SP",3.99508454828887,3.11999801319415,"Joe Musgrove",88
"467","José Berríos","TOR",6.9218418530139,"14168",32811,"SP",3.99508454828887,2.92675730472503,"Jose Berrios",109
"468","Tanner Bibee","CLE",6.87074919806564,"30134",4345278,"SP",3.99508454828887,2.87566464977677,"Tanner Bibee",111
"469","Jordan Montgomery","",6.64882548184729,"16511",38173,"SP",3.99508454828887,2.65374093355842,"Jordan Montgomery",164
"470","Sonny Gray","STL",6.62169525248173,"12768",32082,"SP",3.99508454828887,2.62661070419286,"Sonny Gray",134
"471","Grayson Rodriguez","BAL",6.55801833897907,"24492",41196,"SP",3.99508454828887,2.5629337906902,"Grayson Rodriguez",63
"472","Tyler Glasnow","LAD",6.39120072805901,"14374",33190,"SP",3.99508454828887,2.39611617977014,"Tyler Glasnow",37
"473","Eduardo Rodriguez","ARI",5.79189086982328,"13164",32675,"SP",3.99508454828887,1.7968063215344,"Eduardo Rodriguez",177
"474","Bobby Miller","LAD",5.76298863033694,"27483",4326703,"SP",3.99508454828887,1.76790408204807,"Bobby Miller",91
"475","Cole Ragans","KCR",5.73172207537261,"21846",41054,"SP",3.99508454828887,1.73663752708374,"Cole Ragans",87
"476","Cole Ragans","KCR",5.73172207537261,"21846",41054,"RP",-0.777577739227631,6.50929981460024,"Cole Ragans",87
"477","Nick Pivetta","BOS",5.46790307883401,"15454",36071,"SP",3.99508454828887,1.47281853054514,"Nick Pivetta",113
"478","Nick Pivetta","BOS",5.46790307883401,"15454",36071,"RP",-0.777577739227631,6.24548081806164,"Nick Pivetta",113
"479","Bailey Ober","MIN",5.32501304245638,"21224",3107919,"SP",3.99508454828887,1.32992849416751,"Bailey Ober",120
"480","Braxton Garrett","MIA",5.28730610256527,"21844",40971,"SP",3.99508454828887,1.29222155427639,"Braxton Garrett",193
"481","Lucas Giolito","BOS",5.28406013804205,"15474",32697,"SP",3.99508454828887,1.28897558975317,"Lucas Giolito",431
"482","Hunter Greene","CIN",5.22830722863309,"22182",39635,"SP",3.99508454828887,1.23322268034422,"Hunter Greene",105
"483","Justin Verlander","HOU",5.17144659219711,"8700",6341,"SP",3.99508454828887,1.17636204390824,"Justin Verlander",172
"484","Kodai Senga","NYM",5.13719563790775,"31838",4142421,"SP",3.99508454828887,1.14211108961888,"Kodai Senga",176
"485","Cristian Javier","HOU",5.06809703736293,"17606",41261,"SP",3.99508454828887,1.07301248907406,"Cristian Javier",119
"486","Miles Mikolas","STL",4.90721252518859,"9803",32116,"SP",3.99508454828887,0.912127976899713,"Miles Mikolas",302
"487","Hunter Brown","HOU",4.82125816949329,"25880",4717803,"SP",3.99508454828887,0.82617362120442,"Hunter Brown",115
"488","Yu Darvish","SDP",4.79428937739981,"13074",32055,"SP",3.99508454828887,0.79920482911094,"Yu Darvish",142
"489","Kyle Gibson","STL",4.66832298032566,"10123",31053,"SP",3.99508454828887,0.673238432036785,"Kyle Gibson",279
"490","JP Sears","OAK",4.57331005688418,"23429",39818,"SP",3.99508454828887,0.578225508595306,"JP Sears",364
"491","Lance Lynn","STL",4.53438134925072,"2520",30820,"SP",3.99508454828887,0.539296800961846,"Lance Lynn",197
"492","Jon Gray","TEX",4.29995417467425,"14916",33203,"SP",3.99508454828887,0.304869626385376,"Jon Gray",222
"493","Carlos Rodón","NYY",4.29989189626569,"16137",33696,"SP",3.99508454828887,0.304807347976813,"Carlos Rodon",159
"494","Nathan Eovaldi","TEX",4.28540940093242,"9132",31174,"SP",3.99508454828887,0.290324852643543,"Nathan Eovaldi",161
"495","Shota Imanaga","CHC",4.20492835355636,"sa3023346",NA,"SP",3.99508454828887,0.209843805267492,"Shota Imanaga",205
"496","Marcus Stroman","NYY",4.19657139843304,"13431",32815,"SP",3.99508454828887,0.201486850144163,"Marcus Stroman",198
"497","Michael King","SDP",4.15566672674956,"19853",40429,"SP",3.99508454828887,0.160582178460687,"Michael King",145
"498","Michael King","SDP",4.15566672674956,"19853",40429,"RP",-0.777577739227631,4.93324446597719,"Michael King",145
"499","Reid Detmers","LAA",4.12462413346555,"27468",4326697,"SP",3.99508454828887,0.12953958517668,"Reid Detmers",162
"500","Eury Pérez","MIA",4.02015276380834,"27768",4917854,"SP",3.99508454828887,0.0250682155194646,"Eury Perez",182
"501","Brayan Bello","BOS",3.99508454828887,"23920",4720856,"SP",3.99508454828887,0,"Brayan Bello",228
"502","Charlie Morton","ATL",3.95366043759479,"4676",29155,"SP",3.99508454828887,-0.0414241106940842,"Charlie Morton",150
"503","Triston McKenzie","CLE",3.92194246484308,"18000",34954,"SP",3.99508454828887,-0.0731420834457897,"Triston McKenzie",204
"504","Yusei Kikuchi","TOR",3.84421926153983,"20633",41415,"SP",3.99508454828887,-0.150865286749042,"Yusei Kikuchi",227
"505","Gavin Williams","CLE",3.84410711307568,"30122",4345076,"SP",3.99508454828887,-0.150977435213192,"Gavin Williams",234
"506","Dean Kremer","BAL",3.76121134669693,"19350",38295,"SP",3.99508454828887,-0.233873201591939,"Dean Kremer",249
"507","Aaron Civale","TBR",3.76084275591629,"19479",40934,"SP",3.99508454828887,-0.234241792372579,"Aaron Civale",288
"508","Brady Singer","KCR",3.7127924248292,"25377",41172,"SP",3.99508454828887,-0.282292123459676,"Brady Singer",308
"509","Bryce Miller","SEA",3.49011510563571,"29837",4654313,"SP",3.99508454828887,-0.504969442653165,"Bryce Miller",160
"510","Ranger Suárez","PHI",3.44672074320898,"17277",39817,"SP",3.99508454828887,-0.548363805079888,"Ranger Suarez",292
"511","Bryan Woo","SEA",3.3737651223287,"30279",4629089,"SP",3.99508454828887,-0.621319425960171,"Bryan Woo",214
"512","Griffin Canning","LAA",3.3519724430766,"19867",41065,"SP",3.99508454828887,-0.64311210521227,"Griffin Canning",283
"513","Chris Sale","ATL",3.32218143922683,"10603",30948,"SP",3.99508454828887,-0.672903109062041,"Chris Sale",94
"514","Ryan Pepiot","TBR",3.24086108899178,"26221",4208281,"RP",-0.777577739227631,4.01843882821941,"Ryan Pepiot",179
"515","Nestor Cortes","NYY",3.22506593760703,"17874",36480,"SP",3.99508454828887,-0.770018610681839,"Nestor Cortes Jr.",221
"516","Dane Dunning","TEX",3.04210313145622,"19409",36080,"SP",3.99508454828887,-0.95298141683265,"Dane Dunning",258
"517","Dane Dunning","TEX",3.04210313145622,"19409",36080,"RP",-0.777577739227631,3.81968087068385,"Dane Dunning",258
"518","Sean Manaea","NYM",3.00908375527524,"15873",33244,"SP",3.99508454828887,-0.986000793013631,"Sean Manaea",270
"519","Sean Manaea","NYM",3.00908375527524,"15873",33244,"RP",-0.777577739227631,3.78666149450287,"Sean Manaea",270
"520","Brandon Pfaadt","ARI",2.98406384332452,"27782",4721302,"SP",3.99508454828887,-1.01102070496435,"Brandon Pfaadt",250
"521","Taijuan Walker","PHI",2.94072675361742,"11836",31864,"SP",3.99508454828887,-1.05435779467145,"Taijuan Walker",350
"522","Jose Quintana","NYM",2.89834567403711,"11423",32106,"SP",3.99508454828887,-1.09673887425176,"Jose Quintana",358
"523","Patrick Sandoval","LAA",2.77958911669464,"19447",40975,"SP",3.99508454828887,-1.21549543159423,"Patrick Sandoval",408
"524","Seth Lugo","KCR",2.70933819451934,"12447",34873,"SP",3.99508454828887,-1.28574635376953,"Seth Lugo",317
"525","Jameson Taillon","CHC",2.69177828198624,"11674",31258,"SP",3.99508454828887,-1.30330626630264,"Jameson Taillon",NA
"526","Edwin Díaz","NYM",2.65639555356965,"14710",35394,"RP",-0.777577739227631,3.43397329279729,"Edwin Diaz",55
"527","Kenta Maeda","DET",2.55358021405993,"18498",34892,"SP",3.99508454828887,-1.44150433422895,"Kenta Maeda",206
"528","Kyle Harrison","SFG",2.54412635127511,"27758",4683375,"SP",3.99508454828887,-1.45095819701376,"Kyle Harrison",190
"529","Logan Allen","CLE",2.52586831309854,"27589",4683350,"SP",3.99508454828887,-1.46921623519033,"Logan Allen",391
"530","MacKenzie Gore","WSN",2.49676391385483,"22201",39636,"SP",3.99508454828887,-1.49832063443404,"MacKenzie Gore",290
"531","Josiah Gray","WSN",2.44451907048593,"24580",41165,"SP",3.99508454828887,-1.55056547780294,"Josiah Gray",244
"532","Cristopher Sánchez","PHI",2.28106489088143,"20778",NA,"SP",3.99508454828887,-1.71401965740744,"Cristopher Sanchez",309
"533","Clarke Schmidt","NYY",2.13953866020896,"19899",41085,"SP",3.99508454828887,-1.85554588807991,"Clarke Schmidt",301
"534","Tyler Anderson","LAA",2.03405227714628,"12880",32151,"SP",3.99508454828887,-1.96103227114259,"Tyler Anderson",NA
"535","Walker Buehler","LAD",1.9331722413775,"19374",39251,"SP",3.99508454828887,-2.06191230691138,"Walker Buehler",139
"536","Taj Bradley","TBR",1.91252701578794,"22543",42480,"SP",3.99508454828887,-2.08255753250093,"Taj Bradley",NA
"537","Andrew Abbott","CIN",1.83582204105627,"29911",4414528,"SP",3.99508454828887,-2.1592625072326,"Andrew Abbott",298
"538","Jhoan Duran","MIN",1.7233380675227,"21029",41109,"RP",-0.777577739227631,2.50091580675033,"Jhoan Duran",99
"539","Kutter Crawford","BOS",1.68073861221507,"20531",41277,"SP",3.99508454828887,-2.3143459360738,"Kutter Crawford",203
"540","Kutter Crawford","BOS",1.68073861221507,"20531",41277,"RP",-0.777577739227631,2.4583163514427,"Kutter Crawford",203
"541","Reese Olson","DET",1.66491698116964,"24968",4734319,"SP",3.99508454828887,-2.33016756711924,"Reese Olson",NA
"542","Edward Cabrera","MIA",1.6212351835787,"21690",40944,"SP",3.99508454828887,-2.37384936471018,"Edward Cabrera",NA
"543","Emmanuel Clase","CLE",1.58063529950975,"21032",41743,"RP",-0.777577739227631,2.35821303873738,"Emmanuel Clase",58
"544","Devin Williams","MIL",1.45372409725245,"15816",33224,"RP",-0.777577739227631,2.23130183648008,"Devin Williams",266
"545","Martín Pérez","PIT",1.45250435732975,"6902",31098,"SP",3.99508454828887,-2.54258019095913,"Martin Perez",416
"546","Martín Pérez","PIT",1.45250435732975,"6902",31098,"RP",-0.777577739227631,2.23008209655738,"Martin Perez",416
"547","Michael Wacha","KCR",1.28845174959884,"14078",32640,"SP",3.99508454828887,-2.70663279869004,"Michael Wacha",353
"548","Kyle Hendricks","CHC",1.23979173145941,"12049",33173,"SP",3.99508454828887,-2.75529281682947,"Kyle Hendricks",373
"549","Louie Varland","MIN",1.11752817019541,"27691",4917888,"SP",3.99508454828887,-2.87755637809346,"Louie Varland",251
"550","Louie Varland","MIN",1.11752817019541,"27691",4917888,"RP",-0.777577739227631,1.89510590942304,"Louie Varland",251
"551","Gerrit Cole","NYY",1.10301377249142,"13125",32081,"SP",3.99508454828887,-2.89207077579745,"Gerrit Cole",90
"552","Jack Flaherty","DET",1.05598379872032,"17479",33837,"SP",3.99508454828887,-2.93910074956855,"Jack Flaherty",333
"553","Graham Ashcraft","CIN",1.04235341127932,"27552",4084179,"SP",3.99508454828887,-2.95273113700956,"Graham Ashcraft",486
"554","Frankie Montas","CIN",0.936180741727812,"14309",33249,"SP",3.99508454828887,-3.05890380656106,"Frankie Montas",316
"555","Andrew Heaney","TEX",0.922118531896395,"15423",32672,"SP",3.99508454828887,-3.07296601639248,"Andrew Heaney",286
"556","Patrick Corbin","WSN",0.889808188180953,"9323",31313,"SP",3.99508454828887,-3.10527636010792,"Patrick Corbin",NA
"557","Josh Hader","HOU",0.853502642298434,"14212",32760,"RP",-0.777577739227631,1.63108038152607,"Josh Hader",53
"558","Keaton Winn","SFG",0.843039570739896,"23499",NA,"SP",3.99508454828887,-3.15204497754898,"Keaton Winn",NA
"559","Zack Littell","TBR",0.82674075774908,"15823",36052,"SP",3.99508454828887,-3.16834379053979,"Zack Littell",NA
"560","Zack Littell","TBR",0.82674075774908,"15823",36052,"RP",-0.777577739227631,1.60431849697671,"Zack Littell",NA
"561","Nick Lodolo","CIN",0.813329370493211,"26378",42433,"SP",3.99508454828887,-3.18175517779566,"Nick Lodolo",310
"562","Pete Fairbanks","TBR",0.798189491248811,"17998",42180,"RP",-0.777577739227631,1.57576723047644,"Pete Fairbanks",123
"563","Kyle Bradish","BAL",0.505585799614305,"24586",4311625,"SP",3.99508454828887,-3.48949874867457,"Kyle Bradish",207
"564","Evan Phillips","LAD",0.496954890504258,"17734",37911,"RP",-0.777577739227631,1.27453262973189,"Evan Phillips",124
"565","Colin Rea","",0.488608357453445,"12317",33950,NA,NA,NA,"Colin Rea",NA
"566","Andrés Muñoz","SEA",0.472309481204166,"20373",40939,"RP",-0.777577739227631,1.2498872204318,"Andres Munoz",107
"567","Steven Matz","STL",0.364639632827733,"13361",33106,"SP",3.99508454828887,-3.63044491546114,"Steven Matz",NA
"568","Steven Matz","STL",0.364639632827733,"13361",33106,"RP",-0.777577739227631,1.14221737205536,"Steven Matz",NA
"569","Tanner Houck","BOS",0.338286937148425,"19879",41009,"SP",3.99508454828887,-3.65679761114045,"Tanner Houck",367
"570","Kyle Freeland","COL",0.29996483898684,"16256",33839,"SP",3.99508454828887,-3.69511970930203,"Kyle Freeland",440
"571","Erick Fedde","CHW",0.237561502066203,"17425",33793,"SP",3.99508454828887,-3.75752304622267,"Erick Fedde",NA
"572","Ross Stripling","OAK",0.225027056668063,"13273",32789,"SP",3.99508454828887,-3.77005749162081,"Ross Stripling",NA
"573","Ross Stripling","OAK",0.225027056668063,"13273",32789,"RP",-0.777577739227631,1.00260479589569,"Ross Stripling",NA
"574","David Bednar","PIT",0.216352610095154,"19569",38303,"RP",-0.777577739227631,0.993930349322785,"David Bednar",100
"575","Raisel Iglesias","ATL",0.203727682924123,"17130",33618,"RP",-0.777577739227631,0.981305422151754,"Raisel Iglesias",83
"576","Bryce Elder","ATL",0.144783936793409,"27779",4301067,"SP",3.99508454828887,-3.85030061149546,"Bryce Elder",362
"577","Tanner Scott","MIA",0.141001880841758,"17586",35135,"RP",-0.777577739227631,0.918579620069389,"Tanner Scott",127
"578","Wade Miley","MIL",0.129293472183262,"8779",31094,"SP",3.99508454828887,-3.86579107610561,"Wade Miley",NA
"579","John Means","BAL",0.0940408139101735,"16269",39948,"SP",3.99508454828887,-3.9010437343787,"John Means",NA
"580","Paul Blackburn","OAK",-0.0413068133825201,"14739",32776,NA,NA,NA,"Paul Blackburn",NA
"581","DL Hall","MIL",-0.0443435091795927,"22207",41018,"RP",-0.777577739227631,0.733234230048038,"DL Hall",357
"582","Ryan Helsley","STL",-0.0505895978278073,"18138",39909,"RP",-0.777577739227631,0.726988141399824,"Ryan Helsley",131
"583","Trevor Rogers","MIA",-0.0694270617035617,"22286",39640,"SP",3.99508454828887,-4.06451160999243,"Trevor Rogers",NA
"584","José Alvarado","PHI",-0.19999617819772,"17780",36063,"RP",-0.777577739227631,0.577581561029911,"Jose Alvarado",163
"585","Chris Paddack","MIN",-0.302933757618164,"20099",35999,"SP",3.99508454828887,-4.29801830590704,"Chris Paddack",NA
"586","Luis Severino","NYM",-0.361566459639915,"15890",33263,"SP",3.99508454828887,-4.35665100792879,"Luis Severino",303
"587","Jason Adam","TBR",-0.462079859181772,"11861",32145,"RP",-0.777577739227631,0.315497880045859,"Jason Adam",259
"588","Camilo Doval","SFG",-0.483074817970708,"21992",41337,"RP",-0.777577739227631,0.294502921256923,"Camilo Doval",51
"589","Bryan Abreu","HOU",-0.489017944922662,"16609",41208,"RP",-0.777577739227631,0.288559794304969,"Bryan Abreu",256
"590","Alek Manoah","TOR",-0.583440450672895,"26410",42436,"SP",3.99508454828887,-4.57852499896177,"Alek Manoah",NA
"591","J.P. France","HOU",-0.626575613934654,"21212",3662290,"SP",3.99508454828887,-4.62166016222353,"J.P. France",494
"592","Clay Holmes","NYY",-0.777577739227631,"13649",32827,"RP",-0.777577739227631,0,"Clay Holmes",103
"593","Adbert Alzolay","CHC",-0.847551543383895,"17859",39802,"RP",-0.777577739227631,-0.0699738041562641,"Adbert Alzolay",149
"594","Jordan Romano","TOR",-0.847645275830248,"16122",36380,"RP",-0.777577739227631,-0.0700675366026169,"Jordan Romano",82
"595","Cal Quantrill","COL",-0.867913383173427,"19312",39875,NA,NA,NA,"Cal Quantrill",NA
"596","Paul Sewald","ARI",-0.876487467369925,"13892",35009,"RP",-0.777577739227631,-0.0989097281422935,"Paul Sewald",116
"597","Chase Silseth","LAA",-0.882128166231631,"30074",4413990,"SP",3.99508454828887,-4.8772127145205,"Chase Silseth",NA
"598","Chase Silseth","LAA",-0.882128166231631,"30074",4413990,"RP",-0.777577739227631,-0.104550427004,"Chase Silseth",NA
"599","Ryan Pressly","HOU",-1.08606812888678,"7005",33072,"RP",-0.777577739227631,-0.308490389659151,"Ryan Pressly",243
"600","Anthony DeSclafani","MIN",-1.12172043920902,"13050",33180,NA,NA,NA,"Anthony DeSclafani",NA
"601","Marco Gonzales","PIT",-1.13564322276866,"15467",33158,NA,NA,NA,"Marco Gonzales",NA
"602","Hunter Harvey","WSN",-1.20873758181577,"15507",33191,"RP",-0.777577739227631,-0.431159842588138,"Hunter Harvey",314
"603","Mason Miller","OAK",-1.30453341530617,"31757",4730225,"SP",3.99508454828887,-5.29961796359504,"Mason Miller",277
"604","Mike Clevinger","",-1.31388721194035,"12808",32769,"SP",3.99508454828887,-5.30897176022922,"Mike Clevinger",NA
"605","Garrett Whitlock","BOS",-1.33248755190579,"20191",39674,"SP",3.99508454828887,-5.32757210019466,"Garrett Whitlock",276
"606","Garrett Whitlock","BOS",-1.33248755190579,"20191",39674,"RP",-0.777577739227631,-0.554909812678161,"Garrett Whitlock",276
"607","Jordan Lyles","KCR",-1.34042449980375,"7593",31061,NA,NA,NA,"Jordan Lyles",NA
"608","Alex Wood","OAK",-1.351650301022,"13781",32620,"SP",3.99508454828887,-5.34673484931087,"Alex Wood",NA
"609","Alex Wood","OAK",-1.351650301022,"13781",32620,"RP",-0.777577739227631,-0.574072561794366,"Alex Wood",NA
"610","Shane Baz","TBR",-1.36045141661424,"22264",39639,"SP",3.99508454828887,-5.35553596490311,"Shane Baz",356
"611","Jordan Wicks","CHC",-1.36341142140728,"30094",NA,NA,NA,NA,"Jordan Wicks",385
"612","A.J. Minter","ATL",-1.3771777937049,"18655",36133,"RP",-0.777577739227631,-0.599600054477271,"A.J. Minter",264
"613","Jakob Junis","MIL",-1.40124413462912,"13619",36056,NA,NA,NA,"Jakob Junis",NA
"614","Craig Kimbrel","BAL",-1.40544161274234,"6655",30653,"RP",-0.777577739227631,-0.627863873514709,"Craig Kimbrel",140
"615","Jordan Hicks","SFG",-1.44475728358936,"19618",37909,"RP",-0.777577739227631,-0.667179544361733,"Jordan Hicks",305
"616","Matt Brash","SEA",-1.47293169266739,"25756",4894467,"RP",-0.777577739227631,-0.695353953439754,"Matt Brash",338
"617","Adrian Houser","NYM",-1.54082351110022,"12718",32157,"SP",3.99508454828887,-5.53590805938909,"Adrian Houser",NA
"618","Austin Gomber","COL",-1.55678874744042,"16561",34897,NA,NA,NA,"Austin Gomber",NA
"619","Robert Stephenson","LAA",-1.58315484658953,"13594",32134,"RP",-0.777577739227631,-0.805577107361899,"Robert Stephenson",296
"620","Emmet Sheehan","LAD",-1.58438152992493,"29839",4417806,"SP",3.99508454828887,-5.5794660782138,"Emmet Sheehan",NA
"621","Alexis Díaz","CIN",-1.62989929652758,"21132",4905920,"RP",-0.777577739227631,-0.852321557299951,"Alexis Diaz",80
"622","Erik Swanson","TOR",-1.64162863057114,"16587",36013,"RP",-0.777577739227631,-0.864050891343507,"Erik Swanson",339
"623","Jake Irvin","WSN",-1.68287189008241,"21504",41290,NA,NA,NA,"Jake Irvin",NA
"624","Michael Kopech","CHW",-1.68616346157344,"17282",33763,"SP",3.99508454828887,-5.68124800986231,"Michael Kopech",NA
"625","Michael Soroka","CHW",-1.7087428377981,"18383",34984,"SP",3.99508454828887,-5.70382738608697,"Michael Soroka",475
"626","Brusdar Graterol","LAD",-1.70957037958013,"20367",40965,"RP",-0.777577739227631,-0.931992640352499,"Brusdar Graterol",NA
"627","José Urquidy","HOU",-1.80683864950965,"18413",35759,"SP",3.99508454828887,-5.80192319779852,"Jose Urquidy",NA
"628","José Urquidy","HOU",-1.80683864950965,"18413",35759,"RP",-0.777577739227631,-1.02926091028202,"Jose Urquidy",NA
"629","Luis Medina","OAK",-1.8215955689518,"21649",40949,NA,NA,NA,"Luis Medina",NA
"630","Alex Cobb","SFG",-1.87259810311982,"6562",31086,"SP",3.99508454828887,-5.8676826514087,"Alex Cobb",NA
"631","Nick Martinez","CIN",-1.92147780980035,"12730",33372,"SP",3.99508454828887,-5.91656235808922,"Nick Martinez",480
"632","Nick Martinez","CIN",-1.92147780980035,"12730",33372,"RP",-0.777577739227631,-1.14390007057272,"Nick Martinez",480
"633","Matt Manning","DET",-1.9576711488298,"20369",40920,"SP",3.99508454828887,-5.95275569711868,"Matt Manning",NA
"634","Max Scherzer","TEX",-1.98471858484282,"3137",28976,"SP",3.99508454828887,-5.97980313313169,"Max Scherzer",237
"635","Robert Suarez","SDP",-2.01871902315813,"30115",4148749,"RP",-0.777577739227631,-1.2411412839305,"Robert Suarez",216
"636","Reynaldo López","ATL",-2.08442369443583,"16400",33860,"RP",-0.777577739227631,-1.3068459552082,"Reynaldo Lopez",322
"637","Tyler Wells","BAL",-2.10393118225238,"20000",4717904,"SP",3.99508454828887,-6.09901573054126,"Tyler Wells",411
"638","Yuki Matsui","SDP",-2.12984028036822,"sa3023348",NA,NA,NA,NA,"Yuki Matsui",235
"639","Matt Strahm","PHI",-2.13160330722504,"13799",34862,"SP",3.99508454828887,-6.12668785551391,"Matt Strahm",260
"640","Matt Strahm","PHI",-2.13160330722504,"13799",34862,"RP",-0.777577739227631,-1.35402556799741,"Matt Strahm",260
"641","Chris Martin","BOS",-2.31238402650524,"11847",32903,"RP",-0.777577739227631,-1.53480628727761,"Chris Martin",NA
"642","Michael Lorenzen","",-2.36998481343635,"14843",33252,"SP",3.99508454828887,-6.36506936172522,"Michael Lorenzen",NA
"643","A.J. Puk","MIA",-2.37107528142919,"19343",36201,"RP",-0.777577739227631,-1.59349754220155,"A.J. Puk",174
"644","Héctor Neris","CHC",-2.42948852848651,"11804",32377,"RP",-0.777577739227631,-1.65191078925887,"Hector Neris",262
"645","Randy Vásquez","SDP",-2.43119385950893,"24719",4722847,NA,NA,NA,"Randy Vasquez",NA
"646","Giovanny Gallegos","STL",-2.45959414531234,"14986",36050,"RP",-0.777577739227631,-1.68201640608471,"Giovanny Gallegos",NA
"647","Kevin Ginkel","ARI",-2.50422363058234,"19876",41432,"RP",-0.777577739227631,-1.72664589135471,"Kevin Ginkel",NA
"648","Jhony Brito","SDP",-2.55256569802375,"25386",42864,"SP",3.99508454828887,-6.54765024631262,"Jhony Brito",NA
"649","Jhony Brito","SDP",-2.55256569802375,"25386",42864,"RP",-0.777577739227631,-1.77498795879612,"Jhony Brito",NA
"650","Yennier Cano","BAL",-2.55641739086561,"25911",35536,"RP",-0.777577739227631,-1.77883965163798,"Yennier Cano",180
"651","Joel Payamps","MIL",-2.57011210839193,"14332",NA,NA,NA,NA,"Joel Payamps",253
"652","Ryne Nelson","ARI",-2.58569016878214,"26253",4916269,"SP",3.99508454828887,-6.58077471707101,"Ryne Nelson",NA
"653","Kenley Jansen","BOS",-2.60336428060429,"3096",29630,"RP",-0.777577739227631,-1.82578654137666,"Kenley Jansen",169
"654","Andrew Nardi","MIA",-2.63270897354799,"25942",NA,NA,NA,NA,"Andrew Nardi",NA
"655","Javier Assad","CHC",-2.65620569024566,"21741",5002950,"SP",3.99508454828887,-6.65129023853453,"Javier Assad",NA
"656","Javier Assad","CHC",-2.65620569024566,"21741",5002950,"RP",-0.777577739227631,-1.87862795101803,"Javier Assad",NA
"657","Casey Mize","DET",-2.70303940495397,"20492",41167,"SP",3.99508454828887,-6.69812395324284,"Casey Mize",369
"658","Aroldis Chapman","PIT",-2.78876981071814,"10233",30442,"RP",-0.777577739227631,-2.01119207149051,"Aroldis Chapman",268
"659","Jacob deGrom","TEX",-2.80927240737193,"10954",32796,"SP",3.99508454828887,-6.8043569556608,"Jacob DeGrom",NA
"660","Yimi García","TOR",-2.81421615333079,"12095",32888,"RP",-0.777577739227631,-2.03663841410316,"Yimi Garcia",NA
"661","Tristan Beck","SFG",-2.90507653390278,"21584",NA,NA,NA,NA,"Tristan Beck",NA
"662","Domingo Germán","",-2.93821838795096,"17149",33660,"SP",3.99508454828887,-6.93330293623984,"Domingo German",NA
"663","Tim Mayza","TOR",-2.96726653799849,"15042",35773,"RP",-0.777577739227631,-2.18968879877086,"Tim Mayza",NA
